Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,35.301348,[100  38] ; [13 39],[82.07368421 55.92631579] ; [30.92631579 21.07368421],1
p4,1,0.283637,1.149581,[106  32] ; [36 16],[103.13684211  34.86315789] ; [38.86315789 13.13684211],0
s2,1,0.288084,1.128554,[46 91] ; [13 38],[42.99468085 94.00531915] ; [16.00531915 34.99468085],0
s1,1,0.304858,1.052822,[  2 136] ; [ 2 50],[  2.90526316 135.09473684] ; [ 1.09473684 50.90526316],0
u3,1,0.328581,0.954481,[24 13] ; [21 18],[21.90789474 15.09210526] ; [23.09210526 15.90789474],0
a1,1,0.335172,0.92881,[  7 131] ; [ 1 51],[  5.81052632 132.18947368] ; [ 2.18947368 49.81052632],0
p12,1,0.384621,0.755881,[ 10 127] ; [ 2 50],[  8.6984127 128.3015873] ; [ 3.3015873 48.6984127],0
v3,1,0.392805,0.730241,[48 85] ; [15 36],[45.53804348 87.46195652] ; [17.46195652 33.53804348],0
p7,1,0.457066,0.55307,[99 37] ; [35 17],[96.93617021 39.06382979] ; [37.06382979 14.93617021],0
r3,1,0.475179,0.509907,[128   9] ; [47  5],[126.85185185  10.14814815] ; [48.14814815  3.85185185],0
n6,1,0.494404,0.466929,[110  27] ; [44  8],[111.62962963  25.37037037] ; [42.37037037  9.62962963],0
n1,1,0.588809,0.292208,[ 5 16] ; [3 6],[ 5.6 15.4] ; [2.4 6.6],0
n3,1,0.59298,0.285714,[17  4] ; [8 1],[17.5  3.5] ; [7.5 1.5],0
a7,1,0.617446,0.249474,[105  33] ; [37 14],[103.68253968  34.31746032] ; [38.31746032 12.68253968],0
p5,1,0.698122,0.150433,[ 16 122] ; [ 5 47],[ 15.25263158 122.74736842] ; [ 5.74736842 46.25263158],0
a8,1,0.712483,0.135809,[ 12 107] ; [ 6 44],[ 12.67455621 106.32544379] ; [ 5.32544379 44.67455621],0
n2,1,0.718567,0.12987,[15  6] ; [7 2],[15.4  5.6] ; [6.6 2.4],0
s6,1,0.77069,0.084956,[73 61] ; [29 22],[73.88108108 60.11891892] ; [28.11891892 22.88108108],0
v4,1,0.785303,0.07421,[128   9] ; [48  4],[127.57671958   9.42328042] ; [48.42328042  3.57671958],0
n4,1,0.79342,0.068577,[106  32] ; [39 13],[105.31578947  32.68421053] ; [39.68421053 12.31578947],0
u2,1,0.818484,0.052668,[19 19] ; [18 20],[18.5 19.5] ; [18.5 19.5],0
s3,1,0.847949,0.036763,[55 81] ; [21 29],[55.56989247 80.43010753] ; [20.43010753 29.56989247],0
b1,1,0.860689,0.030799,[63 75] ; [23 29],[62.46315789 75.53684211] ; [23.53684211 28.46315789],0
b5,1,0.884519,0.021096,[78 60] ; [30 22],[78.44210526 59.55789474] ; [29.55789474 22.44210526],0
p1,1,0.908307,0.013265,[ 15 122] ; [ 6 46],[ 15.22222222 121.77777778] ; [ 5.77777778 46.22222222],0
n5,1,0.962169,0.00225,[97 40] ; [37 15],[97.13227513 39.86772487] ; [36.86772487 15.13227513],0
