Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,65.751972,[106  45] ; [ 1 45],[82.01522843 68.98477157] ; [24.98477157 21.01522843],1
d4,1,0.0,39.026885,[134  17] ; [21 25],[118.8071066  32.1928934] ; [36.1928934  9.8071066],1
d3,1,0.0,26.041866,[114  37] ; [16 30],[99.64467005 51.35532995] ; [30.35532995 15.64467005],1
d2,1,2.4e-05,17.830852,[76 75] ; [ 7 39],[63.61928934 87.38071066] ; [19.38071066 26.61928934],1
r1,1,7.2e-05,15.752159,[122  28] ; [24 22],[111.73469388  38.26530612] ; [34.26530612 11.73469388],1
a4,1,0.000157,14.28867,[67 84] ; [ 6 39],[56.23979592 94.76020408] ; [16.76020408 28.23979592],1
r4,1,0.000164,14.200942,[138  13] ; [32 14],[130.30456853  20.69543147] ; [39.69543147  6.30456853],1
r2,1,0.000197,13.858366,[144   5] ; [37  9],[138.3025641  10.6974359] ; [42.6974359  3.3025641],1
r3,1,0.000513,12.068289,[144   6] ; [37  9],[138.52040816  11.47959184] ; [42.47959184  3.52040816],1
a5,1,0.001128,10.604484,[111  40] ; [22 24],[101.94416244  49.05583756] ; [31.05583756 14.94416244],0
a3,1,0.001793,9.75,[99 51] ; [18 27],[90. 60.] ; [27. 18.],0
n4,1,0.004589,8.034831,[120  31] ; [27 19],[112.6751269  38.3248731] ; [34.3248731 11.6751269],0
v1,1,0.015628,5.844203,[70 79] ; [12 33],[62.97938144 86.02061856] ; [19.02061856 25.97938144],0
a2,1,0.018977,5.503609,[ 28 123] ; [ 2 44],[ 22.99492386 128.00507614] ; [ 7.00507614 38.99492386],0
u1,1,0.026964,4.893121,[ 21 130] ; [ 1 45],[ 16.86294416 134.13705584] ; [ 5.13705584 40.86294416],0
p2,1,0.027568,4.854873,[140  10] ; [38  8],[136.2244898  13.7755102] ; [41.7755102  4.2244898],0
a7,1,0.034571,4.466217,[113  38] ; [27 19],[107.30964467  43.69035533] ; [32.69035533 13.30964467],0
v4,1,0.042141,4.129531,[145   5] ; [41  5],[142.34693878   7.65306122] ; [43.65306122  2.34693878],0
u3,1,0.045213,4.010676,[32 19] ; [11 17],[27.75949367 23.24050633] ; [15.24050633 12.75949367],0
s8,1,0.105638,2.618301,[73 78] ; [16 30],[68.21827411 82.78172589] ; [20.78172589 25.21827411],0
b5,1,0.108507,2.575831,[85 66] ; [32 14],[89.68020305 61.31979695] ; [27.31979695 18.68020305],0
p4,1,0.144712,2.127127,[106  45] ; [27 19],[101.94416244  49.05583756] ; [31.05583756 14.94416244],0
n5,1,0.147314,2.099844,[114  36] ; [30 16],[110.20408163  39.79591837] ; [33.79591837 12.20408163],0
p7,1,0.158667,1.986884,[119  28] ; [32 13],[115.609375  31.390625] ; [35.390625  9.609375],0
p1,1,0.178227,1.812348,[ 15 134] ; [ 8 38],[ 17.57435897 131.42564103] ; [ 5.42564103 40.57435897],0
u2,1,0.205025,1.606213,[30 22] ; [12 16],[27.3 24.7] ; [14.7 13.3],0
s1,1,0.209515,1.574776,[  6 143] ; [ 4 42],[  7.64102564 141.35897436] ; [ 2.35897436 43.64102564],0
p11,1,0.221379,1.495407,[124  27] ; [34 12],[121.10659898  29.89340102] ; [36.89340102  9.10659898],0
p3,1,0.224375,1.476167,[87 63] ; [22 24],[83.41836735 66.58163265] ; [25.58163265 20.41836735],0
s4,1,0.24855,1.331438,[ 38 110] ; [ 8 38],[ 35.09278351 112.90721649] ; [10.90721649 35.09278351],0
s6,1,0.281251,1.161034,[106  41] ; [28 16],[103.13089005  43.86910995] ; [30.86910995 13.13089005],0
n6,1,0.297693,1.0845,[130  20] ; [37  9],[127.80612245  22.19387755] ; [39.19387755  6.80612245],0
s5,1,0.3179,0.997567,[52 95] ; [12 32],[49.2565445 97.7434555] ; [14.7434555 29.2565445],0
a1,1,0.334136,0.932802,[  5 146] ; [ 3 43],[  6.1319797 144.8680203] ; [ 1.8680203 44.1319797],0
b2,1,0.366068,0.816969,[27 69] ; [ 8 13],[28.71794872 67.28205128] ; [ 6.28205128 14.71794872],0
b3,1,0.366068,0.816969,[27 69] ; [ 8 13],[28.71794872 67.28205128] ; [ 6.28205128 14.71794872],0
a6,1,0.38029,0.769765,[93 58] ; [25 21],[90.44670051 60.55329949] ; [27.55329949 18.44670051],0
a8,1,0.397146,0.71695,[ 20 120] ; [ 4 39],[ 18.36065574 121.63934426] ; [ 5.63934426 37.36065574],0
s7,1,0.417342,0.657787,[72 71] ; [20 26],[69.60846561 73.39153439] ; [22.39153439 23.60846561],0
n1,1,0.469555,0.523022,[15 17] ; [3 6],[14.04878049 17.95121951] ; [3.95121951 5.04878049],0
p6,1,0.488085,0.480746,[76 75] ; [20 25],[73.95918367 77.04081633] ; [22.04081633 22.95918367],0
p10,1,0.50865,0.436843,[126  23] ; [37  9],[124.54871795  24.45128205] ; [38.45128205  7.54871795],0
p9,1,0.582721,0.301857,[128  21] ; [38  8],[126.84102564  22.15897436] ; [39.15897436  6.84102564],0
s3,1,0.628331,0.234331,[83 67] ; [22 21],[81.60621762 68.39378238] ; [23.39378238 19.60621762],0
s2,1,0.753605,0.098526,[74 76] ; [21 24],[73.07692308 76.92307692] ; [21.92307692 23.07692308],0
b4,1,0.782977,0.075868,[79 72] ; [23 23],[78.18274112 72.81725888] ; [23.81725888 22.18274112],0
n3,1,0.837201,0.04222,[19 13] ; [5 4],[18.73170732 13.26829268] ; [5.26829268 3.73170732],0
p12,1,0.870349,0.026639,[  9 141] ; [ 3 42],[  9.23076923 140.76923077] ; [ 2.76923077 42.23076923],0
b1,1,0.959889,0.002529,[63 88] ; [19 27],[62.85279188 88.14720812] ; [19.14720812 26.85279188],0
p5,1,0.992752,8.3e-05,[ 26 124] ; [ 8 38],[ 26.02040816 123.97959184] ; [ 7.97959184 38.02040816],0
v3,1,0.992724,8.3e-05,[ 26 123] ; [ 8 38],[ 25.97948718 123.02051282] ; [ 8.02051282 37.97948718],0
n2,1,1.0,0.0,[22 11] ; [6 3],[22. 11.] ; [6. 3.],0
