Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,48.542541,[162   7] ; [34 23],[146.56637168  22.43362832] ; [49.43362832  7.56637168],1
r2,1,0.0,26.860996,[163   5] ; [41 14],[153.68609865  14.31390135] ; [50.31390135  4.68609865],1
r3,1,3.4e-05,17.165247,[163   5] ; [46 11],[156.05333333  11.94666667] ; [52.94666667  4.05333333],1
s6,1,0.000251,13.408148,[128  36] ; [30 27],[117.24886878  46.75113122] ; [40.75113122 16.24886878],1
v4,1,0.000852,11.123825,[166   3] ; [50  7],[161.52212389   7.47787611] ; [54.47787611  2.52212389],1
d1,1,0.000887,11.049202,[105  64] ; [21 36],[94.22123894 74.77876106] ; [31.77876106 25.22123894],1
n4,1,0.001318,10.317679,[141  28] ; [36 21],[132.35840708  36.64159292] ; [44.64159292 12.35840708],0
u1,1,0.001491,10.089546,[ 32 137] ; [ 1 56],[ 24.67699115 144.32300885] ; [ 8.32300885 48.67699115],0
v1,1,0.002442,9.183204,[81 85] ; [14 41],[71.35746606 94.64253394] ; [23.64253394 31.35746606],0
d3,1,0.002696,9.00286,[125  44] ; [30 27],[115.90707965  53.09292035] ; [39.09292035 17.90707965],0
d5,1,0.004839,7.938833,[139  29] ; [37 20],[131.41333333  36.58666667] ; [44.58666667 12.41333333],0
n5,1,0.006345,7.44949,[136  33] ; [35 21],[128.44  40.56] ; [42.56 13.44],0
a1,1,0.009586,6.710243,[  4 165] ; [ 6 51],[  7.47787611 161.52212389] ; [ 2.52212389 54.47787611],0
s3,1,0.014534,5.97209,[109  59] ; [26 30],[101.25  66.75] ; [33.75 22.25],0
a2,1,0.022551,5.20275,[ 38 131] ; [ 5 52],[ 32.15486726 136.84513274] ; [10.84513274 46.15486726],0
s5,1,0.025683,4.977232,[65 96] ; [13 42],[ 58.13888889 102.86111111] ; [19.86111111 35.13888889],0
n6,1,0.026219,4.941517,[150  19] ; [43 13],[144.96444444  24.03555556] ; [48.03555556  7.96444444],0
p10,1,0.02968,4.727717,[142  26] ; [40 16],[136.5  31.5] ; [45.5 10.5],0
a5,1,0.050756,3.816311,[124  45] ; [34 23],[118.15044248  50.84955752] ; [39.84955752 17.15044248],0
d4,1,0.054789,3.6885,[138  30] ; [40 17],[132.90666667  35.09333333] ; [45.09333333 11.90666667],0
v3,1,0.058238,3.586854,[ 36 128] ; [ 6 51],[ 31.16742081 132.83257919] ; [10.83257919 46.16742081],0
u3,1,0.076399,3.139891,[38 17] ; [11 12],[34.55128205 20.44871795] ; [14.44871795  8.55128205],0
s7,1,0.082153,3.02179,[90 70] ; [23 31],[84.48598131 75.51401869] ; [28.51401869 25.48598131],0
p8,1,0.083441,2.996573,[106  62] ; [28 28],[100.5  67.5] ; [33.5 22.5],0
s8,1,0.092245,2.83475,[84 85] ; [21 36],[78.51769912 90.48230088] ; [26.48230088 30.51769912],0
p6,1,0.096405,2.764033,[85 84] ; [21 35],[79.61777778 89.38222222] ; [26.38222222 29.61777778],0
a4,1,0.100212,2.702159,[83 85] ; [21 36],[77.65333333 90.34666667] ; [26.34666667 30.65333333],0
s2,1,0.102327,2.668896,[97 70] ; [26 31],[91.70089286 75.29910714] ; [31.29910714 25.70089286],0
