Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000875,11.075553,[ 79 184] ; [8 2],[ 83.81318681 179.18681319] ; [3.18681319 6.81318681],1
p1,1,0.003032,8.78838,[ 14 250] ; [3 8],[ 16.32 247.68] ; [ 0.68 10.32],0
s5,1,0.018627,5.536238,[ 44 210] ; [5 6],[ 46.96603774 207.03396226] ; [2.03396226 8.96603774],0
v3,1,0.02256,5.202086,[ 61 193] ; [6 5],[ 64.21886792 189.78113208] ; [2.78113208 8.21886792],0
p3,1,0.026949,4.894061,[ 65 198] ; [6 5],[ 68.14963504 194.85036496] ; [2.85036496 8.14963504],0
p10,1,0.057261,3.614983,[157 104] ; [9 1],[159.87453875 101.12546125] ; [6.12546125 3.87453875],0
d2,1,0.078608,3.093452,[ 97 163] ; [7 4],[ 99.77859779 160.22140221] ; [4.22140221 6.77859779],0
b1,1,0.091267,2.851877,[101 163] ; [7 4],[103.68 160.32] ; [4.32 6.68],0
v1,1,0.095273,2.782946,[ 99 158] ; [7 4],[101.64925373 155.35074627] ; [4.35074627 6.64925373],0
d3,1,0.11588,2.47214,[152 110] ; [9 2],[154.51282051 107.48717949] ; [6.48717949 4.51282051],0
a7,1,0.130193,2.290206,[176  85] ; [5 6],[173.68014706  87.31985294] ; [7.31985294 3.68014706],0
r2,1,0.132221,2.266235,[229  31] ; [8 3],[227.3800738  32.6199262] ; [9.6199262 1.3800738],0
p7,1,0.149113,2.081301,[ 87 173] ; [6 5],[ 89.22509225 170.77490775] ; [3.77490775 7.22509225],0
n5,1,0.17668,1.825334,[161 100] ; [9 2],[163.125  97.875] ; [6.875 4.125],0
v4,1,0.191543,1.705713,[227  35] ; [8 3],[225.53113553  36.46886447] ; [9.46886447 1.53113553],0
a8,1,0.193698,1.68926,[ 23 227] ; [2 7],[ 24.13127413 225.86872587] ; [0.86872587 8.13127413],0
n4,1,0.214251,1.542464,[167  96] ; [9 2],[168.93430657  94.06569343] ; [7.06569343 3.93430657],0
p12,1,0.268326,1.225285,[  8 256] ; [ 1 10],[  8.64 255.36] ; [ 0.36 10.64],0
b4,1,0.277642,1.178597,[163 101] ; [5 6],[161.28 102.72] ; [6.72 4.28],0
p9,1,0.279926,1.16745,[172  88] ; [9 2],[173.65313653  86.34686347] ; [7.34686347 3.65313653],0
a3,1,0.381711,0.765183,[156 106] ; [8 3],[157.39194139 104.60805861] ; [6.60805861 4.39194139],0
v2,1,0.446362,0.579874,[106 141] ; [6 5],[107.2248062 139.7751938] ; [4.7751938 6.2248062],0
s3,1,0.448355,0.574808,[100 159] ; [3 8],[ 98.8037037 160.1962963] ; [4.1962963 6.8037037],0
a4,1,0.450551,0.569266,[101 161] ; [3 8],[ 99.80952381 162.19047619] ; [4.19047619 6.80952381],0
n6,1,0.454988,0.558197,[188  75] ; [9 2],[189.09124088  73.90875912] ; [7.90875912 3.09124088],0
s2,1,0.457237,0.552649,[ 74 186] ; [2 9],[ 72.91512915 187.08487085] ; [3.08487085 7.91512915],0
s6,1,0.463259,0.53801,[114 149] ; [6 5],[115.18248175 147.81751825] ; [4.81751825 6.18248175],0
b2,1,0.485341,0.486839,[46 93] ; [4 5],[46.95945946 92.04054054] ; [3.04054054 5.95945946],0
b3,1,0.485341,0.486839,[46 93] ; [4 5],[46.95945946 92.04054054] ; [3.04054054 5.95945946],0
d1,1,0.487849,0.481267,[116 148] ; [6 5],[117.12 146.88] ; [4.88 6.12],0
n2,1,0.519895,0.414102,[66 27] ; [1 1],[65.58947368 27.41052632] ; [1.41052632 0.58947368],0
a2,1,0.523511,0.406972,[ 43 221] ; [ 1 10],[ 42.24 221.76] ; [1.76 9.24],0
p6,1,0.527395,0.399408,[ 34 226] ; [2 8],[ 34.66666667 225.33333333] ; [1.33333333 8.66666667],0
d4,1,0.550319,0.356746,[194  69] ; [9 2],[194.85036496  68.14963504] ; [8.14963504 2.85036496],0
u2,1,0.558185,0.342857,[53 52] ; [1 2],[52.5 52.5] ; [1.5 1.5],0
a6,1,0.570888,0.3212,[170  94] ; [8 3],[170.88  93.12] ; [7.12 3.88],0
n3,1,0.571093,0.320857,[64 29] ; [1 1],[63.63157895 29.36842105] ; [1.36842105 0.63157895],0
a1,1,0.587793,0.293803,[ 14 250] ; [ 1 10],[ 14.4 249.6] ; [ 0.6 10.4],0
p11,1,0.604656,0.268031,[172  92] ; [8 3],[172.8  91.2] ; [7.2 3.8],0
s8,1,0.639808,0.218994,[ 37 226] ; [ 1 10],[ 36.47445255 226.52554745] ; [1.52554745 9.47445255],0
r1,1,0.657267,0.196861,[173  88] ; [8 3],[173.68014706  87.31985294] ; [7.31985294 3.68014706],0
r3,1,0.678817,0.171461,[226  35] ; [10  1],[226.45588235  34.54411765] ; [9.54411765 1.45588235],0
p2,1,0.788566,0.071917,[174  90] ; [7 3],[174.39416058  89.60583942] ; [6.60583942 3.39416058],0
b5,1,0.801614,0.063131,[158 106] ; [7 4],[158.4 105.6] ; [6.6 4.4],0
r4,1,0.818563,0.052622,[200  64] ; [8 3],[199.68  64.32] ; [8.32 2.68],0
a5,1,0.881502,0.02222,[150 114] ; [6 5],[149.76 114.24] ; [6.24 4.76],0
d5,1,0.88607,0.020529,[186  77] ; [8 3],[186.21167883  76.78832117] ; [7.78832117 3.21167883],0
u1,1,0.902811,0.014911,[ 27 237] ; [ 1 10],[ 26.88 237.12] ; [1.12 9.88],0
