Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,31.349134,[ 76 160] ; [38 13],[ 93.74216028 142.25783972] ; [20.25783972 30.74216028],1
p8,1,2e-06,22.777397,[133 105] ; [49  5],[148.34246575  89.65753425] ; [33.65753425 20.34246575],1
p12,1,3e-06,21.550701,[ 25 217] ; [19 35],[ 35.97297297 206.02702703] ; [ 8.02702703 45.97297297],1
p1,1,6e-06,20.516903,[ 21 221] ; [17 37],[ 31.06756757 210.93243243] ; [ 6.93243243 47.06756757],1
p4,1,7e-06,20.178552,[145  96] ; [49  4],[159.02721088  81.97278912] ; [34.97278912 18.02721088],1
p6,1,4e-05,16.882573,[ 90 148] ; [37 17],[103.51369863 134.48630137] ; [23.48630137 30.51369863],1
p3,1,0.000526,12.021415,[134 108] ; [43 10],[145.2  96.8] ; [31.8 21.2],1
a1,1,0.010488,6.550137,[ 15 228] ; [ 9 45],[ 19.63636364 223.36363636] ; [ 4.36363636 49.63636364],0
b5,1,0.016168,5.784553,[147  96] ; [23 31],[139.09090909 103.90909091] ; [30.90909091 23.09090909],0
p7,1,0.018785,5.521448,[165  73] ; [46  8],[171.97945205  66.02054795] ; [39.02054795 14.97945205],0
s7,1,0.028864,4.775701,[133  99] ; [37 13],[139.85815603  92.14184397] ; [30.14184397 19.85815603],0
v1,1,0.031443,4.628625,[159  80] ; [44 10],[165.58703072  73.41296928] ; [37.41296928 16.58703072],0
n3,1,0.037232,4.339775,[36 10] ; [4 5],[33.45454545 12.54545455] ; [6.54545455 2.45454545],0
a2,1,0.060026,3.536665,[ 71 172] ; [ 9 45],[ 65.45454545 177.54545455] ; [14.54545455 39.45454545],0
a6,1,0.063522,3.442948,[173  69] ; [31 22],[167.34915254  74.65084746] ; [36.65084746 16.34915254],0
a8,1,0.090266,2.86962,[ 34 184] ; [ 3 45],[ 30.32330827 187.67669173] ; [ 6.67669173 41.32330827],0
p11,1,0.090269,2.869565,[203  40] ; [50  4],[207.  36.] ; [46.  8.],0
s1,1,0.091582,2.846344,[  4 235] ; [ 3 51],[  5.70989761 233.29010239] ; [ 1.29010239 52.70989761],0
s6,1,0.091706,2.84416,[163  73] ; [42 10],[167.98611111  68.01388889] ; [37.01388889 14.98611111],0
p10,1,0.129918,2.29348,[224  18] ; [53  1],[226.46621622  15.53378378] ; [50.53378378  3.46621622],0
s8,1,0.161329,1.961728,[132 109] ; [34 18],[136.53924915 104.46075085] ; [29.46075085 22.53924915],0
n4,1,0.1619,1.956392,[202  41] ; [49  5],[205.36363636  37.63636364] ; [45.63636364  8.36363636],0
r2,1,0.169298,1.889152,[233   8] ; [50  4],[231.19661017   9.80338983] ; [51.80338983  2.19661017],0
b1,1,0.17683,1.824067,[ 80 163] ; [23 31],[ 84.27272727 158.72727273] ; [18.72727273 35.27272727],0
b3,1,0.19024,1.715759,[61 88] ; [21 19],[64.64550265 84.35449735] ; [17.35449735 22.64550265],0
b2,1,0.19024,1.715759,[61 88] ; [21 19],[64.64550265 84.35449735] ; [17.35449735 22.64550265],0
u2,1,0.205759,1.601017,[33 23] ; [8 2],[34.78787879 21.21212121] ; [6.21212121 3.78787879],0
r3,1,0.220205,1.503034,[237   6] ; [50  3],[235.61148649   7.38851351] ; [51.38851351  1.61148649],0
n6,1,0.227442,1.456786,[214  27] ; [50  3],[216.40816327  24.59183673] ; [47.59183673  5.40816327],0
u4,1,0.231391,1.432292,[  6 237] ; [ 3 51],[  7.36363636 235.63636364] ; [ 1.63636364 52.36363636],0
v2,1,0.275488,1.189217,[196  42] ; [41 13],[193.17123288  44.82876712] ; [43.82876712 10.17123288],0
n2,1,0.280076,1.166721,[33 13] ; [8 1],[34.29090909 11.70909091] ; [6.70909091 2.29090909],0
d3,1,0.289494,1.121975,[178  65] ; [35 18],[174.86148649  68.13851351] ; [38.13851351 14.86148649],0
u3,1,0.312131,1.021639,[29 26] ; [7 3],[30.46153846 24.53846154] ; [5.53846154 4.46153846],0
n5,1,0.320402,0.987305,[202  40] ; [48  6],[204.39189189  37.60810811] ; [45.60810811  8.39189189],0
n1,1,0.359015,0.841335,[13 32] ; [4 5],[14.16666667 30.83333333] ; [2.83333333 6.16666667],0
d4,1,0.417347,0.657774,[204  38] ; [47  6],[205.90508475  36.09491525] ; [45.09491525  7.90508475],0
r1,1,0.432308,0.616614,[200  42] ; [47  7],[201.93918919  40.06081081] ; [45.06081081  8.93918919],0
a5,1,0.436179,0.606314,[191  52] ; [45  9],[193.09090909  49.90909091] ; [42.90909091 11.09090909],0
s2,1,0.505825,0.442693,[134 108] ; [32 21],[136.17627119 105.82372881] ; [29.82372881 23.17627119],0
a3,1,0.53095,0.392573,[187  54] ; [44 10],[188.71525424  52.28474576] ; [42.28474576 11.71525424],0
v4,1,0.68306,0.166701,[235   7] ; [52  1],[235.43728814   6.56271186] ; [51.56271186  1.43728814],0
d2,1,0.694915,0.153816,[131 112] ; [27 26],[129.70945946 113.29054054] ; [28.29054054 24.70945946],0
r4,1,0.702447,0.145939,[226  17] ; [51  3],[226.63636364  16.36363636] ; [50.36363636  3.63636364],0
d1,1,0.749619,0.101852,[161  82] ; [37 17],[162.  81.] ; [36. 18.],0
s4,1,0.750103,0.101445,[ 32 211] ; [ 6 46],[ 31.30169492 211.69830508] ; [ 6.69830508 45.30169492],0
b4,1,0.759463,0.09375,[145  98] ; [31 23],[144.  99.] ; [32. 22.],0
u1,1,0.867153,0.027981,[ 52 191] ; [11 43],[ 51.54545455 191.45454545] ; [11.45454545 42.54545455],0
a4,1,0.869123,0.02715,[118 124] ; [27 27],[118.5472973 123.4527027] ; [26.4527027 27.5472973],0
d5,1,0.911989,0.012217,[204  38] ; [45  8],[204.26440678  37.73559322] ; [44.73559322  8.26440678],0
a7,1,0.94,0.005666,[176  66] ; [39 15],[175.77702703  66.22297297] ; [39.22297297 14.77702703],0
p2,1,0.975748,0.000924,[211  31] ; [47  7],[210.93243243  31.06756757] ; [47.06756757  6.93243243],0
s3,1,0.97864,0.000717,[142  97] ; [31 21],[142.08591065  96.91408935] ; [30.91408935 21.08591065],0
