Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,89.81182,[154  11] ; [14 33],[130.75471698  34.24528302] ; [37.24528302  9.75471698],1
n6,1,1e-06,23.998891,[157   7] ; [33 13],[148.38095238  15.61904762] ; [41.61904762  4.38095238],1
s7,1,2e-05,18.225881,[136  27] ; [22 20],[125.62926829  37.37073171] ; [32.37073171  9.62926829],1
r1,1,0.000131,14.627133,[146  21] ; [29 17],[137.20657277  29.79342723] ; [37.79342723  8.20657277],1
s4,1,0.002934,8.848105,[ 40 124] ; [22 25],[ 48.18957346 115.81042654] ; [13.81042654 33.18957346],0
a3,1,0.005565,7.686083,[138  29] ; [30 17],[131.10280374  35.89719626] ; [36.89719626 10.10280374],0
p4,1,0.006196,7.49238,[121  44] ; [24 22],[113.38862559  51.61137441] ; [31.61137441 14.38862559],0
p2,1,0.006647,7.36585,[149  18] ; [33 12],[143.36792453  23.63207547] ; [38.63207547  6.36792453],0
p5,1,0.010486,6.550433,[ 40 127] ; [ 3 42],[ 33.87264151 133.12735849] ; [ 9.12735849 35.87264151],0
p6,1,0.010584,6.533799,[92 72] ; [16 30],[84.34285714 79.65714286] ; [23.65714286 22.34285714],0
p7,1,0.012052,6.303242,[124  38] ; [24 18],[117.52941176  44.47058824] ; [30.47058824 11.52941176],0
v3,1,0.013655,6.08216,[86 80] ; [14 31],[78.67298578 87.32701422] ; [21.32701422 23.67298578],0
n3,1,0.024843,5.03482,[25  6] ; [9 9],[21.51020408  9.48979592] ; [12.48979592  5.51020408],0
p11,1,0.036247,4.385467,[138  30] ; [32 15],[132.8372093  35.1627907] ; [37.1627907  9.8372093],0
n2,1,0.038081,4.301395,[29  1] ; [14  4],[26.875  3.125] ; [16.125  1.875],0
r4,1,0.049305,3.864928,[160   8] ; [41  6],[157.06046512  10.93953488] ; [43.93953488  3.06046512],0
s3,1,0.066339,3.37135,[151  13] ; [39  8],[147.67772512  16.32227488] ; [42.32227488  4.67772512],0
a4,1,0.082116,3.022511,[92 76] ; [19 28],[86.73488372 81.26511628] ; [24.26511628 22.73488372],0
s6,1,0.094132,2.802245,[158   7] ; [42  5],[155.66037736   9.33962264] ; [44.33962264  2.66037736],0
p3,1,0.113427,2.505807,[101  65] ; [22 24],[96.31132075 69.68867925] ; [26.68867925 19.31132075],0
a5,1,0.137515,2.205547,[138  30] ; [34 13],[134.4  33.6] ; [37.6  9.4],0
p8,1,0.155567,2.0168,[103  61] ; [23 22],[98.8708134 65.1291866] ; [27.1291866 17.8708134],0
r2,1,0.173808,1.849785,[164   2] ; [45  2],[162.88262911   3.11737089] ; [46.11737089  0.88262911],0
a1,1,0.19458,1.682594,[  9 159] ; [ 5 42],[ 10.93953488 157.06046512] ; [ 3.06046512 43.93953488],0
v1,1,0.195258,1.677493,[115  52] ; [27 19],[111.33333333  55.66666667] ; [30.66666667 15.33333333],0
a2,1,0.195528,1.675463,[ 52 116] ; [10 37],[ 48.44651163 119.55348837] ; [13.55348837 33.44651163],0
b4,1,0.206824,1.593522,[101  67] ; [33 14],[104.70697674  63.29302326] ; [29.29302326 17.70697674],0
u1,1,0.252402,1.309961,[ 42 126] ; [ 8 39],[ 39.06976744 128.93023256] ; [10.93023256 36.06976744],0
b3,1,0.27551,1.189105,[43 65] ; [12 11],[45.34351145 62.65648855] ; [ 9.65648855 13.34351145],0
b2,1,0.27551,1.189105,[43 65] ; [12 11],[45.34351145 62.65648855] ; [ 9.65648855 13.34351145],0
d2,1,0.279278,1.170602,[89 77] ; [21 26],[85.72769953 80.27230047] ; [24.27230047 22.72769953],0
v2,1,0.281832,1.158235,[102  62] ; [24 21],[98.8708134 65.1291866] ; [27.1291866 17.8708134],0
p12,1,0.313105,1.017533,[ 24 143] ; [ 4 42],[ 21.95305164 145.04694836] ; [ 6.04694836 39.95305164],0
n1,1,0.332144,0.940522,[16 14] ; [ 7 11],[14.375 15.625] ; [8.625 9.375],0
b1,1,0.356625,0.849743,[ 66 102] ; [15 32],[ 63.29302326 104.70697674] ; [17.70697674 29.29302326],0
s8,1,0.396556,0.718744,[110  56] ; [28 19],[107.54929577  58.45070423] ; [30.45070423 16.54929577],0
u3,1,0.480079,0.498684,[20 10] ; [13  4],[21.06382979  8.93617021] ; [11.93617021  5.06382979],0
b5,1,0.481625,0.495182,[99 69] ; [25 22],[96.89302326 71.10697674] ; [27.10697674 19.89302326],0
d4,1,0.498336,0.458478,[146  20] ; [43  4],[147.29577465  18.70422535] ; [41.70422535  5.29577465],0
d1,1,0.526569,0.401008,[112  56] ; [29 18],[110.17674419  57.82325581] ; [30.82325581 16.17674419],0
p10,1,0.54601,0.364514,[150  17] ; [39  6],[148.88207547  18.11792453] ; [40.11792453  4.88207547],0
p9,1,0.615488,0.25226,[153  11] ; [41  4],[152.22966507  11.77033493] ; [41.77033493  3.22966507],0
a7,1,0.62511,0.238751,[119  49] ; [35 12],[120.33488372  47.66511628] ; [33.66511628 13.33488372],0
d5,1,0.664134,0.188541,[142  24] ; [39  8],[141.06103286  24.93896714] ; [39.93896714  7.06103286],0
s1,1,0.749746,0.101745,[  9 157] ; [ 2 45],[  8.57276995 157.42723005] ; [ 2.42723005 44.57276995],0
a6,1,0.790578,0.070522,[106  60] ; [31 16],[106.76995305  59.23004695] ; [30.23004695 16.76995305],0
p1,1,0.805408,0.060691,[ 20 147] ; [ 6 39],[ 20.48113208 146.51886792] ; [ 5.51886792 39.48113208],0
v4,1,0.871507,0.026162,[163   3] ; [45  1],[162.86792453   3.13207547] ; [45.13207547  0.86792453],0
u4,1,0.878115,0.023519,[  3 165] ; [ 1 46],[  3.1255814 164.8744186] ; [ 0.8744186 46.1255814],0
u2,1,0.883412,0.021505,[16 13] ; [9 8],[15.76086957 13.23913043] ; [9.23913043 7.76086957],0
d3,1,0.976053,0.000901,[124  43] ; [35 12],[124.07943925  42.92056075] ; [34.92056075 12.07943925],0
