Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,155.068333,[438  51] ; [46 74],[388.63054187 100.36945813] ; [95.36945813 24.63054187],1
n6,1,0.0,63.126054,[447  41] ; [77 44],[419.88834154  68.11165846] ; [104.11165846  16.88834154],1
a5,1,1e-06,23.200364,[390 102] ; [71 51],[369.40065147 122.59934853] ; [91.59934853 30.40065147],1
d2,1,7e-06,20.062407,[255 234] ; [36 86],[232.89525368 256.10474632] ; [58.10474632 63.89525368],1
s7,1,2.2e-05,18.021313,[252 214] ; [38 80],[231.40410959 234.59589041] ; [58.59589041 59.40410959],1
d1,1,3.5e-05,17.145868,[311 181] ; [52 70],[290.87296417 201.12703583] ; [72.12703583 49.87296417],1
r2,1,4.9e-05,16.485268,[466  18] ; [105  16],[456.8  27.2] ; [114.2   6.8],1
p6,1,0.000133,14.598275,[192 294] ; [25 95],[174.02970297 311.97029703] ; [42.97029703 77.02970297],1
p4,1,0.000142,14.480021,[322 167] ; [57 64],[303.82131148 185.17868852] ; [75.17868852 45.82131148],1
r4,1,0.000235,13.531358,[454  38] ; [99 23],[443.12052117  48.87947883] ; [109.87947883  12.12052117],1
a3,1,0.000294,13.107314,[373 117] ; [73 49],[357.09150327 132.90849673] ; [88.90849673 33.09150327],1
d5,1,0.000346,12.801204,[414  76] ; [86 36],[400.32679739  89.67320261] ; [99.67320261 22.32679739],1
p3,1,0.000394,12.56126,[272 217] ; [46 76],[254.50409165 234.49590835] ; [63.49590835 58.50409165],1
a4,1,0.000769,11.314378,[236 255] ; [38 84],[219.46818923 271.53181077] ; [54.53181077 67.46818923],1
v3,1,0.001206,10.481603,[220 256] ; [34 81],[204.57529611 271.42470389] ; [49.42470389 65.57529611],0
s8,1,0.003931,8.315423,[239 249] ; [42 80],[224.8 263.2] ; [56.2 65.8],0
p2,1,0.004742,7.975263,[432  57] ; [95 26],[422.46393443  66.53606557] ; [104.53606557  16.46393443],0
a2,1,0.004914,7.91076,[128 364] ; [ 17 105],[116.18892508 375.81107492] ; [28.81107492 93.18892508],0
a8,1,0.00524,7.794694,[ 77 367] ; [  8 108],[ 67.39285714 376.60714286] ; [17.60714286 98.39285714],0
d4,1,0.010457,6.555374,[417  73] ; [92 30],[407.53267974  82.46732026] ; [101.46732026  20.53267974],0
r1,1,0.013252,6.13513,[405  85] ; [88 33],[395.36824877  94.63175123] ; [97.63175123 23.36824877],0
s2,1,0.01351,6.101049,[253 235] ; [48 74],[240.8 247.2] ; [60.2 61.8],0
s6,1,0.017373,5.658317,[327 156] ; [68 53],[315.8692053 167.1307947] ; [79.1307947 41.8692053],0
r3,1,0.018956,5.505564,[470  19] ; [111  11],[464.99018003  24.00981997] ; [116.00981997   5.99018003],0
v2,1,0.02,5.411901,[294 178] ; [58 57],[283.03918228 188.96081772] ; [68.96081772 46.03918228],0
u1,1,0.021932,5.251192,[ 91 401] ; [ 12 110],[ 82.53420195 409.46579805] ; [ 20.46579805 101.53420195],0
v1,1,0.026568,4.918691,[281 194] ; [57 62],[270.28619529 204.71380471] ; [67.71380471 51.28619529],0
s3,1,0.033809,4.504332,[274 210] ; [55 65],[263.63576159 220.36423841] ; [65.36423841 54.63576159],0
p1,1,0.034259,4.481727,[ 51 440] ; [  5 115],[ 45.00163666 445.99836334] ; [ 10.99836334 109.00163666],0
p7,1,0.034665,4.4616,[326 154] ; [68 50],[316.2541806 163.7458194] ; [77.7458194 40.2541806],0
p11,1,0.065807,3.384628,[424  68] ; [97 25],[417.47882736  74.52117264] ; [103.52117264  18.47882736],0
n1,1,0.123396,2.373675,[36 45] ; [13 30],[32.00806452 48.99193548] ; [16.99193548 26.00806452],0
