Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,106.05862,[ 3 59] ; [252  91],[39.03703704 22.96296296] ; [215.96296296 127.03703704],1
d5,1,0.0,62.627592,[31 31] ; [309  34],[52.04938272  9.95061728] ; [287.95061728  55.04938272],1
d3,1,0.0,50.100706,[20 42] ; [264  79],[43.47654321 18.52345679] ; [240.52345679 102.47654321],1
d2,1,7e-06,20.094158,[14 48] ; [183 159],[30.23267327 31.76732673] ; [166.76732673 175.23267327],1
s5,1,2.8e-05,17.578406,[10 50] ; [151 180],[24.70588235 35.29411765] ; [136.29411765 194.70588235],1
a4,1,0.000356,12.748421,[17 45] ; [178 164],[29.92574257 32.07425743] ; [165.07425743 176.92574257],1
u1,1,0.001035,10.76342,[ 3 59] ; [ 79 264],[12.55308642 49.44691358] ; [ 69.44691358 273.55308642],0
a3,1,0.001136,10.590874,[37 25] ; [269  72],[47.07692308 14.92307692] ; [258.92307692  82.07692308],0
v4,1,0.00135,10.273176,[54  6] ; [334   7],[58.05486284  1.94513716] ; [329.94513716  11.05486284],0
p2,1,0.00192,9.624152,[48 14] ; [310  31],[55.07692308  6.92307692] ; [302.92307692  38.07692308],0
r4,1,0.002919,8.857683,[52 10] ; [324  19],[57.56049383  4.43950617] ; [318.43950617  24.56049383],0
p7,1,0.004223,8.185168,[34 26] ; [248  84],[43.16326531 16.83673469] ; [238.83673469  93.16326531],0
s2,1,0.008547,6.915058,[25 36] ; [201 139],[34.37905237 26.62094763] ; [191.62094763 148.37905237],0
p1,1,0.012328,6.263122,[12 50] ; [ 30 311],[ 6.46153846 55.53846154] ; [ 35.53846154 305.46153846],0
r1,1,0.012663,6.215536,[45 17] ; [292  50],[51.71782178 10.28217822] ; [285.28217822  56.71782178],0
a2,1,0.017311,5.664521,[ 8 54] ; [ 93 250],[15.4617284 46.5382716] ; [ 85.5382716 257.4617284],0
p6,1,0.017382,5.657398,[19 42] ; [160 176],[27.50377834 33.49622166] ; [151.49622166 184.50377834],0
a5,1,0.019422,5.463122,[41 21] ; [273  70],[48.0691358 13.9308642] ; [265.9308642  77.0691358],0
