Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,6.6e-05,15.931846,[31 15] ; [13 36],[21.30526316 24.69473684] ; [22.69473684 26.30526316],1
p8,1,0.000256,13.366037,[25 21] ; [ 9 40],[16.46315789 29.53684211] ; [17.53684211 31.46315789],1
p3,1,0.003262,8.65473,[23 24] ; [10 39],[16.15625 30.84375] ; [16.84375 32.15625],0
p6,1,0.005729,7.633522,[18 27] ; [ 7 41],[12.09677419 32.90322581] ; [12.90322581 35.09677419],0
p2,1,0.006494,7.407942,[35 11] ; [24 25],[28.56842105 17.43157895] ; [30.43157895 18.56842105],0
s6,1,0.019231,5.48036,[26 20] ; [16 33],[20.33684211 25.66315789] ; [21.66315789 27.33684211],0
v2,1,0.021043,5.323196,[22 25] ; [11 35],[16.67741935 30.32258065] ; [16.32258065 29.67741935],0
v3,1,0.022606,5.198544,[15 32] ; [ 6 42],[10.38947368 36.61052632] ; [10.61052632 37.38947368],0
s3,1,0.023564,5.126434,[25 21] ; [15 33],[19.57446809 26.42553191] ; [20.42553191 27.57446809],0
s5,1,0.023681,5.117862,[14 33] ; [ 5 41],[ 9.60215054 37.39784946] ; [ 9.39784946 36.60215054],0
p5,1,0.024757,5.040788,[ 7 41] ; [ 1 48],[ 3.95876289 44.04123711] ; [ 4.04123711 44.95876289],0
s2,1,0.029271,4.75158,[23 25] ; [13 36],[17.81443299 30.18556701] ; [18.18556701 30.81443299],0
u2,1,0.032498,4.572008,[12 11] ; [ 5 18],[ 8.5 14.5] ; [ 8.5 14.5],0
b3,1,0.04671,3.955803,[ 6 27] ; [13 19],[ 9.64615385 23.35384615] ; [ 9.35384615 22.64615385],0
b2,1,0.04671,3.955803,[ 6 27] ; [13 19],[ 9.64615385 23.35384615] ; [ 9.35384615 22.64615385],0
r4,1,0.053582,3.725659,[26 22] ; [17 32],[21.27835052 26.72164948] ; [21.72164948 27.27835052],0
v4,1,0.077036,3.126357,[39  8] ; [33 16],[35.25 11.75] ; [36.75 12.25],0
p10,1,0.078085,3.104308,[30 17] ; [22 26],[25.72631579 21.27368421] ; [26.27368421 21.72631579],0
v1,1,0.10888,2.570404,[19 28] ; [12 36],[15.33684211 31.66315789] ; [15.66315789 32.33684211],0
d3,1,0.115684,2.474802,[20 28] ; [13 36],[16.32989691 31.67010309] ; [16.67010309 32.32989691],0
a6,1,0.122824,2.380935,[22 26] ; [15 34],[18.30927835 29.69072165] ; [18.69072165 30.30927835],0
r3,1,0.127799,2.319038,[38 10] ; [32 17],[34.63917526 13.36082474] ; [35.36082474 13.63917526],0
s8,1,0.150748,2.064666,[16 32] ; [10 39],[12.86597938 35.13402062] ; [13.13402062 35.86597938],0
s4,1,0.16691,1.910482,[11 37] ; [ 6 43],[ 8.41237113 39.58762887] ; [ 8.58762887 40.41237113],0
u3,1,0.199934,1.642857,[ 9 14] ; [ 5 18],[ 7. 16.] ; [ 7. 16.],0
a4,1,0.200398,1.639469,[14 34] ; [20 28],[17. 31.] ; [17. 31.],0
n3,1,0.227098,1.458947,[14  5] ; [14 11],[12.09090909  6.90909091] ; [15.90909091  9.09090909],0
n5,1,0.231756,1.430054,[32 16] ; [38 11],[34.63917526 13.36082474] ; [35.36082474 13.63917526],0
s7,1,0.240698,1.376503,[18 28] ; [13 34],[15.33333333 30.66666667] ; [15.66666667 31.33333333],0
p11,1,0.243376,1.360933,[32 16] ; [27 22],[29.19587629 18.80412371] ; [29.80412371 19.19587629],0
d5,1,0.257954,1.279707,[29 19] ; [24 25],[26.22680412 21.77319588] ; [26.77319588 22.22680412],0
d2,1,0.358763,0.842217,[19 29] ; [23 24],[21.22105263 26.77894737] ; [20.77894737 26.22105263],0
a8,1,0.368233,0.809618,[ 2 45] ; [ 4 41],[ 3.06521739 43.93478261] ; [ 2.93478261 42.06521739],0
p9,1,0.419148,0.652702,[35 13] ; [30 16],[33.19148936 14.80851064] ; [31.80851064 14.19148936],0
d1,1,0.428009,0.628219,[14 34] ; [18 31],[15.83505155 32.16494845] ; [16.16494845 32.83505155],0
n4,1,0.477332,0.504952,[29 19] ; [33 16],[30.68041237 17.31958763] ; [31.31958763 17.68041237],0
b5,1,0.478959,0.501233,[23 25] ; [27 22],[24.74226804 23.25773196] ; [25.25773196 23.74226804],0
a1,1,0.47907,0.50098,[ 3 45] ; [ 5 44],[ 3.95876289 44.04123711] ; [ 4.04123711 44.95876289],0
p1,1,0.512504,0.428952,[ 7 41] ; [ 5 44],[ 5.93814433 42.06185567] ; [ 6.06185567 42.93814433],0
p12,1,0.533031,0.38861,[ 2 45] ; [ 1 48],[ 1.46875 45.53125] ; [ 1.53125 47.46875],0
s1,1,0.545404,0.365616,[ 2 46] ; [ 1 48],[ 1.48453608 46.51546392] ; [ 1.51546392 47.48453608],0
u1,1,0.569775,0.323058,[ 1 47] ; [ 2 47],[ 1.48453608 46.51546392] ; [ 1.51546392 47.48453608],0
d4,1,0.748115,0.103122,[28 20] ; [27 22],[27.21649485 20.78350515] ; [27.78350515 21.21649485],0
b1,1,0.756358,0.096265,[26 22] ; [25 24],[25.2371134 22.7628866] ; [25.7628866 23.2371134],0
n1,1,0.770714,0.084938,[ 8 10] ; [10 15],[ 7.53488372 10.46511628] ; [10.46511628 14.53488372],0
r2,1,0.870652,0.026514,[34 13] ; [34 14],[33.64210526 13.35789474] ; [34.35789474 13.64210526],0
a5,1,0.91659,0.010968,[23 25] ; [24 25],[23.25773196 24.74226804] ; [23.74226804 25.25773196],0
b4,1,0.91659,0.010968,[25 23] ; [25 24],[24.74226804 23.25773196] ; [25.25773196 23.74226804],0
n6,1,0.945829,0.004617,[33 15] ; [34 15],[33.15463918 14.84536082] ; [33.84536082 15.15463918],0
n2,1,0.976305,0.000882,[13  6] ; [17  8],[12.95454545  6.04545455] ; [17.04545455  7.95454545],0
a2,1,0.979199,0.00068,[ 3 45] ; [ 3 46],[ 2.96907216 45.03092784] ; [ 3.03092784 45.96907216],0
a3,1,0.989799,0.000163,[25 22] ; [26 23],[24.96875 22.03125] ; [26.03125 22.96875],0
