Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.001767,9.777015,[51 30] ; [74 14],[59.9112426 21.0887574] ; [65.0887574 22.9112426],0
p9,1,0.002762,8.958497,[62 17] ; [82  5],[68.53012048 10.46987952] ; [75.46987952 11.53012048],0
d4,1,0.003137,8.726267,[64 17] ; [83  5],[70.4556213 10.5443787] ; [76.5443787 11.4556213],0
s8,1,0.004626,8.02014,[28 52] ; [50 38],[37.14285714 42.85714286] ; [40.85714286 47.14285714],0
d5,1,0.007625,7.119396,[60 21] ; [79  9],[66.62130178 14.37869822] ; [72.37869822 15.62130178],0
v2,1,0.00929,6.766124,[25 55] ; [44 42],[33.25301205 46.74698795] ; [35.74698795 50.25301205],0
b5,1,0.011719,6.352833,[34 47] ; [54 34],[42.17751479 38.82248521] ; [45.82248521 42.17751479],0
p6,1,0.01507,5.908318,[30 51] ; [48 38],[37.83233533 43.16766467] ; [40.16766467 45.83233533],0
s2,1,0.019519,5.454428,[46 35] ; [65 23],[53.20118343 27.79881657] ; [57.79881657 30.20118343],0
p7,1,0.01957,5.44987,[47 32] ; [65 20],[53.95121951 25.04878049] ; [58.04878049 26.95121951],0
v4,1,0.019827,5.427078,[71  9] ; [85  2],[74.73053892  5.26946108] ; [81.26946108  5.73053892],0
p10,1,0.034402,4.474592,[64 17] ; [78  8],[68.8742515 12.1257485] ; [73.1257485 12.8742515],0
u1,1,0.035937,4.40009,[10 71] ; [22 66],[15.33727811 65.66272189] ; [16.66272189 71.33727811],0
n2,1,0.038498,4.28287,[17  7] ; [19  1],[19.63636364  4.36363636] ; [16.36363636  3.63636364],0
b3,1,0.049981,3.842107,[14 33] ; [30 32],[18.97247706 28.02752294] ; [25.02752294 36.97247706],0
b2,1,0.049981,3.842107,[14 33] ; [30 32],[18.97247706 28.02752294] ; [25.02752294 36.97247706],0
a2,1,0.061004,3.509879,[14 67] ; [26 62],[19.17159763 61.82840237] ; [20.82840237 67.17159763],0
d1,1,0.063256,3.449891,[42 39] ; [58 30],[47.92899408 33.07100592] ; [52.07100592 35.92899408],0
d3,1,0.091433,2.848954,[49 32] ; [64 24],[54.15976331 26.84023669] ; [58.84023669 29.15976331],0
u3,1,0.109287,2.564498,[16 14] ; [11  3],[18.40909091 11.59090909] ; [8.59090909 5.40909091],0
s1,1,0.124335,2.361851,[ 6 75] ; [ 2 84],[ 3.88023952 77.11976048] ; [ 4.11976048 81.88023952],0
p3,1,0.128727,2.307787,[38 43] ; [51 36],[42.91071429 38.08928571] ; [46.08928571 40.91071429],0
n5,1,0.131757,2.271683,[54 26] ; [67 19],[58.31325301 21.68674699] ; [62.68674699 23.31325301],0
p8,1,0.136055,2.222021,[34 45] ; [47 39],[38.78181818 40.21818182] ; [42.21818182 43.78181818],0
a8,1,0.154767,2.024627,[ 9 68] ; [16 64],[12.2611465 64.7388535] ; [12.7388535 67.2611465],0
r3,1,0.163205,1.944273,[71  8] ; [84  4],[73.32335329  5.67664671] ; [81.67664671  6.32335329],0
a4,1,0.185058,1.756527,[35 46] ; [47 41],[39.30177515 41.69822485] ; [42.69822485 45.30177515],0
n1,1,0.203596,1.616389,[11 13] ; [13  7],[13.09090909 10.90909091] ; [10.90909091  9.09090909],0
a5,1,0.228962,1.447298,[58 23] ; [70 18],[61.34911243 19.65088757] ; [66.65088757 21.34911243],0
r4,1,0.236276,1.402679,[70 11] ; [81  7],[72.37278107  8.62721893] ; [78.62721893  9.37278107],0
r2,1,0.246707,1.341856,[74  6] ; [84  3],[75.68862275  4.31137725] ; [82.31137725  4.68862275],0
n4,1,0.268064,1.226627,[56 25] ; [66 20],[59.17365269 21.82634731] ; [62.82634731 23.17365269],0
p11,1,0.305543,1.049845,[59 22] ; [70 18],[61.82840237 19.17159763] ; [67.17159763 20.82840237],0
r1,1,0.393903,0.72686,[62 18] ; [72 15],[64.19161677 15.80838323] ; [69.80838323 17.19161677],0
a1,1,0.39799,0.71439,[ 5 76] ; [ 3 85],[ 3.83431953 77.16568047] ; [ 4.16568047 83.83431953],0
s3,1,0.405775,0.691146,[49 32] ; [58 29],[51.58928571 29.41071429] ; [55.41071429 31.58928571],0
p12,1,0.47789,0.503676,[ 5 75] ; [ 8 79],[ 6.22754491 73.77245509] ; [ 6.77245509 80.22754491],0
n6,1,0.48906,0.478593,[70 10] ; [72 14],[68.43373494 11.56626506] ; [73.56626506 12.43373494],0
s6,1,0.520746,0.412416,[69  9] ; [74 13],[67.6 10.4] ; [75.4 11.6],0
p2,1,0.531899,0.390763,[67 14] ; [75 12],[68.46428571 12.53571429] ; [73.53571429 13.46428571],0
a7,1,0.578075,0.309357,[51 30] ; [59 29],[52.72189349 28.27810651] ; [57.27810651 30.72189349],0
u2,1,0.661076,0.19222,[12 16] ; [7 7],[12.66666667 15.33333333] ; [6.33333333 7.66666667],0
b4,1,0.714968,0.133365,[51 30] ; [53 35],[49.84615385 31.15384615] ; [54.15384615 33.84615385],0
p4,1,0.748357,0.102917,[47 34] ; [52 34],[48.01796407 32.98203593] ; [50.98203593 35.01796407],0
s4,1,0.750068,0.101474,[23 56] ; [27 59],[23.93939394 55.06060606] ; [26.06060606 59.93939394],0
p5,1,0.781101,0.07722,[10 71] ; [12 75],[10.60714286 70.39285714] ; [11.39285714 75.60714286],0
b1,1,0.788848,0.071721,[32 49] ; [33 55],[31.15384615 49.84615385] ; [33.84615385 54.15384615],0
d2,1,0.829676,0.046275,[41 40] ; [46 42],[41.69822485 39.30177515] ; [45.30177515 42.69822485],0
p1,1,0.852203,0.034711,[ 7 73] ; [ 7 81],[ 6.66666667 73.33333333] ; [ 7.33333333 80.66666667],0
s7,1,0.923462,0.00923,[44 32] ; [48 36],[43.7 32.3] ; [48.3 35.7],0
n3,1,0.93637,0.006373,[16  7] ; [13  6],[15.88095238  7.11904762] ; [13.11904762  5.88095238],0
a6,1,0.982253,0.000495,[48 33] ; [52 36],[47.92899408 33.07100592] ; [52.07100592 35.92899408],0
