Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,113.491141,[335  35] ; [25 43],[304.10958904  65.89041096] ; [55.89041096 12.10958904],1
d1,1,0.0,108.162722,[272  98] ; [ 5 63],[233.99543379 136.00456621] ; [43.00456621 24.99543379],1
d3,1,0.0,77.082853,[296  74] ; [19 49],[266.09589041 103.90410959] ; [48.90410959 19.09589041],1
a3,1,0.0,27.741179,[281  87] ; [30 37],[263.09885057 104.90114943] ; [47.90114943 19.09885057],1
d2,1,2e-06,22.367414,[197 173] ; [15 53],[179.08675799 190.91324201] ; [32.91324201 35.08675799],1
p2,1,0.00024,13.487862,[347  22] ; [55 13],[339.44622426  29.55377574] ; [62.55377574  5.44622426],1
p4,1,0.000439,12.356605,[282  87] ; [38 30],[270.20594966  98.79405034] ; [49.79405034 18.20594966],1
a5,1,0.000798,11.244872,[297  73] ; [42 26],[286.36986301  83.63013699] ; [52.63013699 15.36986301],1
p1,1,0.001359,10.260763,[ 36 331] ; [16 52],[ 43.87126437 323.12873563] ; [ 8.12873563 59.87126437],0
a4,1,0.001431,10.164962,[171 198] ; [17 50],[159.11009174 209.88990826] ; [28.88990826 38.11009174],0
s2,1,0.001948,9.598,[202 166] ; [23 44],[190.34482759 177.65517241] ; [34.65517241 32.34482759],0
u1,1,0.009424,6.740604,[ 69 301] ; [ 4 64],[ 61.66666667 308.33333333] ; [11.33333333 56.66666667],0
v1,1,0.014191,6.014281,[226 137] ; [31 36],[216.95581395 146.04418605] ; [40.04418605 26.95581395],0
a2,1,0.014671,5.955547,[ 87 283] ; [ 7 61],[ 79.40639269 290.59360731] ; [14.59360731 53.40639269],0
s3,1,0.031455,4.627932,[219 148] ; [30 36],[211.04618938 155.95381062] ; [37.95381062 28.04618938],0
s8,1,0.036459,4.375509,[191 176] ; [26 42],[183.07816092 183.92183908] ; [33.92183908 34.07816092],0
u3,1,0.045867,3.986483,[54 34] ; [16 22],[48.88888889 39.11111111] ; [21.11111111 16.88888889],0
r3,1,0.053875,3.716583,[362   7] ; [64  4],[359.71167048   9.28832952] ; [66.28832952  1.71167048],0
u2,1,0.054031,3.711731,[54 35] ; [16 22],[49.05511811 39.94488189] ; [20.94488189 17.05511811],0
b3,1,0.072973,3.214836,[ 89 135] ; [ 9 28],[ 84.10727969 139.89272031] ; [13.89272031 23.10727969],0
b2,1,0.072973,3.214836,[ 89 135] ; [ 9 28],[ 84.10727969 139.89272031] ; [13.89272031 23.10727969],0
a8,1,0.077116,3.124666,[ 57 280] ; [ 5 57],[ 52.36591479 284.63408521] ; [ 9.63408521 52.36591479],0
r1,1,0.090606,2.863576,[326  43] ; [55 13],[321.71395881  47.28604119] ; [59.28604119  8.71395881],0
s6,1,0.093569,2.811876,[263  96] ; [41 24],[257.39622642 101.60377358] ; [46.60377358 18.39622642],0
n6,1,0.113137,2.509845,[328  40] ; [56 12],[324.11009174  43.88990826] ; [59.88990826  8.11009174],0
v2,1,0.139406,2.184508,[221 139] ; [33 31],[215.66037736 144.33962264] ; [38.33962264 25.66037736],0
a1,1,0.144515,2.129211,[ 21 349] ; [ 1 67],[ 18.58447489 351.41552511] ; [ 3.41552511 64.58447489],0
b4,1,0.158536,1.98814,[219 151] ; [34 34],[213.72146119 156.27853881] ; [39.27853881 28.72146119],0
p6,1,0.161933,1.956083,[184 181] ; [28 40],[178.70669746 186.29330254] ; [33.29330254 34.70669746],0
p10,1,0.297629,1.084789,[326  43] ; [57 11],[323.402746  45.597254] ; [59.597254  8.402746],0
p7,1,0.315195,1.008781,[303  62] ; [53 15],[300.09237875  64.90762125] ; [55.90762125 12.09237875],0
p3,1,0.339023,0.914121,[238 132] ; [39 28],[234.53089245 135.46910755] ; [42.46910755 24.53089245],0
a7,1,0.353992,0.859097,[280  89] ; [48 20],[276.9610984  92.0389016] ; [51.0389016 16.9610984],0
r2,1,0.364851,0.821127,[358   9] ; [65  3],[356.87586207  10.12413793] ; [66.12413793  1.87586207],0
n1,1,0.38856,0.743444,[21 31] ; [6 5],[22.28571429 29.71428571] ; [4.71428571 6.28571429],0
s5,1,0.416428,0.660375,[143 213] ; [23 43],[140.03791469 215.96208531] ; [25.96208531 40.03791469],0
p11,1,0.440738,0.594359,[318  52] ; [56 12],[315.93607306  54.06392694] ; [58.06392694  9.93607306],0
n3,1,0.545107,0.366156,[38 14] ; [9 2],[38.79365079 13.20634921] ; [8.20634921 2.79365079],0
p9,1,0.623282,0.241282,[331  36] ; [60  8],[329.87816092  37.12183908] ; [61.12183908  6.87816092],0
p12,1,0.670176,0.181396,[ 37 331] ; [ 8 60],[ 37.98165138 330.01834862] ; [ 7.01834862 60.98165138],0
s7,1,0.675505,0.17523,[186 166] ; [32 32],[184.46153846 167.53846154] ; [33.53846154 30.46153846],0
s4,1,0.686887,0.162476,[ 58 306] ; [12 55],[ 59.11832947 304.88167053] ; [10.88167053 56.11832947],0
v4,1,0.711776,0.136509,[362   8] ; [67  1],[362.39726027   7.60273973] ; [66.60273973  1.39726027],0
n2,1,0.744729,0.106013,[41 12] ; [9 2],[41.40625 11.59375] ; [8.59375 2.40625],0
n5,1,0.745298,0.105524,[294  75] ; [53 15],[293.00457666  75.99542334] ; [53.99542334 14.00457666],0
s1,1,0.795885,0.066913,[  9 359] ; [ 2 65],[  9.30574713 358.69425287] ; [ 1.69425287 65.30574713],0
v3,1,0.813195,0.055841,[161 198] ; [29 38],[160.11737089 198.88262911] ; [29.88262911 37.11737089],0
p5,1,0.82159,0.05085,[ 64 306] ; [11 57],[ 63.35616438 306.64383562] ; [11.64383562 56.35616438],0
b5,1,0.829834,0.046188,[207 163] ; [39 29],[207.80821918 162.19178082] ; [38.19178082 29.80821918],0
n4,1,0.837506,0.04206,[297  72] ; [54 14],[296.38215103  72.61784897] ; [54.61784897 13.38215103],0
b1,1,0.883218,0.021577,[138 232] ; [26 42],[138.53881279 231.46118721] ; [25.46118721 42.53881279],0
a6,1,0.902504,0.015006,[247 122] ; [45 23],[246.56292906 122.43707094] ; [45.43707094 22.56292906],0
