Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,145.709937,[273  19] ; [28 55],[234.37866667  57.62133333] ; [66.62133333 16.37866667],1
p11,1,0.0,80.099523,[257  37] ; [36 51],[226.09448819  67.90551181] ; [66.90551181 20.09448819],1
p2,1,0.0,48.684405,[255  37] ; [46 41],[231.90501319  60.09498681] ; [69.09498681 17.90501319],1
r3,1,0.0,41.023916,[275  16] ; [60 26],[258.58090186  32.41909814] ; [76.41909814  9.58090186],1
r4,1,0.0,30.989525,[261  33] ; [55 32],[243.84251969  50.15748031] ; [72.15748031 14.84251969],1
p8,1,0.0,30.501911,[157 134] ; [17 68],[134.66489362 156.33510638] ; [39.33510638 45.66489362],1
n6,1,0.0,29.036932,[265  27] ; [58 28],[249.51322751  42.48677249] ; [73.48677249 12.51322751],1
p4,1,0.0,26.897282,[180 113] ; [26 61],[158.83684211 134.16315789] ; [47.16315789 39.83684211],1
v4,1,0.0,26.090299,[278  15] ; [66 20],[265.94195251  27.05804749] ; [78.05804749  7.94195251],1
v2,1,1e-06,23.896462,[159 122] ; [22 62],[139.34520548 141.65479452] ; [41.65479452 42.34520548],1
p3,1,4e-06,21.13124,[145 147] ; [19 68],[126.35356201 165.64643799] ; [37.64643799 49.35356201],1
v1,1,0.000154,14.322408,[155 131] ; [27 60],[139.54959786 146.45040214] ; [42.45040214 44.54959786],1
d4,1,0.000527,12.016295,[233  61] ; [51 33],[220.88888889  73.11111111] ; [63.11111111 20.88888889],1
p7,1,0.000802,11.236465,[178 108] ; [36 50],[164.52688172 121.47311828] ; [49.47311828 36.52688172],1
r2,1,0.000846,11.137825,[271  19] ; [71 16],[263.07692308  26.92307692] ; [78.92307692  8.07692308],1
a5,1,0.001492,10.088116,[212  82] ; [47 40],[199.85826772  94.14173228] ; [59.14173228 27.85826772],0
r1,1,0.001727,9.819189,[224  69] ; [51 35],[212.59894459  80.40105541] ; [62.40105541 23.59894459],0
d3,1,0.001909,9.634572,[200  93] ; [43 43],[187.86015831 105.13984169] ; [55.13984169 30.86015831],0
v3,1,0.005076,7.852113,[106 179] ; [18 68],[ 95.25606469 189.74393531] ; [28.74393531 57.25606469],0
a7,1,0.005169,7.819465,[217  77] ; [50 36],[206.57368421  87.42631579] ; [60.42631579 25.57368421],0
a6,1,0.005205,7.806957,[214  80] ; [49 37],[203.47894737  90.52105263] ; [59.52105263 26.47894737],0
s1,1,0.006808,7.32307,[  6 284] ; [ 7 79],[ 10.02659574 279.97340426] ; [ 2.97340426 83.02659574],0
p6,1,0.008468,6.931744,[ 93 197] ; [15 71],[ 83.29787234 206.70212766] ; [24.70212766 61.29787234],0
n2,1,0.01229,6.2686,[46  9] ; [23 15],[40.80645161 14.19354839] ; [28.19354839  9.80645161],0
a1,1,0.01497,5.92004,[ 13 281] ; [10 77],[ 17.7480315 276.2519685] ; [ 5.2519685 81.7480315],0
d5,1,0.019244,5.47923,[231  63] ; [57 29],[222.82105263  71.17894737] ; [65.17894737 20.82105263],0
s2,1,0.022919,5.174639,[106 185] ; [20 66],[ 97.25729443 193.74270557] ; [28.74270557 57.25729443],0
s6,1,0.025985,4.957036,[160 125] ; [37 50],[150.92741935 134.07258065] ; [46.07258065 40.92741935],0
u2,1,0.028934,4.771525,[53 45] ; [11 23],[47.51515152 50.48484848] ; [16.48484848 17.51515152],0
d1,1,0.03089,4.65905,[157 137] ; [35 52],[148.15748031 145.84251969] ; [43.84251969 43.15748031],0
s5,1,0.045413,4.003223,[ 76 210] ; [14 73],[ 69.0080429 216.9919571] ; [20.9919571 66.0080429],0
n3,1,0.047167,3.939405,[42 13] ; [21 16],[37.66304348 17.33695652] ; [25.33695652 11.66304348],0
n4,1,0.05883,3.57007,[257  37] ; [69 18],[251.55905512  42.44094488] ; [74.44094488 12.55905512],0
p5,1,0.069318,3.299099,[ 33 260] ; [ 4 82],[ 28.60422164 264.39577836] ; [ 8.39577836 77.60422164],0
u4,1,0.070045,3.281975,[  1 292] ; [ 2 85],[  2.31315789 290.68684211] ; [ 0.68684211 86.31315789],0
b1,1,0.106767,2.601428,[107 187] ; [40 47],[113.43307087 180.56692913] ; [33.56692913 53.43307087],0
n1,1,0.124955,2.354089,[18 37] ; [18 19],[21.52173913 33.47826087] ; [14.47826087 22.52173913],0
u3,1,0.125335,2.349356,[50 48] ; [13 23],[46.07462687 51.92537313] ; [16.92537313 19.07462687],0
s7,1,0.136709,2.214616,[ 79 199] ; [17 67],[ 73.72375691 204.27624309] ; [22.27624309 61.72375691],0
d2,1,0.140266,2.175043,[123 169] ; [43 41],[128.91489362 163.08510638] ; [37.08510638 46.91489362],0
