Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000437,12.365767,[11  2] ; [12 29],[5.53703704 7.46296296] ; [17.46296296 23.53703704],1
p7,1,0.001432,10.163901,[9 5] ; [ 8 34],[4.25 9.75] ; [12.75 29.25],0
p4,1,0.002563,9.095112,[8 6] ; [ 7 36],[ 3.68421053 10.31578947] ; [11.31578947 31.68421053],0
p2,1,0.00302,8.795487,[10  4] ; [12 32],[5.31034483 8.68965517] ; [16.68965517 27.31034483],0
p10,1,0.006355,7.446891,[10  4] ; [13 30],[5.64912281 8.35087719] ; [17.35087719 25.64912281],0
p11,1,0.008621,6.899719,[8 6] ; [ 9 35],[4.10344828 9.89655172] ; [12.89655172 31.10344828],0
p8,1,0.011927,6.321695,[7 6] ; [ 8 35],[3.48214286 9.51785714] ; [11.51785714 31.48214286],0
r4,1,0.029542,4.735749,[ 4 10] ; [ 3 41],[ 1.68965517 12.31034483] ; [ 5.31034483 38.68965517],0
p5,1,0.0325,4.571903,[ 4 10] ; [ 3 40],[ 1.71929825 12.28070175] ; [ 5.28070175 37.71929825],0
d4,1,0.043256,4.085368,[11  3] ; [21 23],[7.72413793 6.27586207] ; [24.27586207 19.72413793],0
s5,1,0.065608,3.38961,[ 4 10] ; [ 4 40],[ 1.93103448 12.06896552] ; [ 6.06896552 37.93103448],0
p12,1,0.077108,3.124833,[ 2 12] ; [ 1 43],[ 0.72413793 13.27586207] ; [ 2.27586207 41.72413793],0
d3,1,0.092799,2.825128,[9 5] ; [17 27],[6.27586207 7.72413793] ; [19.72413793 24.27586207],0
d1,1,0.114536,2.490492,[7 7] ; [12 32],[4.5862069 9.4137931] ; [14.4137931 29.5862069],0
n6,1,0.143724,2.137625,[8 5] ; [17 27],[5.70175439 7.29824561] ; [19.29824561 24.70175439],0
b2,1,0.186858,1.742222,[2 8] ; [13 17],[3.75 6.25] ; [11.25 18.75],0
b3,1,0.186858,1.742222,[2 8] ; [13 17],[3.75 6.25] ; [11.25 18.75],0
r2,1,0.197703,1.659259,[11  3] ; [25 17],[9. 5.] ; [27. 15.],0
p1,1,0.21711,1.523373,[ 3 11] ; [ 4 40],[ 1.68965517 12.31034483] ; [ 5.31034483 38.68965517],0
a5,1,0.219675,1.506494,[9 5] ; [20 24],[7. 7.] ; [22. 22.],0
a7,1,0.287417,1.131681,[8 6] ; [18 26],[6.27586207 7.72413793] ; [19.72413793 24.27586207],0
n2,1,0.324534,0.970588,[2 4] ; [15 12],[3.09090909 2.90909091] ; [13.90909091 13.09090909],0
s6,1,0.328034,0.956643,[4 9] ; [ 8 36],[ 2.73684211 10.26315789] ; [ 9.26315789 34.73684211],0
u1,1,0.384392,0.756609,[ 1 13] ; [ 1 43],[ 0.48275862 13.51724138] ; [ 1.51724138 42.48275862],0
a8,1,0.393386,0.72845,[ 1 12] ; [ 1 39],[ 0.49056604 12.50943396] ; [ 1.50943396 38.49056604],0
p6,1,0.401097,0.705035,[ 2 12] ; [ 3 40],[ 1.22807018 12.77192982] ; [ 3.77192982 39.22807018],0
n1,1,0.411654,0.67402,[2 4] ; [14 13],[2.90909091 3.09090909] ; [13.09090909 13.90909091],0
b5,1,0.452094,0.565397,[7 7] ; [17 27],[5.79310345 8.20689655] ; [18.20689655 25.79310345],0
r1,1,0.452094,0.565397,[7 7] ; [17 27],[5.79310345 8.20689655] ; [18.20689655 25.79310345],0
d2,1,0.490925,0.474498,[7 7] ; [17 26],[5.89473684 8.10526316] ; [18.10526316 24.89473684],0
a2,1,0.515947,0.421987,[ 1 13] ; [ 6 38],[ 1.68965517 12.31034483] ; [ 5.31034483 38.68965517],0
a4,1,0.519536,0.414815,[ 4 10] ; [16 26],[5. 9.] ; [15. 27.],0
d5,1,0.521532,0.410862,[9 5] ; [24 20],[7.96551724 6.03448276] ; [25.03448276 18.96551724],0
v4,1,0.521532,0.410862,[9 5] ; [24 20],[7.96551724 6.03448276] ; [25.03448276 18.96551724],0
a3,1,0.532884,0.388889,[9 5] ; [23 19],[8. 6.] ; [24. 18.],0
n5,1,0.545591,0.365276,[9 5] ; [32 12],[9.89655172 4.10344828] ; [31.10344828 12.89655172],0
b4,1,0.621218,0.244159,[9 5] ; [25 19],[8.20689655 5.79310345] ; [25.79310345 18.20689655],0
