Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000417,12.452731,[ 53 110] ; [21 11],[ 61.85641026 101.14358974] ; [12.14358974 19.85641026],1
s6,1,0.003291,8.638433,[74 89] ; [23  8],[81.5 81.5] ; [15.5 15.5],0
s3,1,0.004811,7.948986,[68 91] ; [23 10],[75.359375 83.640625] ; [15.640625 17.359375],0
s7,1,0.010541,6.541171,[ 37 118] ; [14 16],[ 42.72972973 112.27027027] ; [ 8.27027027 21.72972973],0
u3,1,0.026045,4.95302,[31 33] ; [10  2],[34.52631579 29.47368421] ; [6.47368421 5.52631579],0
d3,1,0.038931,4.263858,[103  60] ; [27  6],[108.1122449  54.8877551] ; [21.8877551 11.1122449],0
p11,1,0.085933,2.948964,[105  58] ; [16 17],[100.62755102  62.37244898] ; [20.37244898 12.62755102],0
p8,1,0.103852,2.645375,[ 60 103] ; [ 7 25],[ 56.00512821 106.99487179] ; [10.99487179 21.00512821],0
n6,1,0.140793,2.169269,[91 72] ; [23 10],[94.80612245 68.19387755] ; [19.19387755 13.80612245],0
p4,1,0.166624,1.913062,[ 60 103] ; [ 8 25],[ 56.55102041 106.44897959] ; [11.44897959 21.55102041],0
b5,1,0.177836,1.815618,[93 70] ; [23 10],[96.46938776 66.53061224] ; [19.53061224 13.46938776],0
p2,1,0.218272,1.515695,[115  46] ; [20 13],[112.03608247  48.96391753] ; [22.96391753 10.03608247],0
p10,1,0.262931,1.253258,[93 67] ; [22 10],[95.83333333 64.16666667] ; [19.16666667 12.83333333],0
p3,1,0.304804,1.053058,[ 49 114] ; [ 7 26],[ 46.57142857 116.42857143] ; [ 9.42857143 23.57142857],0
a2,1,0.343233,0.898318,[ 19 144] ; [ 2 31],[ 17.46428571 145.53571429] ; [ 3.53571429 29.46428571],0
v3,1,0.358863,0.84187,[ 38 111] ; [11 22],[ 40.11538462 108.88461538] ; [ 8.88461538 24.11538462],0
s5,1,0.371557,0.798452,[ 34 123] ; [ 9 22],[ 35.90957447 121.09042553] ; [ 7.09042553 23.90957447],0
d1,1,0.406274,0.689677,[76 87] ; [18 15],[78.17346939 84.82653061] ; [15.82653061 17.17346939],0
u2,1,0.407115,0.687211,[35 29] ; [5 7],[33.68421053 30.31578947] ; [6.31578947 5.68421053],0
d2,1,0.41649,0.660199,[ 57 106] ; [14 19],[ 59.04591837 103.95408163] ; [11.95408163 21.04591837],0
r4,1,0.431914,0.617672,[123  40] ; [27  6],[124.74489796  38.25510204] ; [25.25510204  7.74489796],0
n4,1,0.437717,0.60226,[ 61 102] ; [10 23],[ 59.04591837 103.95408163] ; [11.95408163 21.04591837],0
p7,1,0.451021,0.568085,[70 91] ; [12 21],[68.05154639 92.94845361] ; [13.94845361 19.05154639],0
d5,1,0.489975,0.476581,[119  44] ; [26  7],[120.58673469  42.41326531] ; [24.41326531  8.58673469],0
a4,1,0.511253,0.431503,[ 54 109] ; [ 9 24],[ 52.39285714 110.60714286] ; [10.60714286 22.39285714],0
b1,1,0.518012,0.41785,[ 59 104] ; [10 23],[ 57.38265306 105.61734694] ; [11.61734694 21.38265306],0
s1,1,0.528673,0.396942,[  6 157] ; [ 2 31],[  6.65306122 156.34693878] ; [ 1.34693878 31.65306122],0
v1,1,0.586282,0.296189,[ 55 101] ; [10 23],[ 53.65079365 102.34920635] ; [11.34920635 21.65079365],0
r1,1,0.627036,0.236101,[116  46] ; [25  8],[117.13846154  44.86153846] ; [23.86153846  9.13846154],0
b3,1,0.63947,0.219436,[24 63] ; [ 4 14],[23.2 63.8] ; [ 4.8 13.2],0
b2,1,0.63947,0.219436,[24 63] ; [ 4 14],[23.2 63.8] ; [ 4.8 13.2],0
a3,1,0.687148,0.16219,[97 65] ; [21 12],[98.03076923 63.96923077] ; [19.96923077 13.03076923],0
p1,1,0.724201,0.124503,[  7 153] ; [ 1 32],[  6.63212435 153.36787565] ; [ 1.36787565 31.63212435],0
a5,1,0.785611,0.073992,[98 65] ; [19 14],[97.30102041 65.69897959] ; [19.69897959 13.30102041],0
n3,1,0.789944,0.07096,[32 13] ; [9 3],[32.36842105 12.63157895] ; [8.63157895 3.36842105],0
p9,1,0.798982,0.064854,[107  53] ; [20 11],[106.38743455  53.61256545] ; [20.61256545 10.38743455],0
a6,1,0.804733,0.061121,[95 68] ; [20 13],[95.6377551 67.3622449] ; [19.3622449 13.6377551],0
b4,1,0.805321,0.060746,[100  63] ; [21 12],[100.62755102  62.37244898] ; [20.37244898 12.62755102],0
r3,1,0.816807,0.053663,[146  17] ; [30  3],[146.36734694  16.63265306] ; [29.63265306  3.36734694],0
u1,1,0.831,0.045547,[ 13 150] ; [ 3 30],[ 13.30612245 149.69387755] ; [ 2.69387755 30.30612245],0
d4,1,0.835733,0.042996,[131  32] ; [26  7],[130.56632653  32.43367347] ; [26.43367347  6.56632653],0
a1,1,0.854263,0.033739,[  6 157] ; [ 1 32],[  5.82142857 157.17857143] ; [ 1.17857143 31.82142857],0
a7,1,0.856296,0.032794,[116  47] ; [24  9],[116.42857143  46.57142857] ; [23.57142857  9.42857143],0
n2,1,0.872923,0.025583,[28 18] ; [7 5],[27.75862069 18.24137931] ; [7.24137931 4.75862069],0
n1,1,0.907674,0.01345,[11 36] ; [3 9],[11.15254237 35.84745763] ; [2.84745763 9.15254237],0
s8,1,0.915673,0.011212,[ 43 120] ; [ 9 24],[ 43.24489796 119.75510204] ; [ 8.75510204 24.24489796],0
v2,1,0.931258,0.007441,[73 80] ; [15 17],[72.77837838 80.22162162] ; [15.22162162 16.77837838],0
v4,1,0.990301,0.000148,[141  20] ; [28  4],[140.97927461  20.02072539] ; [28.02072539  3.97927461],0
