Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000146,14.420945,[ 7 33] ; [23 16],[15.18987342 24.81012658] ; [14.81012658 24.18987342],1
p3,1,0.002321,9.276566,[ 8 31] ; [21 18],[14.5 24.5] ; [14.5 24.5],0
p2,1,0.004911,7.912088,[20 20] ; [32  8],[26. 14.] ; [26. 14.],0
p7,1,0.011701,6.355556,[17 22] ; [28 11],[22.5 16.5] ; [22.5 16.5],0
s6,1,0.036334,4.381339,[21 19] ; [30 10],[25.5 14.5] ; [25.5 14.5],0
a3,1,0.038883,4.265964,[29 11] ; [20 20],[24.5 15.5] ; [24.5 15.5],0
u2,1,0.046847,3.950874,[9 2] ; [ 9 11],[6.38709677 4.61290323] ; [11.61290323  8.38709677],0
r4,1,0.055729,3.660131,[28 12] ; [35  5],[31.5  8.5] ; [31.5  8.5],0
s8,1,0.05618,3.646724,[ 9 31] ; [17 23],[13. 27.] ; [13. 27.],0
v4,1,0.085627,2.954731,[30  8] ; [37  3],[32.64102564  5.35897436] ; [34.35897436  5.64102564],0
n6,1,0.108178,2.580645,[21 19] ; [28 12],[24.5 15.5] ; [24.5 15.5],0
a7,1,0.111884,2.527402,[20 20] ; [27 13],[23.5 16.5] ; [23.5 16.5],0
p6,1,0.119742,2.42069,[ 7 32] ; [13 26],[10. 29.] ; [10. 29.],0
p5,1,0.156897,2.003879,[ 1 39] ; [ 4 35],[ 2.53164557 37.46835443] ; [ 2.46835443 36.53164557],0
d4,1,0.16343,1.942198,[30  9] ; [25 15],[27.15189873 11.84810127] ; [27.84810127 12.15189873],0
s4,1,0.170286,1.880424,[ 6 33] ; [11 28],[ 8.5 30.5] ; [ 8.5 30.5],0
a4,1,0.174489,1.843951,[16 24] ; [10 29],[13.16455696 26.83544304] ; [12.83544304 26.16455696],0
n3,1,0.215564,1.53366,[9 8] ; [7 2],[10.46153846  6.53846154] ; [5.53846154 3.46153846],0
n4,1,0.2278,1.454545,[30 10] ; [25 15],[27.5 12.5] ; [27.5 12.5],0
d3,1,0.256142,1.289491,[21 19] ; [26 14],[23.5 16.5] ; [23.5 16.5],0
a8,1,0.280556,1.164393,[ 5 33] ; [ 2 33],[ 3.64383562 34.35616438] ; [ 3.35616438 31.64383562],0
s1,1,0.287683,1.130435,[ 6 33] ; [ 3 36],[ 4.5 34.5] ; [ 4.5 34.5],0
r3,1,0.288467,1.126761,[34  6] ; [37  3],[35.5  4.5] ; [35.5  4.5],0
u3,1,0.332275,0.940012,[8 3] ; [11  9],[6.74193548 4.25806452] ; [12.25806452  7.74193548],0
d5,1,0.339669,0.911681,[25 15] ; [29 11],[27. 13.] ; [27. 13.],0
d2,1,0.370495,0.802005,[21 19] ; [17 23],[19. 21.] ; [19. 21.],0
v3,1,0.379395,0.772662,[11 28] ; [15 25],[12.83544304 26.16455696] ; [13.16455696 26.83544304],0
n2,1,0.386476,0.75,[11  7] ; [7 2],[12.  6.] ; [6. 3.],0
p1,1,0.456057,0.555556,[ 3 37] ; [ 5 35],[ 4. 36.] ; [ 4. 36.],0
v1,1,0.49566,0.464217,[18 22] ; [15 25],[16.5 23.5] ; [16.5 23.5],0
a2,1,0.498962,0.457143,[ 6 34] ; [ 4 36],[ 5. 35.] ; [ 5. 35.],0
b5,1,0.501129,0.452546,[23 17] ; [20 20],[21.5 18.5] ; [21.5 18.5],0
b2,1,0.594032,0.284091,[ 7 15] ; [ 7 21],[ 6.16 15.84] ; [ 7.84 20.16],0
b3,1,0.594032,0.284091,[ 7 15] ; [ 7 21],[ 6.16 15.84] ; [ 7.84 20.16],0
b4,1,0.648077,0.208333,[25 15] ; [23 17],[24. 16.] ; [24. 16.],0
s2,1,0.65103,0.204604,[22 18] ; [24 16],[23. 17.] ; [23. 17.],0
p11,1,0.653095,0.20202,[21 19] ; [23 17],[22. 18.] ; [22. 18.],0
r2,1,0.723466,0.125196,[36  4] ; [35  5],[35.5  4.5] ; [35.5  4.5],0
u1,1,0.745441,0.105402,[ 5 35] ; [ 6 34],[ 5.5 34.5] ; [ 5.5 34.5],0
s5,1,0.791948,0.069581,[10 29] ; [ 9 30],[ 9.5 29.5] ; [ 9.5 29.5],0
n5,1,0.818487,0.052666,[25 15] ; [24 16],[24.5 15.5] ; [24.5 15.5],0
a6,1,0.820337,0.05158,[24 16] ; [23 17],[23.5 16.5] ; [23.5 16.5],0
n1,1,0.890787,0.018854,[8 9] ; [4 4],[8.16 8.84] ; [3.84 4.16],0
v2,1,0.927449,0.008291,[15 23] ; [15 24],[14.80519481 23.19480519] ; [15.19480519 23.80519481],0
p10,1,0.937185,0.006211,[13 27] ; [13 26],[13.16455696 26.83544304] ; [12.83544304 26.16455696],0
s7,1,0.969782,0.001435,[16 19] ; [18 21],[16.08108108 18.91891892] ; [17.91891892 21.08108108],0
b1,1,1.0,0.0,[23 17] ; [23 17],[23. 17.] ; [23. 17.],0
d1,1,1.0,0.0,[18 22] ; [18 22],[18. 22.] ; [18. 22.],0
a5,1,1.0,0.0,[24 16] ; [24 16],[24. 16.] ; [24. 16.],0
a1,1,1.0,0.0,[ 2 38] ; [ 2 38],[ 2. 38.] ; [ 2. 38.],0
r1,1,1.0,0.0,[31  9] ; [31  9],[31.  9.] ; [31.  9.],0
