Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000829,11.174165,[21 34] ; [26  9],[28.72222222 26.27777778] ; [18.27777778 16.72222222],1
s7,1,0.003456,8.549845,[22 31] ; [25  9],[28.63218391 24.36781609] ; [18.36781609 15.63218391],0
p3,1,0.00494,7.901299,[21 34] ; [24 11],[27.5 27.5] ; [17.5 17.5],0
v2,1,0.011993,6.311947,[19 34] ; [21 12],[24.65116279 28.34883721] ; [15.34883721 17.65116279],0
p7,1,0.012029,6.306616,[25 29] ; [25  9],[30.68181818 23.31818182] ; [19.31818182 14.68181818],0
u2,1,0.021997,5.246036,[ 9 15] ; [10  3],[12.32432432 11.67567568] ; [6.67567568 6.32432432],0
s5,1,0.022535,5.203983,[19 34] ; [18 11],[23.91463415 29.08536585] ; [13.08536585 15.91463415],0
p12,1,0.052335,3.765011,[ 1 54] ; [ 4 31],[ 3.05555556 51.94444444] ; [ 1.94444444 33.05555556],0
p4,1,0.053768,3.719875,[28 27] ; [25 10],[32.38888889 22.61111111] ; [20.61111111 14.38888889],0
a5,1,0.059697,3.545782,[30 25] ; [26  9],[34.22222222 20.77777778] ; [21.77777778 13.22222222],0
p1,1,0.070064,3.281529,[ 2 52] ; [ 5 30],[ 4.24719101 49.75280899] ; [ 2.75280899 32.24719101],0
v3,1,0.084224,2.981447,[11 41] ; [13 21],[14.51162791 37.48837209] ; [ 9.48837209 24.51162791],0
d5,1,0.084805,2.970316,[36 19] ; [28  6],[39.5505618 15.4494382] ; [24.4494382  9.5505618],0
b2,1,0.10964,2.559401,[ 6 28] ; [ 9 16],[ 8.6440678 25.3559322] ; [ 6.3559322 18.6440678],0
b3,1,0.10964,2.559401,[ 6 28] ; [ 9 16],[ 8.6440678 25.3559322] ; [ 6.3559322 18.6440678],0
d1,1,0.112019,2.52551,[22 33] ; [20 15],[25.66666667 29.33333333] ; [16.33333333 18.66666667],0
s1,1,0.129633,2.296889,[ 1 54] ; [ 3 32],[ 2.44444444 52.55555556] ; [ 1.55555556 33.44444444],0
p9,1,0.135334,2.230225,[43 11] ; [32  3],[45.50561798  8.49438202] ; [29.49438202  5.50561798],0
u1,1,0.148538,2.087199,[ 2 53] ; [ 4 31],[ 3.66666667 51.33333333] ; [ 2.33333333 32.66666667],0
p8,1,0.153765,2.034502,[21 33] ; [19 16],[24.26966292 29.73033708] ; [15.73033708 19.26966292],0
a4,1,0.238158,1.391466,[14 41] ; [13 22],[16.5 38.5] ; [10.5 24.5],0
b1,1,0.251194,1.316649,[20 35] ; [17 18],[22.61111111 32.38888889] ; [14.38888889 20.61111111],0
p11,1,0.253912,1.301653,[38 17] ; [28  7],[40.33333333 14.66666667] ; [25.66666667  9.33333333],0
r3,1,0.255574,1.292574,[50  5] ; [29  6],[48.27777778  6.72222222] ; [30.72222222  4.27777778],0
u3,1,0.259653,1.270604,[12 12] ; [9 4],[13.62162162 10.37837838] ; [7.37837838 5.62162162],0
n1,1,0.267938,1.227273,[ 4 12] ; [5 6],[ 5.33333333 10.66666667] ; [3.66666667 7.33333333],0
