Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,34.12784,[269  37] ; [20 19],[256.33043478  49.66956522] ; [32.66956522  6.33043478],1
n4,1,0.0,25.457066,[265  42] ; [21 18],[253.76300578  53.23699422] ; [32.23699422  6.76300578],1
p9,1,1e-05,19.453792,[282  24] ; [27 12],[274.06956522  31.93043478] ; [34.93043478  4.06956522],1
b1,1,0.001629,9.926518,[116 191] ; [25 14],[125.10693642 181.89306358] ; [15.89306358 23.10693642],0
r4,1,0.001681,9.868404,[288  19] ; [31  8],[283.0433526  23.9566474] ; [35.9566474  3.0433526],0
p10,1,0.002016,9.534861,[277  28] ; [29 10],[271.30813953  33.69186047] ; [34.69186047  4.30813953],0
r2,1,0.003674,8.438409,[289  13] ; [32  6],[285.12352941  16.87647059] ; [35.87647059  2.12352941],0
d4,1,0.006174,7.498838,[269  37] ; [28 11],[263.42608696  42.57391304] ; [33.57391304  5.42608696],0
p11,1,0.010114,6.614644,[273  34] ; [29 10],[267.95953757  39.04046243] ; [34.04046243  4.95953757],0
v1,1,0.020182,5.3961,[197 105] ; [18 21],[190.41055718 111.58944282] ; [24.58944282 14.41055718],0
p3,1,0.020997,5.327053,[233  73] ; [23 16],[227.06086957  78.93913043] ; [28.93913043 10.06086957],0
d2,1,0.024557,5.054841,[161 146] ; [13 26],[154.38728324 152.61271676] ; [19.61271676 19.38728324],0
a3,1,0.025571,4.984789,[225  81] ; [22 17],[219.07826087  86.92173913] ; [27.92173913 11.07826087],0
d1,1,0.026199,4.942841,[205 102] ; [19 20],[198.75144509 108.24855491] ; [25.24855491 13.75144509],0
p5,1,0.026808,4.903164,[ 71 236] ; [ 3 36],[ 65.65895954 241.34104046] ; [ 8.34104046 30.65895954],0
a7,1,0.027505,4.858824,[231  75] ; [23 16],[225.28695652  80.71304348] ; [28.71304348 10.28695652],0
u1,1,0.032466,4.573727,[ 58 249] ; [ 2 37],[ 53.23699422 253.76300578] ; [ 6.76300578 32.23699422],0
a8,1,0.04788,3.914201,[ 42 237] ; [ 1 34],[ 38.20700637 240.79299363] ; [ 4.79299363 30.20700637],0
u2,1,0.053388,3.731727,[47 35] ; [14  3],[50.52525253 31.47474747] ; [10.47474747  6.52525253],0
a4,1,0.059104,3.562359,[143 163] ; [12 27],[137.47826087 168.52173913] ; [17.52173913 21.47826087],0
p6,1,0.060878,3.513299,[181 124] ; [17 22],[175.55232558 129.44767442] ; [22.44767442 16.55232558],0
s7,1,0.063621,3.440372,[168 122] ; [15 21],[162.79141104 127.20858896] ; [20.20858896 15.79141104],0
s5,1,0.100955,2.690393,[122 169] ; [11 28],[117.28181818 173.71818182] ; [15.71818182 23.28181818],0
p2,1,0.101862,2.676147,[288  18] ; [34  5],[285.6  20.4] ; [36.4  2.6],0
a5,1,0.116075,2.469498,[246  61] ; [27 12],[242.2283237  64.7716763] ; [30.7716763  8.2283237],0
s8,1,0.132866,2.25869,[163 140] ; [16 23],[158.5877193 144.4122807] ; [20.4122807 18.5877193],0
