Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,113.161471,[127  45] ; [ 25 135],[78.74698795 93.25301205] ; [73.25301205 86.74698795],1
d4,1,0.0,85.127424,[170   2] ; [92 68],[135.73493976  36.26506024] ; [126.26506024  33.73493976],1
d3,1,0.0,76.011895,[155  19] ; [70 88],[117.92168675  56.07831325] ; [107.07831325  50.92168675],1
d5,1,0.0,70.39566,[170   4] ; [97 62],[139.51351351  34.48648649] ; [127.48648649  31.51351351],1
a2,1,0.0,51.803455,[ 71 103] ; [ 11 149],[ 42.71856287 131.28143713] ; [ 39.28143713 120.71856287],1
a4,1,0.0,43.999221,[109  65] ; [ 42 117],[78.9009009 95.0990991] ; [72.0990991 86.9009009],1
u1,1,0.0,40.896317,[ 55 119] ; [  7 153],[ 32.2994012 141.7005988] ; [ 29.7005988 130.2994012],1
a5,1,0.0,28.499518,[141  33] ; [86 74],[118.25748503  55.74251497] ; [108.74251497  51.25748503],1
a6,1,1.4e-05,18.861394,[141  33] ; [95 65],[122.94610778  51.05389222] ; [113.05389222  46.94610778],1
s2,1,0.000421,12.434501,[102  70] ; [63 95],[86. 86.] ; [79. 79.],1
a3,1,0.000982,10.860736,[136  38] ; [98 61],[122.27027027  51.72972973] ; [111.72972973  47.27027027],1
p4,1,0.000983,10.8594,[101  73] ; [64 96],[85.95808383 88.04191617] ; [79.04191617 80.95808383],1
r1,1,0.002505,9.136733,[142  31] ; [107  51],[130.14199396  42.85800604] ; [118.85800604  39.14199396],0
v2,1,0.003276,8.646739,[100  65] ; [68 86],[86.89655172 78.10344828] ; [81.10344828 72.89655172],0
p10,1,0.003562,8.494608,[143  30] ; [109  49],[131.70996979  41.29003021] ; [120.29003021  37.70996979],0
a7,1,0.003572,8.489707,[135  38] ; [101  58],[122.97590361  50.02409639] ; [113.02409639  45.97590361],0
s6,1,0.003808,8.373096,[121  51] ; [88 72],[108.27710843  63.72289157] ; [100.72289157  59.27710843],0
r3,1,0.005022,7.871495,[169   4] ; [143  15],[163.0694864   9.9305136] ; [148.9305136   9.0694864],0
s8,1,0.008744,6.874473,[ 74 100] ; [ 46 114],[ 62.51497006 111.48502994] ; [ 57.48502994 102.51497006],0
p9,1,0.009512,6.724069,[150  22] ; [122  38],[140.91566265  31.08433735] ; [131.08433735  28.91566265],0
s5,1,0.01169,6.357299,[ 59 107] ; [ 36 122],[ 48.67283951 117.32716049] ; [ 46.32716049 111.67283951],0
b5,1,0.011921,6.322621,[123  51] ; [92 68],[112.00598802  61.99401198] ; [102.99401198  57.00598802],0
r2,1,0.023163,5.156232,[164   8] ; [140  18],[158.44848485  13.55151515] ; [145.55151515  12.44848485],0
s7,1,0.027288,4.872503,[82 85] ; [56 96],[72.24451411 94.75548589] ; [65.75548589 86.24451411],0
p12,1,0.027688,4.847367,[ 12 162] ; [  3 156],[  7.83783784 166.16216216] ; [  7.16216216 151.83783784],0
r4,1,0.032204,4.587628,[154  20] ; [128  32],[146.91017964  27.08982036] ; [135.08982036  24.91017964],0
v4,1,0.038283,4.292397,[167   6] ; [143  14],[162.51515152  10.48484848] ; [147.48484848   9.51515152],0
n4,1,0.050953,3.809802,[134  39] ; [108  51],[126.10240964  46.89759036] ; [115.89759036  43.10240964],0
p11,1,0.051918,3.778418,[134  40] ; [108  52],[126.07185629  47.92814371] ; [115.92814371  44.07185629],0
n6,1,0.073618,3.200456,[145  28] ; [120  38],[138.50453172  34.49546828] ; [126.49546828  31.50453172],0
b3,1,0.090489,2.865644,[45 61] ; [28 63],[39.27918782 66.72081218] ; [33.72081218 57.27918782],0
b2,1,0.090489,2.865644,[45 61] ; [28 63],[39.27918782 66.72081218] ; [33.72081218 57.27918782],0
u2,1,0.091506,2.847672,[25 13] ; [28 30],[20.97916667 17.02083333] ; [32.02083333 25.97916667],0
v3,1,0.1474,2.098958,[ 59 107] ; [ 44 113],[ 52.93498452 113.06501548] ; [ 50.06501548 106.93498452],0
p3,1,0.1507,2.065154,[ 72 102] ; [ 54 106],[ 65.64071856 108.35928144] ; [60.35928144 99.64071856],0
s3,1,0.191214,1.708242,[101  70] ; [82 76],[95.11550152 75.88449848] ; [87.88449848 70.11550152],0
u3,1,0.191845,1.703392,[25 13] ; [32 29],[21.87878788 16.12121212] ; [35.12121212 25.87878788],0
p6,1,0.243769,1.358665,[ 50 123] ; [ 37 122],[ 45.33433735 127.66566265] ; [ 41.66566265 117.33433735],0
