Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.05551,3.666698,[40 42] ; [2 9],[37.03225806 44.96774194] ; [4.96774194 6.03225806],0
r2,1,0.068978,3.307185,[47 31] ; [3 7],[44.31818182 33.68181818] ; [5.68181818 4.31818182],0
s6,1,0.201288,1.633004,[22 60] ; [5 6],[23.80645161 58.19354839] ; [3.19354839 7.80645161],0
a5,1,0.204214,1.611978,[39 43] ; [3 8],[37.03225806 44.96774194] ; [4.96774194 6.03225806],0
s3,1,0.205977,1.599478,[21 58] ; [ 1 10],[19.31111111 59.68888889] ; [2.68888889 8.31111111],0
n2,1,0.214193,1.542857,[19 16] ; [2 5],[17.5 17.5] ; [3.5 3.5],0
r1,1,0.219354,1.508592,[21 60] ; [ 1 10],[19.36956522 61.63043478] ; [2.63043478 8.36956522],0
v2,1,0.22321,1.483613,[24 54] ; [5 5],[25.70454545 52.29545455] ; [3.29545455 6.70454545],0
d2,1,0.242227,1.367585,[29 51] ; [6 5],[30.76923077 49.23076923] ; [4.23076923 6.76923077],0
n5,1,0.265296,1.240909,[44 36] ; [8 3],[45.71428571 34.28571429] ; [6.28571429 4.71428571],0
n1,1,0.296078,1.091777,[12 23] ; [1 6],[10.83333333 24.16666667] ; [2.16666667 4.83333333],0
u3,1,0.309567,1.032523,[10 31] ; [3 4],[11.10416667 29.89583333] ; [1.89583333 5.10416667],0
v1,1,0.310158,1.030004,[27 54] ; [2 9],[25.5326087 55.4673913] ; [3.4673913 7.5326087],0
b1,1,0.354774,0.856309,[42 40] ; [4 7],[40.55913978 41.44086022] ; [5.44086022 5.55913978],0
v3,1,0.384091,0.757566,[16 64] ; [ 1 10],[14.94505495 65.05494505] ; [2.05494505 8.94505495],0
p7,1,0.395326,0.722496,[25 52] ; [5 6],[26.25 50.75] ; [3.75 7.25],0
a3,1,0.396123,0.720063,[40 40] ; [4 7],[38.68131868 41.31868132] ; [5.31868132 5.68131868],0
b4,1,0.410559,0.677181,[48 34] ; [5 6],[46.7311828 35.2688172] ; [6.2688172 4.7311828],0
p4,1,0.415919,0.661818,[24 56] ; [2 9],[22.85714286 57.14285714] ; [3.14285714 7.85714286],0
p11,1,0.456819,0.553677,[35 47] ; [6 5],[36.15053763 45.84946237] ; [4.84946237 6.15053763],0
b5,1,0.484287,0.489194,[43 39] ; [7 4],[44.08602151 37.91397849] ; [5.91397849 5.08602151],0
n6,1,0.487258,0.482576,[42 38] ; [7 4],[43.07692308 36.92307692] ; [5.92307692 5.07692308],0
p10,1,0.546786,0.363106,[35 43] ; [6 5],[35.93258427 42.06741573] ; [5.06741573 5.93258427],0
s8,1,0.560772,0.338369,[ 4 78] ; [ 1 10],[ 4.40860215 77.59139785] ; [ 0.59139785 10.40860215],0
d3,1,0.634457,0.226065,[38 43] ; [6 5],[38.73913043 42.26086957] ; [5.26086957 5.73913043],0
a4,1,0.648788,0.207431,[24 57] ; [4 7],[24.65217391 56.34782609] ; [3.34782609 7.65217391],0
p9,1,0.661078,0.192217,[42 38] ; [5 6],[41.31868132 38.68131868] ; [5.68131868 5.31868132],0
v4,1,0.674558,0.176316,[45 34] ; [7 4],[45.64444444 33.35555556] ; [6.35555556 4.64444444],0
s5,1,0.687927,0.161339,[11 71] ; [ 1 10],[10.58064516 71.41935484] ; [1.41935484 9.58064516],0
a1,1,0.687927,0.161339,[11 71] ; [ 1 10],[10.58064516 71.41935484] ; [1.41935484 9.58064516],0
p3,1,0.730817,0.118363,[18 61] ; [2 9],[17.55555556 61.44444444] ; [2.44444444 8.55555556],0
p2,1,0.777727,0.079683,[39 39] ; [6 5],[39.43820225 38.56179775] ; [5.56179775 5.43820225],0
d4,1,0.781163,0.077175,[48 33] ; [7 4],[48.42391304 32.57608696] ; [6.57608696 4.42391304],0
r3,1,0.807841,0.059152,[40 39] ; [6 5],[40.37777778 38.62222222] ; [5.62222222 5.37777778],0
d1,1,0.820384,0.051552,[27 55] ; [4 7],[27.33333333 54.66666667] ; [3.66666667 7.33333333],0
a7,1,0.837517,0.042054,[41 39] ; [6 5],[41.31868132 38.68131868] ; [5.68131868 5.31868132],0
s1,1,0.843358,0.039046,[ 6 75] ; [ 1 10],[ 6.16304348 74.83695652] ; [ 0.83695652 10.16304348],0
u2,1,0.848021,0.036728,[16 25] ; [3 4],[16.22916667 24.77083333] ; [2.77083333 4.22916667],0
d5,1,0.861594,0.030396,[47 35] ; [6 5],[46.7311828 35.2688172] ; [6.2688172 4.7311828],0
p8,1,0.870813,0.026447,[20 60] ; [3 8],[20.21978022 59.78021978] ; [2.78021978 8.21978022],0
n3,1,0.889732,0.019222,[19 16] ; [4 3],[19.16666667 15.83333333] ; [3.83333333 3.16666667],0
p6,1,0.90446,0.014407,[ 8 70] ; [ 1 10],[ 7.88764045 70.11235955] ; [1.11235955 9.88764045],0
b2,1,0.912255,0.012143,[14 31] ; [2 4],[14.11764706 30.88235294] ; [1.88235294 4.11764706],0
b3,1,0.912255,0.012143,[14 31] ; [2 4],[14.11764706 30.88235294] ; [1.88235294 4.11764706],0
s2,1,0.916479,0.010998,[16 66] ; [2 9],[15.87096774 66.12903226] ; [2.12903226 8.87096774],0
n4,1,0.927488,0.008282,[43 38] ; [6 5],[43.14130435 37.85869565] ; [5.85869565 5.14130435],0
