Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,7e-06,20.247208,[15 42] ; [202 144],[30.69230769 26.30769231] ; [186.30769231 159.69230769],1
p4,1,0.000118,14.819597,[25 31] ; [246 102],[37.56435644 18.43564356] ; [233.43564356 114.56435644],1
p7,1,0.000429,12.400295,[26 29] ; [242  98],[37.3164557 17.6835443] ; [230.6835443 109.3164557],1
p3,1,0.00227,9.31766,[20 36] ; [201 148],[30.55802469 25.44197531] ; [190.44197531 158.55802469],0
n6,1,0.024478,5.060441,[44 12] ; [306  37],[49.12280702  6.87719298] ; [300.87719298  42.12280702],0
n5,1,0.084245,2.981034,[41 16] ; [282  63],[45.79850746 11.20149254] ; [277.20149254  67.79850746],0
d4,1,0.091126,2.854369,[44 11] ; [307  41],[47.90322581  7.09677419] ; [303.09677419  44.90322581],0
u4,1,0.151425,2.057834,[ 4 53] ; [ 11 338],[ 2.10591133 54.89408867] ; [ 12.89408867 336.10591133],0
p5,1,0.161127,1.963613,[ 4 49] ; [ 51 297],[ 7.26932668 45.73067332] ; [ 47.73067332 300.26932668],0
b5,1,0.1615,1.960126,[40 17] ; [211 138],[35.23891626 21.76108374] ; [215.76108374 133.23891626],0
p6,1,0.192766,1.696354,[21 35] ; [163 185],[25.5049505 30.4950495] ; [158.4950495 189.5049505],0
n4,1,0.202308,1.625632,[42 15] ; [281  66],[45.57178218 11.42821782] ; [277.42821782  69.57178218],0
a3,1,0.220959,1.498133,[40 17] ; [270  78],[43.62962963 13.37037037] ; [266.37037037  81.62962963],0
s1,1,0.244996,1.351613,[ 4 52] ; [ 13 332],[ 2.37406484 53.62593516] ; [ 14.62593516 330.37406484],0
p10,1,0.246094,1.345345,[51  6] ; [326  22],[53.05925926  3.94074074] ; [323.94074074  24.05925926],0
a8,1,0.247268,1.338675,[ 6 49] ; [ 55 266],[ 8.92287234 46.07712766] ; [ 52.07712766 268.92287234],0
d3,1,0.267513,1.229457,[36 19] ; [253  95],[39.44168734 15.55831266] ; [249.55831266  98.44168734],0
a7,1,0.276837,1.182554,[39 18] ; [261  86],[42.32673267 14.67326733] ; [257.67326733  89.32673267],0
s5,1,0.325316,0.967454,[24 30] ; [171 160],[27.35064935 26.64935065] ; [167.64935065 163.35064935],0
s6,1,0.350309,0.872339,[48  9] ; [302  39],[50.12562814  6.87437186] ; [299.87437186  41.12562814],0
a1,1,0.375835,0.784281,[ 5 52] ; [ 20 329],[ 3.50985222 53.49014778] ; [ 21.49014778 327.50985222],0
p11,1,0.376034,0.783627,[43 14] ; [281  68],[45.48768473 11.51231527] ; [278.51231527  70.48768473],0
r1,1,0.379623,0.771921,[44 13] ; [284  62],[46.39205955 10.60794045] ; [281.60794045  64.39205955],0
a5,1,0.387046,0.748201,[42 15] ; [275  74],[44.50492611 12.49507389] ; [272.49507389  76.50492611],0
v3,1,0.391857,0.733171,[19 32] ; [147 190],[21.81958763 29.18041237] ; [144.18041237 192.81958763],0
d5,1,0.440185,0.595801,[44 11] ; [292  55],[45.97014925  9.02985075] ; [290.02985075  56.97014925],0
a4,1,0.450593,0.569159,[31 26] ; [171 178],[28.35960591 28.64039409] ; [173.64039409 175.35960591],0
s4,1,0.452884,0.563425,[16 41] ; [ 81 264],[13.75373134 43.24626866] ; [ 83.24626866 261.75373134],0
b1,1,0.457592,0.551779,[24 33] ; [129 220],[21.48029557 35.51970443] ; [131.51970443 217.48029557],0
p1,1,0.464202,0.535745,[ 7 50] ; [ 32 316],[ 5.48888889 51.51111111] ; [ 33.51111111 314.48888889],0
n2,1,0.474125,0.512346,[17  3] ; [52 15],[15.86206897  4.13793103] ; [53.13793103 13.86206897],0
b4,1,0.483249,0.491521,[35 22] ; [197 152],[32.57142857 24.42857143] ; [199.42857143 149.57142857],0
s3,1,0.504822,0.444785,[48  8] ; [309  39],[49.48514851  6.51485149] ; [307.51485149  40.48514851],0
v1,1,0.520303,0.413293,[35 20] ; [199 138],[32.83163265 22.16836735] ; [201.16836735 135.83163265],0
v2,1,0.546207,0.364156,[33 19] ; [199 138],[31.01285347 20.98714653] ; [200.98714653 136.01285347],0
