Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,55.611546,[400  45] ; [79 48],[372.6486014  72.3513986] ; [106.3513986  20.6486014],1
p9,1,0.0,34.90148,[408  35] ; [93 35],[388.69176883  54.30823117] ; [112.30823117  15.69176883],1
p8,1,0.0,25.75412,[259 179] ; [44 86],[233.65140845 204.34859155] ; [69.34859155 60.65140845],1
n5,1,7e-06,20.273014,[369  79] ; [83 47],[350.33910035  97.66089965] ; [101.66089965  28.33910035],1
b1,1,1e-05,19.567154,[146 302] ; [71 61],[167.6137931 280.3862069] ; [49.3862069 82.6137931],1
n4,1,7.7e-05,15.63772,[366  82] ; [85 45],[349.56401384  98.43598616] ; [101.43598616  28.56401384],1
n6,1,0.000155,14.31608,[400  46] ; [100  30],[387.15277778  58.84722222] ; [112.84722222  17.15277778],1
p2,1,0.000686,11.526172,[385  60] ; [97 34],[372.37847222  72.62152778] ; [109.62152778  21.37847222],1
p7,1,0.000818,11.199473,[298 133] ; [68 60],[282.19320215 148.80679785] ; [83.80679785 44.19320215],1
p12,1,0.002846,8.903345,[ 53 392] ; [  4 127],[ 44.03645833 400.96354167] ; [ 12.96354167 118.03645833],0
v4,1,0.004216,8.188411,[441   7] ; [124   8],[436.4137931  11.5862069] ; [128.5862069   3.4137931],0
a6,1,0.008113,7.008284,[313 132] ; [76 55],[300.52951389 144.47048611] ; [88.47048611 42.52951389],0
r4,1,0.00932,6.760507,[432  16] ; [120  12],[426.37241379  21.62758621] ; [125.62758621   6.37241379],0
p3,1,0.033082,4.541515,[248 198] ; [59 72],[237.29982669 208.70017331] ; [69.70017331 61.29982669],0
p4,1,0.035305,4.430369,[296 149] ; [74 57],[285.85069444 159.14930556] ; [84.14930556 46.85069444],0
p6,1,0.048939,3.877442,[188 252] ; [43 87],[178.31578947 261.68421053] ; [52.68421053 77.31578947],0
s8,1,0.06638,3.370349,[256 189] ; [64 68],[246.79376083 198.20623917] ; [73.20623917 58.79376083],0
s3,1,0.076147,3.14528,[320 119] ; [85 46],[311.92105263 127.07894737] ; [93.07894737 37.92105263],0
v1,1,0.090481,2.865803,[257 175] ; [67 64],[248.61101243 183.38898757] ; [75.38898757 55.61101243],0
r3,1,0.090496,2.865524,[437  11] ; [123   7],[434.04844291  13.95155709] ; [125.95155709   4.04844291],0
b2,1,0.096708,2.759006,[113 171] ; [19 47],[107.10857143 176.89142857] ; [24.89142857 41.10857143],0
b3,1,0.096708,2.759006,[113 171] ; [19 47],[107.10857143 176.89142857] ; [24.89142857 41.10857143],0
s1,1,0.116453,2.464391,[ 14 427] ; [  8 121],[ 17.02105263 423.97894737] ; [  4.97894737 124.02105263],0
v3,1,0.138788,2.19135,[184 248] ; [44 81],[176.83303411 255.16696589] ; [51.16696589 73.83303411],0
a3,1,0.140812,2.169067,[332 114] ; [89 42],[325.41767764 120.58232236] ; [95.58232236 35.41767764],0
p1,1,0.149937,2.072894,[ 36 408] ; [ 16 115],[ 40.15304348 403.84695652] ; [ 11.84695652 119.15304348],0
u2,1,0.150637,2.065787,[73 43] ; [20 20],[69.15384615 46.84615385] ; [23.84615385 16.15384615],0
a5,1,0.176599,1.826011,[344 103] ; [94 38],[338.14507772 108.85492228] ; [99.85492228 32.14507772],0
p5,1,0.263235,1.251661,[ 61 383] ; [ 13 117],[ 57.24041812 386.75958188] ; [ 16.75958188 113.24041812],0
d1,1,0.285327,1.141543,[281 167] ; [76 56],[275.75172414 172.24827586] ; [81.24827586 50.75172414],0
d2,1,0.408398,0.683459,[220 226] ; [70 61],[224.15944541 221.84055459] ; [65.84055459 65.15944541],0
s4,1,0.414984,0.664478,[ 92 348] ; [ 32 100],[ 95.38461538 344.61538462] ; [ 28.61538462 103.38461538],0
b5,1,0.501423,0.451924,[274 174] ; [85 47],[277.29655172 170.70344828] ; [81.70344828 50.29655172],0
s7,1,0.540506,0.374603,[270 165] ; [72 50],[267.09156194 167.90843806] ; [74.90843806 47.09156194],0
a7,1,0.54149,0.372785,[326 120] ; [100  32],[328.71280277 117.28719723] ; [97.28719723 34.71280277],0
n2,1,0.560884,0.338175,[63 16] ; [40 13],[61.64393939 17.35606061] ; [41.35606061 11.64393939],0
a8,1,0.580148,0.305995,[ 59 348] ; [ 15 105],[ 57.14990512 349.85009488] ; [ 16.85009488 103.14990512],0
s5,1,0.606972,0.264608,[189 246] ; [58 68],[191.52406417 243.47593583] ; [55.47593583 70.52406417],0
v2,1,0.614518,0.253648,[248 179] ; [70 56],[245.5443038 181.4556962] ; [72.4556962 53.5443038],0
a2,1,0.645986,0.210998,[121 327] ; [33 99],[118.95172414 329.04827586] ; [35.04827586 96.95172414],0
n1,1,0.672591,0.178586,[32 47] ; [23 29],[33.16793893 45.83206107] ; [21.83206107 30.16793893],0
u3,1,0.673651,0.177361,[75 41] ; [25 16],[73.88535032 42.11464968] ; [26.11464968 14.88535032],0
n3,1,0.701464,0.146953,[55 23] ; [39 14],[55.96946565 22.03053435] ; [38.03053435 14.96946565],0
d3,1,0.721748,0.126824,[317 129] ; [91 40],[315.36915078 130.63084922] ; [92.63084922 38.36915078],0
b4,1,0.737557,0.112285,[272 176] ; [78 54],[270.34482759 177.65517241] ; [79.65517241 52.34482759],0
d4,1,0.770241,0.085298,[375  70] ; [109  22],[373.92361111  71.07638889] ; [110.07638889  20.92361111],0
s2,1,0.796284,0.066646,[294 150] ; [89 43],[295.22916667 148.77083333] ; [87.77083333 44.22916667],0
d5,1,0.87893,0.023203,[372  74] ; [110  21],[372.56845754  73.43154246] ; [109.43154246  21.56845754],0
u1,1,0.895686,0.01719,[ 94 354] ; [ 27 105],[ 93.46206897 354.53793103] ; [ 27.53793103 104.46206897],0
a1,1,0.902384,0.015043,[ 25 423] ; [  7 125],[ 24.71724138 423.28275862] ; [  7.28275862 124.71724138],0
r1,1,0.933387,0.006986,[380  66] ; [112  19],[380.29809359  65.70190641] ; [111.70190641  19.29809359],0
u4,1,0.956026,0.00304,[ 14 434] ; [  4 128],[ 13.90344828 434.09655172] ; [  4.09655172 127.90344828],0
a4,1,0.956119,0.003028,[206 239] ; [61 70],[206.27604167 238.72395833] ; [60.72395833 70.27604167],0
