Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,155.549159,[371   8] ; [31 32],[344.70135747  34.29864253] ; [57.29864253  5.70135747],1
r2,1,0.0,134.281291,[370   7] ; [33 27],[347.66819222  29.33180778] ; [55.33180778  4.66819222],1
v4,1,0.0,126.091083,[368  10] ; [34 29],[344.57142857  33.42857143] ; [57.42857143  5.57142857],1
r1,1,0.0,98.093875,[327  50] ; [21 44],[296.82352941  80.17647059] ; [51.17647059 13.82352941],1
p11,1,0.0,34.505423,[313  66] ; [33 33],[294.68314607  84.31685393] ; [51.31685393 14.68314607],1
p2,1,0.0,31.74624,[308  71] ; [32 33],[290.22522523  88.77477477] ; [49.77477477 15.22522523],1
n6,1,0.0,29.507342,[331  48] ; [37 25],[316.26303855  62.73696145] ; [51.73696145 10.26303855],1
p10,1,0.0,27.791494,[308  70] ; [33 31],[291.62443439  86.37556561] ; [49.37556561 14.62443439],1
p9,1,0.0,26.616589,[309  66] ; [33 29],[293.47826087  81.52173913] ; [48.52173913 13.47826087],1
a1,1,5e-06,20.902523,[ 12 367] ; [11 55],[ 19.58876404 359.41123596] ; [ 3.41123596 62.58876404],1
a7,1,1.4e-05,18.864848,[277 102] ; [30 35],[262.05630631 116.94369369] ; [44.94369369 20.05630631],1
s6,1,1.8e-05,18.38318,[242 130] ; [24 41],[226.43478261 145.56521739] ; [39.56521739 25.43478261],1
d5,1,2.1e-05,18.109022,[315  63] ; [40 26],[302.22972973  75.77027027] ; [52.77027027 13.22972973],1
p4,1,4.5e-05,16.645237,[196 181] ; [16 49],[180.82352941 196.17647059] ; [31.17647059 33.82352941],1
s8,1,0.000425,12.418743,[154 222] ; [12 54],[141.21266968 234.78733032] ; [24.78733032 41.21266968],1
p7,1,0.000575,11.85575,[201 174] ; [19 44],[188.35616438 186.64383562] ; [31.64383562 31.35616438],1
a5,1,0.000701,11.486675,[293  86] ; [38 28],[281.90786517  97.09213483] ; [49.09213483 16.90786517],1
p3,1,0.000826,11.182741,[171 207] ; [15 50],[158.70880361 219.29119639] ; [27.29119639 37.70880361],1
v2,1,0.001346,10.278578,[203 159] ; [22 42],[191.1971831 170.8028169] ; [33.8028169 30.1971831],0
a6,1,0.001837,9.705648,[268 110] ; [34 32],[257.10810811 120.89189189] ; [44.89189189 21.10810811],0
s2,1,0.002548,9.105876,[179 195] ; [18 47],[167.83143508 206.16856492] ; [29.16856492 35.83143508],0
d3,1,0.004529,8.058515,[252 126] ; [32 34],[241.78378378 136.21621622] ; [42.21621622 23.78378378],0
v1,1,0.004533,8.057063,[187 179] ; [20 43],[176.6013986 189.3986014] ; [30.3986014 32.6013986],0
d4,1,0.004892,7.918889,[308  70] ; [43 22],[299.49887133  78.50112867] ; [51.50112867 13.49887133],0
p8,1,0.005601,7.674515,[164 209] ; [17 49],[153.7881549 219.2118451] ; [27.2118451 38.7881549],0
n3,1,0.006007,7.548344,[54 15] ; [17 16],[48.02941176 20.97058824] ; [22.97058824 10.02941176],0
s3,1,0.006383,7.438934,[208 165] ; [23 39],[198.07586207 174.92413793] ; [32.92413793 29.07586207],0
v3,1,0.007105,7.246278,[151 210] ; [16 50],[141.18735363 219.81264637] ; [25.81264637 40.18735363],0
b5,1,0.007894,7.057451,[238 141] ; [30 36],[228.25168539 150.74831461] ; [39.74831461 26.25168539],0
a2,1,0.007924,7.050502,[ 97 282] ; [ 7 59],[ 88.5752809 290.4247191] ; [15.4247191 50.5752809],0
