Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.035078,4.441387,[ 6 11] ; [9 3],[8.79310345 8.20689655] ; [6.20689655 5.79310345],0
r2,1,0.035644,4.414048,[9 8] ; [10  1],[11.53571429  5.46428571] ; [7.46428571 3.53571429],0
n6,1,0.047388,3.931571,[8 9] ; [10  2],[10.55172414  6.44827586] ; [7.44827586 4.55172414],0
p9,1,0.047388,3.931571,[8 9] ; [10  2],[10.55172414  6.44827586] ; [7.44827586 4.55172414],0
s2,1,0.095882,2.772736,[11  6] ; [4 8],[8.79310345 8.20689655] ; [6.20689655 5.79310345],0
p10,1,0.132407,2.264057,[8 9] ; [9 3],[9.96551724 7.03448276] ; [7.03448276 4.96551724],0
s6,1,0.147758,2.095249,[ 7 10] ; [7 3],[8.81481481 8.18518519] ; [5.18518519 4.81481481],0
s8,1,0.154052,2.031658,[ 3 14] ; [5 7],[ 4.68965517 12.31034483] ; [3.31034483 8.68965517],0
d1,1,0.176076,1.830439,[ 7 10] ; [8 4],[8.79310345 8.20689655] ; [6.20689655 5.79310345],0
a8,1,0.18367,1.767677,[ 2 14] ; [4 8],[ 3.42857143 12.57142857] ; [2.57142857 9.42857143],0
p8,1,0.22052,1.500987,[ 3 12] ; [5 7],[ 4.44444444 10.55555556] ; [3.55555556 8.44444444],0
p6,1,0.260426,1.266488,[ 5 12] ; [6 6],[ 6.44827586 10.55172414] ; [4.55172414 7.44827586],0
v3,1,0.263978,1.247772,[ 3 14] ; [4 7],[ 4.25 12.75] ; [2.75 8.25],0
p2,1,0.295694,1.093514,[8 9] ; [8 4],[9.37931034 7.62068966] ; [6.62068966 5.37931034],0
a7,1,0.36249,0.829248,[ 7 10] ; [7 5],[8.20689655 8.79310345] ; [5.79310345 6.20689655],0
r1,1,0.36249,0.829248,[ 7 10] ; [7 5],[8.20689655 8.79310345] ; [5.79310345 6.20689655],0
n4,1,0.36671,0.814783,[10  7] ; [9 3],[11.13793103  5.86206897] ; [7.86206897 4.13793103],0
d5,1,0.36671,0.814783,[10  7] ; [9 3],[11.13793103  5.86206897] ; [7.86206897 4.13793103],0
p4,1,0.428398,0.627163,[ 6 11] ; [6 6],[7.03448276 9.96551724] ; [4.96551724 7.03448276],0
d4,1,0.42956,0.624013,[12  5] ; [10  2],[12.89655172  4.10344828] ; [9.10344828 2.89655172],0
b2,1,0.456057,0.555556,[4 8] ; [4 4],[4.8 7.2] ; [3.2 4.8],0
b3,1,0.456057,0.555556,[4 8] ; [4 4],[4.8 7.2] ; [3.2 4.8],0
d2,1,0.459822,0.546328,[9 8] ; [8 4],[9.96551724 7.03448276] ; [7.03448276 4.96551724],0
u2,1,0.465209,0.533333,[2 2] ; [1 3],[1.5 2.5] ; [1.5 2.5],0
a6,1,0.549563,0.3581,[8 9] ; [7 5],[8.79310345 8.20689655] ; [6.20689655 5.79310345],0
p3,1,0.549563,0.3581,[9 8] ; [5 7],[8.20689655 8.79310345] ; [5.79310345 6.20689655],0
p11,1,0.549563,0.3581,[8 9] ; [7 5],[8.79310345 8.20689655] ; [6.20689655 5.79310345],0
p7,1,0.549563,0.3581,[8 9] ; [7 5],[8.79310345 8.20689655] ; [6.20689655 5.79310345],0
a3,1,0.560714,0.338469,[13  4] ; [8 4],[12.31034483  4.68965517] ; [8.68965517 3.31034483],0
p12,1,0.74748,0.103661,[ 1 16] ; [ 1 10],[ 1.21428571 15.78571429] ; [ 0.78571429 10.21428571],0
p1,1,0.765064,0.089304,[ 2 15] ; [ 1 11],[ 1.75862069 15.24137931] ; [ 1.24137931 10.75862069],0
d3,1,0.773675,0.082697,[9 8] ; [7 5],[9.37931034 7.62068966] ; [6.62068966 5.37931034],0
b5,1,0.773675,0.082697,[9 8] ; [7 5],[9.37931034 7.62068966] ; [6.62068966 5.37931034],0
a2,1,0.797533,0.065813,[ 1 16] ; [ 1 11],[ 1.17241379 15.82758621] ; [ 0.82758621 11.17241379],0
p5,1,0.83224,0.044872,[ 1 15] ; [ 1 11],[ 1.14285714 14.85714286] ; [ 0.85714286 11.14285714],0
s7,1,0.898768,0.016184,[5 9] ; [4 8],[4.84615385 9.15384615] ; [4.15384615 7.84615385],0
n5,1,0.912875,0.011971,[11  6] ; [8 4],[11.13793103  5.86206897] ; [7.86206897 4.13793103],0
a4,1,0.912875,0.011971,[ 6 11] ; [4 8],[ 5.86206897 11.13793103] ; [4.13793103 7.86206897],0
b4,1,0.912875,0.011971,[11  6] ; [8 4],[11.13793103  5.86206897] ; [7.86206897 4.13793103],0
v1,1,0.927375,0.008308,[ 4 13] ; [3 9],[ 4.10344828 12.89655172] ; [2.89655172 9.10344828],0
s4,1,0.945119,0.004739,[ 3 14] ; [ 2 10],[ 2.93103448 14.06896552] ; [2.06896552 9.93103448],0
s5,1,0.974213,0.001045,[ 5 12] ; [3 7],[ 5.03703704 11.96296296] ; [2.96296296 7.03703704],0
a5,1,0.97894,0.000697,[10  7] ; [7 5],[9.96551724 7.03448276] ; [7.03448276 4.96551724],0
b1,1,0.97894,0.000697,[10  7] ; [7 5],[9.96551724 7.03448276] ; [7.03448276 4.96551724],0
