Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,35.152953,[115  31] ; [31 48],[94.73777778 51.26222222] ; [51.26222222 27.73777778],1
p10,1,0.0,29.954584,[105  41] ; [28 53],[85.54185022 60.45814978] ; [47.45814978 33.54185022],1
p7,1,0.0,27.439381,[65 81] ; [ 9 74],[47.1790393 98.8209607] ; [26.8209607 56.1790393],1
p4,1,3e-06,22.120419,[68 78] ; [13 70],[51.6419214 94.3580786] ; [29.3580786 53.6419214],1
v1,1,8e-06,20.025908,[74 71] ; [17 65],[58.1277533 86.8722467] ; [32.8722467 49.1277533],1
v4,1,1.5e-05,18.683988,[135  11] ; [59 24],[123.68558952  22.31441048] ; [70.31441048 12.68558952],1
r3,1,4.5e-05,16.657489,[133  11] ; [60 23],[122.43171806  21.56828194] ; [70.56828194 12.43171806],1
p11,1,4.6e-05,16.611841,[104  42] ; [37 47],[89.50434783 56.49565217] ; [51.49565217 32.50434783],1
p3,1,0.000171,14.125102,[55 91] ; [12 72],[ 42.53043478 103.46956522] ; [24.46956522 59.53043478],1
r4,1,0.000881,11.062806,[118  28] ; [51 33],[107.27826087  38.72173913] ; [61.72173913 22.27826087],1
v2,1,0.003094,8.751196,[79 65] ; [27 52],[68.44843049 75.55156951] ; [37.55156951 41.44843049],0
d3,1,0.004685,7.997077,[96 48] ; [40 44],[85.89473684 58.10526316] ; [50.10526316 33.89473684],0
p6,1,0.005169,7.81935,[ 36 109] ; [ 8 75],[ 27.98245614 117.01754386] ; [16.01754386 66.98245614],0
a1,1,0.005509,7.704267,[  5 141] ; [11 73],[ 10.15652174 135.84347826] ; [ 5.84347826 78.15652174],0
d5,1,0.005943,7.567546,[117  28] ; [54 30],[108.27510917  36.72489083] ; [62.72489083 21.27510917],0
s1,1,0.050443,3.826679,[  2 143] ; [ 5 78],[  4.45175439 140.54824561] ; [ 2.54824561 80.45175439],0
r1,1,0.050944,3.810117,[103  43] ; [48 35],[96.27074236 49.72925764] ; [54.72925764 28.27074236],0
a6,1,0.051151,3.803327,[102  44] ; [48 36],[95.2173913 50.7826087] ; [54.7826087 29.2173913],0
a7,1,0.051545,3.790491,[100  44] ; [47 36],[93.25110132 50.74889868] ; [53.74889868 29.25110132],0
b1,1,0.113095,2.510432,[59 87] ; [43 41],[64.74782609 81.25217391] ; [37.25217391 46.74782609],0
s2,1,0.128989,2.304627,[ 22 122] ; [ 7 77],[ 18.31578947 125.68421053] ; [10.68421053 73.31578947],0
a8,1,0.13461,2.238521,[ 17 114] ; [ 5 73],[ 13.78947368 117.21052632] ; [ 8.21052632 69.78947368],0
a3,1,0.138444,2.195166,[102  44] ; [50 33],[96.90829694 49.09170306] ; [55.09170306 27.90829694],0
n6,1,0.140112,2.176726,[114  31] ; [58 25],[109.38596491  35.61403509] ; [62.61403509 20.38596491],0
s7,1,0.151605,2.056027,[ 39 102] ; [15 64],[ 34.60909091 106.39090909] ; [19.39090909 59.60909091],0
d2,1,0.174694,1.842195,[59 86] ; [41 41],[63.87665198 81.12334802] ; [36.12334802 45.87665198],0
d4,1,0.175706,1.833576,[115  30] ; [60 24],[110.80786026  34.19213974] ; [64.19213974 19.80786026],0
p1,1,0.186082,1.748368,[  6 139] ; [ 7 77],[  8.23144105 136.76855895] ; [ 4.76855895 79.23144105],0
p5,1,0.195446,1.67608,[  9 137] ; [ 2 82],[  6.9826087 139.0173913] ; [ 4.0173913 79.9826087],0
s6,1,0.236481,1.401447,[59 87] ; [27 56],[54.82969432 91.17030568] ; [31.17030568 51.82969432],0
p12,1,0.249831,1.324247,[  3 143] ; [ 4 80],[  4.44347826 141.55652174] ; [ 2.55652174 81.44347826],0
s4,1,0.250078,1.32287,[ 14 132] ; [12 70],[ 16.64912281 129.35087719] ; [ 9.35087719 72.64912281],0
a4,1,0.32813,0.956263,[66 80] ; [32 51],[62.48034934 83.51965066] ; [35.51965066 47.48034934],0
