Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000998,10.830815,[ 1 12] ; [17 10],[5.85 7.15] ; [12.15 14.85],1
n6,1,0.005775,7.619048,[ 2 10] ; [18 10],[6. 6.] ; [14. 14.],0
p11,1,0.01217,6.285927,[ 2 11] ; [16 12],[5.70731707 7.29268293] ; [12.29268293 15.70731707],0
p1,1,0.013267,6.133104,[4 9] ; [ 1 27],[ 1.58536585 11.41463415] ; [ 3.41463415 24.58536585],0
r1,1,0.014032,6.034144,[ 3 10] ; [18 10],[6.65853659 6.34146341] ; [14.34146341 13.65853659],0
d4,1,0.018433,5.554511,[6 7] ; [23  5],[9.19512195 3.80487805] ; [19.80487805  8.19512195],0
s3,1,0.041799,4.14333,[ 3 10] ; [16 12],[6.02439024 6.97560976] ; [12.97560976 15.02439024],0
s1,1,0.050148,3.83652,[ 3 10] ; [ 1 27],[ 1.26829268 11.73170732] ; [ 2.73170732 25.26829268],0
n5,1,0.05481,3.687863,[11  2] ; [15 13],[8.24390244 4.75609756] ; [17.75609756 10.24390244],0
d5,1,0.05705,3.621121,[7 6] ; [23  5],[9.51219512 3.48780488] ; [20.48780488  7.51219512],0
s2,1,0.059504,3.551149,[ 1 12] ; [10 18],[3.48780488 9.51219512] ; [ 7.51219512 20.48780488],0
p10,1,0.067116,3.352186,[ 3 10] ; [15 13],[5.70731707 7.29268293] ; [12.29268293 15.70731707],0
b5,1,0.067116,3.352186,[ 3 10] ; [15 13],[5.70731707 7.29268293] ; [12.29268293 15.70731707],0
n3,1,0.07215,3.233418,[2 6] ; [5 2],[3.73333333 4.26666667] ; [3.26666667 3.73333333],0
p9,1,0.074258,3.186296,[4 9] ; [17 11],[6.65853659 6.34146341] ; [14.34146341 13.65853659],0
b4,1,0.075429,3.160748,[5 8] ; [19  9],[7.6097561 5.3902439] ; [16.3902439 11.6097561],0
n4,1,0.084308,2.979824,[11  2] ; [16 12],[8.56097561 4.43902439] ; [18.43902439  9.56097561],0
p4,1,0.084308,2.979824,[ 2 11] ; [12 16],[4.43902439 8.56097561] ; [ 9.56097561 18.43902439],0
s5,1,0.106864,2.6,[ 1 12] ; [ 8 18],[ 3. 10.] ; [ 6. 20.],0
p7,1,0.125914,2.342176,[ 2 11] ; [11 17],[4.12195122 8.87804878] ; [ 8.87804878 19.12195122],0
n2,1,0.13057,2.285714,[2 6] ; [5 3],[3.5 4.5] ; [3.5 4.5],0
s7,1,0.256782,1.286023,[ 2 10] ; [ 9 17],[3.47368421 8.52631579] ; [ 7.52631579 18.47368421],0
a7,1,0.265455,1.240084,[5 8] ; [16 12],[6.65853659 6.34146341] ; [14.34146341 13.65853659],0
p8,1,0.329804,0.949668,[ 2 11] ; [ 8 19],[3.25 9.75] ; [ 6.75 20.25],0
a6,1,0.490541,0.47534,[8 5] ; [14 14],[6.97560976 6.02439024] ; [15.02439024 12.97560976],0
v1,1,0.526553,0.401039,[5 8] ; [ 8 20],[4.12195122 8.87804878] ; [ 8.87804878 19.12195122],0
b3,1,0.530236,0.393939,[5 5] ; [ 6 10],[4.23076923 5.76923077] ; [6.76923077 9.23076923],0
b2,1,0.530236,0.393939,[5 5] ; [ 6 10],[4.23076923 5.76923077] ; [6.76923077 9.23076923],0
a2,1,0.548262,0.36044,[ 1 12] ; [ 4 24],[ 1.58536585 11.41463415] ; [ 3.41463415 24.58536585],0
v3,1,0.558746,0.34188,[4 9] ; [ 6 21],[3.25 9.75] ; [ 6.75 20.25],0
p3,1,0.598312,0.27755,[4 9] ; [11 17],[4.75609756 8.24390244] ; [10.24390244 17.75609756],0
b1,1,0.67786,0.172545,[7 6] ; [17 11],[7.6097561 5.3902439] ; [16.3902439 11.6097561],0
d2,1,0.78146,0.07696,[7 5] ; [15 13],[6.6 5.4] ; [15.4 12.6],0
d1,1,0.81866,0.052564,[6 7] ; [14 14],[6.34146341 6.65853659] ; [13.65853659 14.34146341],0
d3,1,0.843096,0.039178,[7 6] ; [16 12],[7.29268293 5.70731707] ; [15.70731707 12.29268293],0
s4,1,0.844773,0.038335,[ 2 11] ; [ 5 23],[ 2.2195122 10.7804878] ; [ 4.7804878 23.2195122],0
a4,1,0.884966,0.020931,[4 8] ; [10 18],[4.2 7.8] ; [ 9.8 18.2],0
p5,1,0.949873,0.003952,[ 1 12] ; [ 2 26],[ 0.95121951 12.04878049] ; [ 2.04878049 25.95121951],0
a3,1,0.95985,0.002534,[8 5] ; [17 11],[7.92682927 5.07317073] ; [17.07317073 10.92682927],0
a5,1,0.986903,0.000269,[7 6] ; [15 13],[6.97560976 6.02439024] ; [15.02439024 12.97560976],0
n1,1,1.0,0.0,[4 4] ; [4 4],[4. 4.] ; [4. 4.],0
