Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,45.958476,[100  25] ; [64 96],[71.92982456 53.07017544] ; [92.07017544 67.92982456],1
v1,1,3e-06,22.149014,[97 31] ; [76 81],[77.69824561 50.30175439] ; [95.30175439 61.69824561],1
p12,1,0.000421,12.43656,[ 28 100] ; [ 12 149],[ 17.71626298 110.28373702] ; [ 22.28373702 138.71626298],1
n4,1,0.004195,8.197632,[115  13] ; [124  37],[105.85467128  22.14532872] ; [133.14532872  27.85467128],0
s4,1,0.00505,7.861338,[ 20 108] ; [ 47 111],[29.98601399 98.01398601] ; [ 37.01398601 120.98601399],0
n5,1,0.005861,7.592582,[113  14] ; [123  38],[104.06944444  22.93055556] ; [131.93055556  29.06944444],0
p8,1,0.008003,7.03276,[91 37] ; [90 71],[80.16608997 47.83391003] ; [100.83391003  60.16608997],0
r1,1,0.01345,6.108927,[112  15] ; [123  37],[103.98954704  23.01045296] ; [131.01045296  28.98954704],0
s5,1,0.014641,5.959205,[75 49] ; [70 83],[64.90974729 59.09025271] ; [80.09025271 72.90974729],0
r4,1,0.016363,5.763441,[123   5] ; [143  19],[117.40689655  10.59310345] ; [148.59310345  13.40689655],0
p5,1,0.022717,5.190012,[31 97] ; [ 22 138],[ 23.55555556 104.44444444] ; [ 29.44444444 130.55555556],0
s8,1,0.043455,4.077596,[92 35] ; [99 63],[83.93425606 43.06574394] ; [107.06574394  54.93425606],0
n6,1,0.080353,3.057756,[117   9] ; [140  22],[112.4375  13.5625] ; [144.5625  17.4375],0
d5,1,0.091152,2.853918,[112  15] ; [131  31],[106.78546713  20.21453287] ; [136.21453287  25.78546713],0
d1,1,0.107183,2.595277,[95 33] ; [106  56],[88.71724138 39.28275862] ; [112.28275862  49.71724138],0
d4,1,0.147118,2.101878,[116  11] ; [139  23],[112.05882353  14.94117647] ; [142.94117647  19.05882353],0
a3,1,0.153052,2.041569,[106  22] ; [123  39],[101.07586207  26.92413793] ; [127.92413793  34.07586207],0
b3,1,0.167045,1.909267,[35 44] ; [36 69],[30.48369565 48.51630435] ; [40.51630435 64.48369565],0
b2,1,0.167045,1.909267,[35 44] ; [36 69],[30.48369565 48.51630435] ; [40.51630435 64.48369565],0
b5,1,0.179798,1.799296,[69 59] ; [100  62],[74.59310345 53.40689655] ; [94.40689655 67.59310345],0
p2,1,0.201858,1.628877,[118  10] ; [141  20],[114.71280277  13.28719723] ; [144.28719723  16.71280277],0
s7,1,0.213306,1.548846,[95 28] ; [108  45],[90.4673913 32.5326087] ; [112.5326087  40.4673913],0
p3,1,0.213775,1.545678,[93 35] ; [106  55],[88.1384083 39.8615917] ; [110.8615917  50.1384083],0
u1,1,0.214141,1.543204,[34 94] ; [ 33 129],[29.57241379 98.42758621] ; [ 37.42758621 124.57241379],0
a5,1,0.215877,1.53157,[107  21] ; [126  36],[102.84137931  25.15862069] ; [130.15862069  31.84137931],0
n2,1,0.221137,1.496976,[21  3] ; [23  8],[19.2  4.8] ; [24.8  6.2],0
p10,1,0.229891,1.441535,[115  13] ; [137  24],[111.61245675  16.38754325] ; [140.38754325  20.61245675],0
a2,1,0.244163,1.356397,[42 86] ; [ 43 119],[37.51724138 90.48275862] ; [ 47.48275862 114.51724138],0
s1,1,0.247643,1.336552,[  3 124] ; [  8 152],[  4.86759582 122.13240418] ; [  6.13240418 153.86759582],0
p1,1,0.275289,1.190199,[ 17 110] ; [ 15 146],[ 14.11111111 112.88888889] ; [ 17.88888889 143.11111111],0
