Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000304,13.045939,[141  30] ; [27 20],[131.77981651  39.22018349] ; [36.22018349 10.77981651],1
r3,1,0.000737,11.393224,[167   6] ; [39  8],[161.99090909  11.00909091] ; [44.00909091  2.99090909],1
p8,1,0.00156,10.006914,[82 87] ; [11 37],[72.42857143 96.57142857] ; [20.57142857 27.42857143],0
p4,1,0.002036,9.51663,[87 87] ; [12 36],[77.59459459 96.40540541] ; [21.40540541 26.59459459],0
p9,1,0.004618,8.0234,[147  24] ; [32 15],[140.40825688  30.59174312] ; [38.59174312  8.40825688],0
p11,1,0.005021,7.871852,[140  35] ; [29 19],[132.62331839  42.37668161] ; [36.37668161 11.62331839],0
p7,1,0.009096,6.803836,[96 72] ; [15 28],[88.37914692 79.62085308] ; [22.62085308 20.37914692],0
n4,1,0.01276,6.202047,[135  39] ; [28 19],[128.33484163  45.66515837] ; [34.66515837 12.33484163],0
r1,1,0.019173,5.485651,[149  23] ; [34 13],[143.7260274  28.2739726] ; [39.2739726  7.7260274],0
d5,1,0.019861,5.424092,[138  37] ; [30 18],[131.83856502  43.16143498] ; [36.16143498 11.83856502],0
n6,1,0.021287,5.303161,[144  29] ; [32 15],[138.4  34.6] ; [37.6  9.4],0
a7,1,0.035522,4.419911,[125  50] ; [26 21],[119.03153153  55.96846847] ; [31.96846847 15.03153153],0
d4,1,0.040064,4.215173,[144  31] ; [33 15],[138.90134529  36.09865471] ; [38.09865471  9.90134529],0
s1,1,0.043298,4.08373,[  4 166] ; [ 4 42],[  6.2962963 163.7037037] ; [ 1.7037037 44.2962963],0
n5,1,0.066822,3.359418,[134  40] ; [30 17],[129.12217195  44.87782805] ; [34.87782805 12.12217195],0
r4,1,0.068704,3.313705,[156  19] ; [38 10],[152.24215247  22.75784753] ; [41.75784753  6.24215247],0
v2,1,0.07835,3.098793,[109  60] ; [22 22],[103.93896714  65.06103286] ; [27.06103286 16.93896714],0
d3,1,0.079267,3.079873,[122  53] ; [27 21],[116.92825112  58.07174888] ; [32.07174888 15.92825112],0
p6,1,0.112594,2.517435,[ 57 114] ; [10 37],[ 52.55504587 118.44495413] ; [14.44495413 32.55504587],0
a6,1,0.114539,2.490454,[113  62] ; [25 23],[108.29596413  66.70403587] ; [29.70403587 18.29596413],0
v4,1,0.126473,2.335266,[163   8] ; [42  5],[160.80275229  10.19724771] ; [44.19724771  2.80275229],0
a5,1,0.128132,2.314996,[129  46] ; [30 18],[124.77578475  50.22421525] ; [34.22421525 13.77578475],0
s2,1,0.135211,2.23163,[85 87] ; [29 18],[89.53424658 82.46575342] ; [24.46575342 22.53424658],0
a1,1,0.145802,2.115633,[  6 169] ; [ 4 44],[  7.84753363 167.15246637] ; [ 2.15246637 45.84753363],0
a8,1,0.150265,2.069554,[ 27 128] ; [ 4 42],[ 23.90547264 131.09452736] ; [ 7.09452736 38.90547264],0
p1,1,0.150654,2.06562,[ 11 164] ; [ 6 42],[ 13.34080717 161.65919283] ; [ 3.65919283 44.34080717],0
b1,1,0.193526,1.690568,[ 52 123] ; [19 29],[ 55.71748879 119.28251121] ; [15.28251121 32.71748879],0
d1,1,0.195562,1.675214,[95 80] ; [21 27],[91.03139013 83.96860987] ; [24.96860987 23.03139013],0
s4,1,0.254481,1.298533,[ 22 152] ; [ 9 38],[ 24.40723982 149.59276018] ; [ 6.59276018 40.40723982],0
u3,1,0.265493,1.239888,[27 24] ; [11  5],[28.92537313 22.07462687] ; [9.07462687 6.92537313],0
p12,1,0.31134,1.024983,[ 10 164] ; [ 1 46],[  8.66063348 165.33936652] ; [ 2.33936652 44.66063348],0
n1,1,0.352144,0.865715,[15 28] ; [ 9 10],[16.64516129 26.35483871] ; [ 7.35483871 11.64516129],0
