Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,72.927245,[ 31 102] ; [172  77],[70.67801047 62.32198953] ; [132.32198953 116.67801047],1
s2,1,0.0,72.834354,[ 23 111] ; [158  94],[62.83419689 71.16580311] ; [118.16580311 133.83419689],1
s7,1,0.0,42.40365,[32 94] ; [148  94],[61.63043478 64.36956522] ; [118.36956522 123.63043478],1
s8,1,0.0,40.060803,[ 35 101] ; [148 101],[64.64415584 71.35584416] ; [118.35584416 130.64415584],1
s5,1,0.0,39.814854,[ 18 118] ; [111 135],[45.92670157 90.07329843] ; [ 83.07329843 162.92670157],1
p5,1,0.000271,13.263499,[ 11 124] ; [ 58 194],[ 24.06976744 110.93023256] ; [ 44.93023256 207.06976744],1
r4,1,0.000338,12.848422,[116  20] ; [241  11],[125.13402062  10.86597938] ; [231.86597938  20.13402062],1
p4,1,0.002552,9.102748,[83 52] ; [191  60],[95.82901554 39.17098446] ; [178.17098446  72.82901554],0
p6,1,0.008874,6.848029,[47 87] ; [122 127],[59.12793734 74.87206266] ; [109.87206266 139.12793734],0
p12,1,0.011385,6.404143,[  7 128] ; [ 34 218],[ 14.30232558 120.69767442] ; [ 26.69767442 225.30232558],0
n5,1,0.018172,5.57949,[95 41] ; [202  49],[104.37209302  31.62790698] ; [192.62790698  58.37209302],0
d4,1,0.018207,5.57613,[104  32] ; [215  35],[112.39378238  23.60621762] ; [206.60621762  43.39378238],0
p9,1,0.021135,5.315597,[111  23] ; [228  23],[117.98961039  16.01038961] ; [221.01038961  29.98961039],0
a1,1,0.030192,4.698302,[  3 133] ; [ 19 233],[  7.71134021 128.28865979] ; [ 14.28865979 237.71134021],0
v1,1,0.038292,4.291997,[70 64] ; [156  91],[79.4855643 54.5144357] ; [146.5144357 100.4855643],0
a3,1,0.04014,4.211966,[87 48] ; [186  64],[95.72727273 39.27272727] ; [177.27272727  72.72727273],0
p7,1,0.044215,4.048324,[99 35] ; [204  43],[106.56692913  27.43307087] ; [196.43307087  50.56692913],0
p10,1,0.050097,3.838203,[108  26] ; [220  30],[114.45833333  19.54166667] ; [213.54166667  36.45833333],0
u2,1,0.050808,3.814595,[23 26] ; [43 23],[28.12173913 20.87826087] ; [37.87826087 28.12173913],0
r3,1,0.054871,3.686009,[125  11] ; [243   9],[128.98969072   7.01030928] ; [239.01030928  12.98969072],0
a8,1,0.05685,3.626963,[ 13 107] ; [ 43 187],[ 19.2 100.8] ; [ 36.8 193.2],0
u4,1,0.067144,3.351489,[  1 135] ; [ 10 242],[  3.8556701 132.1443299] ; [  7.1443299 244.8556701],0
a5,1,0.074469,3.181653,[97 39] ; [200  52],[104.10309278  31.89690722] ; [192.89690722  59.10309278],0
n4,1,0.102912,2.659833,[101  35] ; [205  47],[107.25773196  28.74226804] ; [198.74226804  53.25773196],0
n6,1,0.150178,2.070444,[111  24] ; [219  31],[115.71428571  19.28571429] ; [214.28571429  35.71428571],0
u3,1,0.173192,1.855097,[22 27] ; [37 27],[25.5840708 23.4159292] ; [33.4159292 30.5840708],0
n1,1,0.17676,1.824655,[ 8 18] ; [19 21],[10.63636364 15.36363636] ; [16.36363636 23.63636364],0
r1,1,0.192035,1.701935,[107  28] ; [213  39],[111.62790698  23.37209302] ; [208.37209302  43.62790698],0
u1,1,0.196335,1.669433,[ 16 120] ; [ 42 210],[ 20.32989691 115.67010309] ; [ 37.67010309 214.32989691],0
p2,1,0.204786,1.607908,[117  18] ; [228  23],[120.66062176  14.33937824] ; [224.33937824  26.66062176],0
n2,1,0.242691,1.364894,[19  8] ; [33  7],[20.95522388  6.04477612] ; [31.04477612  8.95522388],0
b5,1,0.289913,1.120024,[81 55] ; [136 116],[76.06185567 59.93814433] ; [140.93814433 111.06185567],0
p3,1,0.290443,1.117568,[77 58] ; [157  94],[81.83937824 53.16062176] ; [152.16062176  98.83937824],0
p11,1,0.32529,0.967556,[112  24] ; [217  35],[115.31958763  20.68041237] ; [213.68041237  38.31958763],0
r2,1,0.344278,0.894437,[125   9] ; [236  11],[126.96587927   7.03412073] ; [234.03412073  12.96587927],0
d2,1,0.508567,0.437014,[66 70] ; [113 138],[62.90439276 73.09560724] ; [116.09560724 134.90439276],0
v4,1,0.528672,0.396943,[129   6] ; [243   8],[130.10362694   4.89637306] ; [241.89637306   9.10362694],0
d3,1,0.558093,0.343017,[92 44] ; [177  74],[94.53229974 41.46770026] ; [174.46770026  76.53229974],0
a7,1,0.576812,0.311417,[100  36] ; [191  60],[102.26356589  33.73643411] ; [188.73643411  62.26356589],0
d5,1,0.633575,0.227244,[106  30] ; [200  50],[107.8134715  28.1865285] ; [198.1865285  51.8134715],0
a4,1,0.669831,0.1818,[53 83] ; [103 147],[54.96373057 81.03626943] ; [101.03626943 148.96373057],0
n3,1,0.670242,0.181319,[18  9] ; [24 15],[17.18181818  9.81818182] ; [24.81818182 14.18181818],0
v3,1,0.707677,0.140609,[57 74] ; [112 134],[58.72413793 72.27586207] ; [110.27586207 135.72413793],0
d1,1,0.715366,0.132976,[83 53] ; [149 103],[81.31958763 54.68041237] ; [150.68041237 101.31958763],0
a2,1,0.715591,0.132757,[ 27 109] ; [ 54 198],[ 28.39175258 107.60824742] ; [ 52.60824742 199.39175258],0
p1,1,0.785179,0.074298,[ 17 118] ; [ 29 220],[ 16.171875 118.828125] ; [ 29.828125 219.171875],0
b1,1,0.846744,0.037355,[51 85] ; [ 92 160],[50.12371134 85.87628866] ; [ 92.87628866 159.12371134],0
b2,1,0.871307,0.026244,[31 50] ; [61 94],[31.57627119 49.42372881] ; [60.42372881 94.57627119],0
b3,1,0.871307,0.026244,[31 50] ; [61 94],[31.57627119 49.42372881] ; [60.42372881 94.57627119],0
v2,1,0.882701,0.02177,[80 52] ; [151  95],[80.66666667 51.33333333] ; [150.33333333  95.66666667],0
s1,1,0.907235,0.013579,[  4 130] ; [  7 245],[  3.81865285 130.18134715] ; [  7.18134715 244.81865285],0
b4,1,0.911595,0.012327,[78 58] ; [146 106],[78.51546392 57.48453608] ; [145.48453608 106.51546392],0
a6,1,0.982224,0.000496,[91 45] ; [167  83],[90.9015544 45.0984456] ; [167.0984456  82.9015544],0
