Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,98.824812,[192  97] ; [ 83 234],[131.14686469 157.85313531] ; [143.85313531 173.14686469],1
p6,1,0.0,88.830638,[143 146] ; [ 45 274],[ 89.36184211 199.63815789] ; [ 98.63815789 220.36184211],1
p7,1,0.0,87.437641,[216  72] ; [115 196],[159.14524207 128.85475793] ; [171.85475793 139.14524207],1
p2,1,0.0,52.55483,[262  27] ; [214 109],[224.77777778  64.22222222] ; [251.22222222  71.77777778],1
p10,1,0.0,38.886341,[250  39] ; [206 113],[216.75  72.25] ; [239.25  79.75],1
p9,1,0.0,31.290982,[258  32] ; [220  92],[230.26578073  59.73421927] ; [247.73421927  64.26578073],1
p11,1,1.1e-05,19.253266,[239  52] ; [215 108],[215.16938111  75.83061889] ; [238.83061889  84.16938111],1
b1,1,0.051199,3.801753,[126 165] ; [115 208],[114.21986971 176.78013029] ; [126.78013029 196.21986971],0
p12,1,0.090948,2.85752,[ 22 268] ; [ 14 307],[ 17.08674304 272.91325696] ; [ 18.91325696 302.08674304],0
p1,1,0.115175,2.481736,[ 20 268] ; [ 13 308],[ 15.60591133 272.39408867] ; [ 17.39408867 303.60591133],0
