Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.001214,10.468576,[60 98] ; [26 13],[68.97461929 89.02538071] ; [17.02538071 21.97461929],0
p10,1,0.003333,8.61563,[148   9] ; [31  8],[143.38265306  13.61734694] ; [35.61734694  3.38265306],0
s4,1,0.020102,5.403008,[ 18 138] ; [10 28],[ 22.51546392 133.48453608] ; [ 5.48453608 32.51546392],0
p9,1,0.027067,4.886502,[144  13] ; [31  8],[140.17857143  16.82142857] ; [34.82142857  4.17857143],0
p12,1,0.029012,4.766903,[ 31 126] ; [ 2 37],[ 26.43367347 130.56632653] ; [ 6.56632653 32.43367347],0
p11,1,0.043291,4.08401,[138  20] ; [29 10],[133.93908629  24.06091371] ; [33.06091371  5.93908629],0
a3,1,0.059734,3.544764,[129  28] ; [26 12],[124.79487179  32.20512821] ; [30.20512821  7.79487179],0
p8,1,0.063818,3.435283,[112  44] ; [22 17],[107.2  48.8] ; [26.8 12.2],0
a7,1,0.066483,3.36778,[116  41] ; [23 16],[111.34183673  45.65816327] ; [27.65816327 11.34183673],0
n5,1,0.076711,3.133243,[139  19] ; [30  9],[135.54314721  22.45685279] ; [33.45685279  5.54314721],0
a2,1,0.091157,2.85382,[ 50 108] ; [ 7 32],[ 45.71573604 112.28426396] ; [11.28426396 27.71573604],0
s5,1,0.100375,2.699575,[70 81] ; [12 26],[65.51322751 85.48677249] ; [16.48677249 21.51322751],0
r2,1,0.121274,2.400784,[153   4] ; [36  3],[151.39285714   5.60714286] ; [37.60714286  1.39285714],0
s8,1,0.153964,2.032534,[95 60] ; [19 20],[91.08247423 63.91752577] ; [22.91752577 16.08247423],0
a8,1,0.155934,2.013224,[ 22 120] ; [ 2 31],[ 19.47428571 122.52571429] ; [ 4.52571429 28.47428571],0
b4,1,0.17187,1.866554,[96 62] ; [19 20],[92.23350254 65.76649746] ; [22.76649746 16.23350254],0
p2,1,0.175135,1.838434,[145  13] ; [33  6],[142.76142132  15.23857868] ; [35.23857868  3.76142132],0
u3,1,0.179627,1.800704,[16 13] ; [10  3],[17.95238095 11.04761905] ; [8.04761905 4.95238095],0
b3,1,0.204355,1.61097,[48 60] ; [ 8 18],[45.13432836 62.86567164] ; [10.86567164 15.13432836],0
b2,1,0.204355,1.61097,[48 60] ; [ 8 18],[45.13432836 62.86567164] ; [10.86567164 15.13432836],0
a5,1,0.220696,1.499837,[131  27] ; [29 10],[128.3248731  29.6751269] ; [31.6751269  7.3248731],0
n4,1,0.227015,1.459464,[144  14] ; [33  6],[141.95939086  16.04060914] ; [35.04060914  3.95939086],0
n6,1,0.235283,1.408638,[146  11] ; [34  5],[144.18367347  12.81632653] ; [35.81632653  3.18367347],0
