Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,26.455026,[44 40] ; [ 1 35],[31.5 52.5] ; [13.5 22.5],1
d4,1,0.000164,14.202651,[73 11] ; [20 16],[65.1 18.9] ; [27.9  8.1],1
d3,1,0.002028,9.52381,[60 24] ; [15 21],[52.5 31.5] ; [22.5 13.5],0
r1,1,0.0065,7.406081,[67 17] ; [20 16],[60.9 23.1] ; [26.1  9.9],0
b4,1,0.010672,6.519115,[56 28] ; [15 21],[49.7 34.3] ; [21.3 14.7],0
s6,1,0.013087,6.157262,[70 11] ; [24 12],[65.07692308 15.92307692] ; [28.92307692  7.07692308],0
r3,1,0.014046,6.0323,[81  1] ; [32  4],[78.52542373  3.47457627] ; [34.47457627  1.52542373],0
a6,1,0.020562,5.36352,[45 39] ; [11 25],[39.2 44.8] ; [16.8 19.2],0
p3,1,0.020881,5.336728,[37 46] ; [ 8 28],[31.38655462 51.61344538] ; [13.61344538 22.38655462],0
a4,1,0.024174,5.082114,[19 65] ; [ 2 34],[14.7 69.3] ; [ 6.3 29.7],0
r2,1,0.026546,4.920122,[80  4] ; [29  6],[76.94117647  7.05882353] ; [32.05882353  2.94117647],0
p2,1,0.032392,4.577645,[69 13] ; [24 12],[64.62711864 17.37288136] ; [28.37288136  7.62711864],0
a8,1,0.040261,4.206832,[ 6 73] ; [ 7 26],[ 9.16964286 69.83035714] ; [ 3.83035714 29.16964286],0
s1,1,0.043942,4.058773,[ 3 78] ; [ 5 31],[ 5.53846154 75.46153846] ; [ 2.46153846 33.53846154],0
s8,1,0.061098,3.507323,[46 38] ; [13 23],[41.3 42.7] ; [17.7 18.3],0
a7,1,0.074036,3.191184,[60 23] ; [20 16],[55.79831933 27.20168067] ; [24.20168067 11.79831933],0
s5,1,0.086923,2.930452,[34 46] ; [ 9 26],[29.91304348 50.08695652] ; [13.08695652 21.91304348],0
r4,1,0.108809,2.571429,[73 11] ; [27  9],[70. 14.] ; [30.  6.],0
d2,1,0.109299,2.56433,[23 61] ; [ 5 31],[19.6 64.4] ; [ 8.4 27.6],0
u3,1,0.129275,2.301188,[30 13] ; [10 10],[27.3015873 15.6984127] ; [12.6984127  7.3015873],0
p9,1,0.130498,2.286569,[64 14] ; [25 11],[60.89473684 17.10526316] ; [28.10526316  7.89473684],0
s4,1,0.136495,2.21704,[27 55] ; [ 7 29],[23.62711864 58.37288136] ; [10.37288136 25.62711864],0
n1,1,0.16612,1.917614,[9 9] ; [2 7],[ 7.33333333 10.66666667] ; [3.66666667 5.33333333],0
v3,1,0.168927,1.892442,[27 50] ; [ 8 28],[23.84955752 53.15044248] ; [11.15044248 24.84955752],0
s7,1,0.171202,1.872388,[48 29] ; [17 18],[44.6875 32.3125] ; [20.3125 14.6875],0
p10,1,0.218465,1.514425,[65 14] ; [26 10],[62.51304348 16.48695652] ; [28.48695652  7.51304348],0
p7,1,0.220661,1.500069,[48 30] ; [25  9],[50.83928571 27.16071429] ; [22.16071429 11.83928571],0
v2,1,0.364671,0.821745,[37 43] ; [13 22],[34.7826087 45.2173913] ; [15.2173913 19.7826087],0
p1,1,0.392811,0.730223,[ 9 73] ; [ 6 30],[10.42372881 71.57627119] ; [ 4.57627119 31.42372881],0
n3,1,0.411314,0.675,[11  7] ; [4 5],[10.  8.] ; [5. 4.],0
v4,1,0.430635,0.621109,[79  4] ; [32  3],[78.07627119  4.92372881] ; [32.92372881  2.07627119],0
a3,1,0.472304,0.516582,[41 43] ; [15 21],[39.2 44.8] ; [16.8 19.2],0
p4,1,0.482922,0.492258,[45 38] ; [17 19],[43.24369748 39.75630252] ; [18.75630252 17.24369748],0
p5,1,0.491609,0.473002,[10 71] ; [ 6 29],[11.17241379 69.82758621] ; [ 4.82758621 30.17241379],0
b2,1,0.510613,0.43281,[11 36] ; [ 4 20],[ 9.92957746 37.07042254] ; [ 5.07042254 18.92957746],0
b3,1,0.510613,0.43281,[11 36] ; [ 4 20],[ 9.92957746 37.07042254] ; [ 5.07042254 18.92957746],0
n5,1,0.552639,0.352611,[62 21] ; [25 11],[60.68067227 22.31932773] ; [26.31932773  9.68067227],0
n4,1,0.558746,0.34188,[56 28] ; [22 14],[54.6 29.4] ; [23.4 12.6],0
b1,1,0.600376,0.274429,[37 47] ; [14 22],[35.7 48.3] ; [15.3 20.7],0
u2,1,0.604389,0.268427,[26 16] ; [11  9],[25.06451613 16.93548387] ; [11.93548387  8.06451613],0
s3,1,0.619594,0.246438,[75  9] ; [31  5],[74.2  9.8] ; [31.8  4.2],0
v1,1,0.711037,0.137243,[39 42] ; [16 20],[38.07692308 42.92307692] ; [16.92307692 19.07692308],0
n6,1,0.716595,0.131779,[64 18] ; [27  9],[63.23728814 18.76271186] ; [27.76271186  8.23728814],0
n2,1,0.726095,0.122727,[15  3] ; [7 2],[14.66666667  3.33333333] ; [7.33333333 1.66666667],0
b5,1,0.743082,0.107437,[51 33] ; [23 13],[51.8 32.2] ; [22.2 13.8],0
p6,1,0.761119,0.092423,[29 51] ; [12 24],[28.27586207 51.72413793] ; [12.72413793 23.27586207],0
a1,1,0.824354,0.049261,[ 3 81] ; [ 1 35],[ 2.8 81.2] ; [ 1.2 34.8],0
p8,1,0.829153,0.046564,[40 41] ; [17 19],[39.46153846 41.53846154] ; [17.53846154 18.46153846],0
p12,1,0.908635,0.01317,[ 5 77] ; [ 2 34],[ 4.86440678 77.13559322] ; [ 2.13559322 33.86440678],0
p11,1,0.930719,0.007559,[59 25] ; [25 11],[58.8 25.2] ; [25.2 10.8],0
