Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,110.382845,[213 104] ; [ 3 83],[169.9057072 147.0942928] ; [46.0942928 39.9057072],1
d3,1,0.0,86.043693,[246  71] ; [20 64],[210.27930175 106.72069825] ; [55.72069825 28.27930175],1
d5,1,0.0,68.65912,[281  36] ; [41 44],[253.91542289  63.08457711] ; [68.08457711 16.91542289],1
a5,1,5.7e-05,16.212649,[240  77] ; [46 40],[224.96774194  92.03225806] ; [61.03225806 24.96774194],1
a4,1,0.000155,14.315266,[149 167] ; [21 65],[133.6318408 182.3681592] ; [36.3681592 49.6318408],1
u1,1,0.000325,12.920172,[ 56 261] ; [ 2 84],[ 45.62282878 271.37717122] ; [12.37717122 73.62282878],1
d2,1,0.000398,12.543866,[152 164] ; [23 63],[137.56218905 178.43781095] ; [37.43781095 48.56218905],1
a3,1,0.000582,11.833971,[224  92] ; [44 42],[210.66666667 105.33333333] ; [57.33333333 28.66666667],1
a7,1,0.001266,10.391295,[239  78] ; [49 36],[227.10447761  89.89552239] ; [60.89552239 24.10447761],0
r1,1,0.005564,7.686294,[248  68] ; [55 31],[238.17910448  77.82089552] ; [64.82089552 21.17910448],0
r4,1,0.009254,6.773183,[284  33] ; [68 18],[276.88337469  40.11662531] ; [75.11662531 10.88337469],0
n6,1,0.009672,6.694289,[270  47] ; [63 23],[261.93796526  55.06203474] ; [71.06203474 14.93796526],0
v1,1,0.011035,6.459655,[167 147] ; [32 53],[156.60651629 157.39348371] ; [42.39348371 42.60651629],0
r3,1,0.014016,6.03618,[298  19] ; [74 12],[292.61538462  24.38461538] ; [79.38461538  6.61538462],0
v3,1,0.018747,5.525,[119 187] ; [21 63],[109.84615385 196.15384615] ; [30.15384615 53.84615385],0
v2,1,0.019303,5.473823,[179 131] ; [35 46],[169.66751918 140.33248082] ; [44.33248082 36.66751918],0
a2,1,0.023532,5.128819,[ 72 245] ; [10 76],[ 64.50124069 252.49875931] ; [17.49875931 68.50124069],0
b4,1,0.031264,4.638405,[185 132] ; [39 47],[176.19851117 140.80148883] ; [47.80148883 38.19851117],0
r2,1,0.0659,3.382295,[292  21] ; [75 11],[287.89724311  25.10275689] ; [79.10275689  6.89724311],0
n4,1,0.068469,3.319357,[231  86] ; [54 32],[224.18114144  92.81885856] ; [60.81885856 25.18114144],0
p10,1,0.079954,3.065837,[244  68] ; [58 26],[237.93939394  74.06060606] ; [64.06060606 19.93939394],0
a1,1,0.111955,2.526405,[ 16 301] ; [ 1 85],[ 13.37220844 303.62779156] ; [ 3.62779156 82.37220844],0
n3,1,0.122444,2.385783,[51 28] ; [21  5],[54.17142857 24.82857143] ; [17.82857143  8.17142857],0
b1,1,0.180143,1.796443,[115 202] ; [38 48],[120.34987593 196.65012407] ; [32.65012407 53.34987593],0
s8,1,0.20409,1.612858,[ 84 230] ; [17 68],[ 79.48370927 234.51629073] ; [21.51629073 63.48370927],0
p12,1,0.204485,1.610046,[ 12 301] ; [ 6 79],[ 14.15577889 298.84422111] ; [ 3.84422111 81.15577889],0
n1,1,0.211655,1.560068,[22 57] ; [11 16],[24.59433962 54.40566038] ; [ 8.40566038 18.59433962],0
s2,1,0.244371,1.355199,[ 49 265] ; [ 9 76],[ 45.64411028 268.35588972] ; [12.35588972 72.64411028],0
p1,1,0.27988,1.167671,[ 19 297] ; [ 8 78],[ 21.2238806 294.7761194] ; [ 5.7761194 80.2238806],0
p4,1,0.289057,1.124009,[173 140] ; [42 44],[168.65914787 144.34085213] ; [46.34085213 39.65914787],0
p9,1,0.327792,0.957603,[252  61] ; [62 20],[248.81518987  64.18481013] ; [65.18481013 16.81518987],0
s6,1,0.34758,0.882271,[140 171] ; [33 51],[136.21012658 174.78987342] ; [36.78987342 47.21012658],0
p2,1,0.379674,0.771756,[251  63] ; [65 21],[248.06  65.94] ; [67.94 18.06],0
s7,1,0.428607,0.626595,[ 84 214] ; [19 61],[ 81.2010582 216.7989418] ; [21.7989418 58.2010582],0
s5,1,0.435357,0.608489,[ 72 237] ; [16 67],[ 69.36734694 239.63265306] ; [18.63265306 64.36734694],0
a6,1,0.448147,0.575334,[220  97] ; [56 30],[217.10173697  99.89826303] ; [58.89826303 27.10173697],0
n2,1,0.450245,0.570035,[53 27] ; [20  7],[54.57943925 25.42056075] ; [18.42056075  8.57943925],0
