Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.631105,[134  14] ; [4 8],[127.65  20.35] ; [10.35  1.65],1
v4,1,0.000998,10.831324,[142   5] ; [9 3],[139.60377358   7.39622642] ; [11.39622642  0.60377358],1
r1,1,0.003189,8.696145,[109  39] ; [4 8],[104.525  43.475] ; [8.475 3.525],0
p9,1,0.005206,7.80661,[113  32] ; [5 7],[108.98089172  36.01910828] ; [9.01910828 2.98089172],0
d5,1,0.007352,7.18482,[113  34] ; [5 7],[109.09433962  37.90566038] ; [8.90566038 3.09433962],0
v2,1,0.00884,6.854843,[80 63] ; [ 2 10],[75.6516129 67.3483871] ; [6.3483871 5.6516129],0
r3,1,0.014333,5.996646,[144   4] ; [10  2],[142.45   5.55] ; [11.55  0.45],0
u3,1,0.035225,4.434217,[30 23] ; [1 6],[27.38333333 25.61666667] ; [3.61666667 3.38333333],0
s3,1,0.038627,4.277186,[69 76] ; [ 2 10],[65.57324841 79.42675159] ; [5.42675159 6.57324841],0
p10,1,0.040436,4.199501,[102  43] ; [5 7],[98.82165605 46.17834395] ; [8.17834395 3.82165605],0
p5,1,0.055156,3.677372,[  6 141] ; [ 2 10],[  7.39622642 139.60377358] ; [ 0.60377358 11.39622642],0
d1,1,0.058553,3.577912,[79 69] ; [3 9],[75.85 72.15] ; [6.15 5.85],0
d2,1,0.086253,2.942943,[62 86] ; [ 2 10],[59.2 88.8] ; [4.8 7.2],0
p6,1,0.105117,2.626137,[ 44 101] ; [ 1 11],[ 41.56050955 103.43949045] ; [3.43949045 8.56050955],0
v3,1,0.1193,2.426485,[41 99] ; [ 1 11],[ 38.68421053 101.31578947] ; [3.31578947 8.68421053],0
a3,1,0.125793,2.343674,[94 53] ; [5 7],[91.52830189 55.47169811] ; [7.47169811 4.52830189],0
a7,1,0.13337,2.252833,[114  33] ; [7 5],[111.86792453  35.13207547] ; [9.13207547 2.86792453],0
a5,1,0.147665,2.096211,[93 55] ; [5 7],[90.65 57.35] ; [7.35 4.65],0
v1,1,0.164244,1.934707,[52 90] ; [ 2 10],[49.79220779 92.20779221] ; [4.20779221 7.79220779],0
s7,1,0.178541,1.809724,[52 93] ; [ 2 10],[49.87261146 95.12738854] ; [4.12738854 7.87261146],0
d4,1,0.229906,1.441441,[120  28] ; [8 4],[118.4  29.6] ; [9.6 2.4],0
p7,1,0.245448,1.349027,[86 60] ; [5 7],[84.08860759 61.91139241] ; [6.91139241 5.08860759],0
s6,1,0.274513,1.194055,[84 61] ; [5 7],[82.19745223 62.80254777] ; [6.80254777 5.19745223],0
p4,1,0.29908,1.078291,[63 84] ; [7 5],[64.71698113 82.28301887] ; [5.28301887 6.71698113],0
b4,1,0.309362,1.033397,[89 59] ; [9 3],[90.65 57.35] ; [7.35 4.65],0
p11,1,0.331055,0.944767,[106  42] ; [7 5],[104.525  43.475] ; [8.475 3.525],0
a8,1,0.373494,0.792006,[ 12 124] ; [ 2 10],[ 12.86486486 123.13513514] ; [ 1.13513514 10.86486486],0
a1,1,0.384885,0.755041,[  5 143] ; [ 1 11],[  5.55 142.45] ; [ 0.45 11.55],0
a6,1,0.433467,0.613515,[91 57] ; [6 6],[89.725 58.275] ; [7.275 4.725],0
p12,1,0.485778,0.485864,[  6 142] ; [ 1 11],[  6.475 141.525] ; [ 0.525 11.475],0
b2,1,0.579164,0.307588,[23 58] ; [2 3],[23.54651163 57.45348837] ; [1.45348837 3.54651163],0
b3,1,0.579164,0.307588,[23 58] ; [2 3],[23.54651163 57.45348837] ; [1.45348837 3.54651163],0
p2,1,0.599138,0.276297,[112  34] ; [10  2],[112.73417722  33.26582278] ; [9.26582278 2.73417722],0
p8,1,0.611283,0.258311,[60 87] ; [4 8],[59.16981132 87.83018868] ; [4.83018868 7.16981132],0
s8,1,0.616924,0.250214,[ 47 100] ; [3 9],[ 46.22641509 100.77358491] ; [3.77358491 8.22641509],0
n3,1,0.633938,0.226759,[29 10] ; [5 1],[29.46666667  9.53333333] ; [4.53333333 1.46666667],0
p3,1,0.649539,0.206481,[52 96] ; [5 7],[52.725 95.275] ; [4.275 7.725],0
n1,1,0.655421,0.199134,[10 30] ; [1 5],[ 9.56521739 30.43478261] ; [1.43478261 4.56521739],0
u2,1,0.687573,0.161725,[27 26] ; [3 4],[26.5 26.5] ; [3.5 3.5],0
s5,1,0.701079,0.147352,[43 99] ; [3 9],[42.41558442 99.58441558] ; [3.58441558 8.41558442],0
d3,1,0.765752,0.088766,[104  43] ; [8 4],[103.54716981  43.45283019] ; [8.45283019 3.54716981],0
n2,1,0.809401,0.058177,[24 15] ; [4 2],[24.26666667 14.73333333] ; [3.73333333 2.26666667],0
b5,1,0.829273,0.046498,[91 57] ; [7 5],[90.65 57.35] ; [7.35 4.65],0
b1,1,0.832394,0.044788,[ 45 103] ; [4 8],[ 45.325 102.675] ; [3.675 8.325],0
s2,1,0.972545,0.001184,[62 85] ; [5 7],[61.94339623 85.05660377] ; [5.05660377 6.94339623],0
n4,1,0.97568,0.000929,[61 87] ; [5 7],[61.05 86.95] ; [4.95 7.05],0
