Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.009053,6.812371,[29 11] ; [19 24],[23.13253012 16.86746988] ; [24.86746988 18.13253012],0
s8,1,0.097015,2.753942,[ 4 37] ; [10 33],[ 6.83333333 34.16666667] ; [ 7.16666667 35.83333333],0
a6,1,0.130461,2.287011,[21 20] ; [15 28],[17.57142857 23.42857143] ; [18.42857143 24.57142857],0
r3,1,0.153158,2.040513,[17 24] ; [24 18],[20.25301205 20.74698795] ; [20.74698795 21.25301205],0
p6,1,0.156855,2.004286,[11 30] ; [ 6 36],[ 8.39759036 32.60240964] ; [ 8.60240964 33.39759036],0
d4,1,0.183959,1.765348,[16 25] ; [23 20],[19.03571429 21.96428571] ; [19.96428571 23.03571429],0
v3,1,0.186273,1.74685,[ 9 31] ; [ 5 38],[ 6.74698795 33.25301205] ; [ 7.25301205 35.74698795],0
b1,1,0.19605,1.671557,[20 21] ; [27 16],[22.94047619 18.05952381] ; [24.05952381 18.94047619],0
u3,1,0.242585,1.365508,[ 8 14] ; [ 5 19],[ 6.2173913 15.7826087] ; [ 6.7826087 17.2173913],0
n4,1,0.282151,1.156698,[20 21] ; [26 17],[22.45238095 18.54761905] ; [23.54761905 19.45238095],0
a2,1,0.282915,1.153035,[ 3 38] ; [ 1 42],[ 1.95238095 39.04761905] ; [ 2.04761905 40.95238095],0
b3,1,0.2985,1.080882,[ 9 12] ; [ 8 20],[ 7.28571429 13.71428571] ; [ 9.71428571 18.28571429],0
b2,1,0.2985,1.080882,[ 9 12] ; [ 8 20],[ 7.28571429 13.71428571] ; [ 9.71428571 18.28571429],0
p4,1,0.322535,0.978641,[12 29] ; [17 26],[14.1547619 26.8452381] ; [14.8452381 28.1547619],0
d3,1,0.347101,0.884026,[13 27] ; [10 33],[11.08433735 28.91566265] ; [11.91566265 31.08433735],0
d2,1,0.355026,0.855412,[10 31] ; [ 7 36],[ 8.29761905 32.70238095] ; [ 8.70238095 34.29761905],0
p10,1,0.370489,0.802025,[23 17] ; [20 22],[20.97560976 19.02439024] ; [22.02439024 19.97560976],0
d5,1,0.397555,0.71571,[18 23] ; [15 28],[16.10714286 24.89285714] ; [16.89285714 26.10714286],0
u2,1,0.422678,0.642857,[ 8 13] ; [12 12],[ 9.33333333 11.66666667] ; [10.66666667 13.33333333],0
s4,1,0.480821,0.497,[ 7 34] ; [10 33],[ 8.29761905 32.70238095] ; [ 8.70238095 34.29761905],0
p5,1,0.527754,0.398714,[ 2 38] ; [ 1 41],[ 1.46341463 38.53658537] ; [ 1.53658537 40.46341463],0
s2,1,0.530995,0.392486,[12 29] ; [10 33],[10.73809524 30.26190476] ; [11.26190476 31.73809524],0
a7,1,0.532168,0.390249,[18 23] ; [16 27],[16.5952381 24.4047619] ; [17.4047619 25.5952381],0
p8,1,0.587359,0.294488,[15 26] ; [13 29],[13.8313253 27.1686747] ; [14.1686747 27.8313253],0
v1,1,0.593994,0.284151,[13 26] ; [12 31],[11.8902439 27.1097561] ; [13.1097561 29.8902439],0
a5,1,0.620721,0.244855,[15 26] ; [18 25],[16.10714286 24.89285714] ; [16.89285714 26.10714286],0
p9,1,0.63169,0.229776,[24 16] ; [23 19],[22.92682927 17.07317073] ; [24.07317073 17.92682927],0
n3,1,0.655546,0.19898,[9 9] ; [12  9],[9.69230769 8.30769231] ; [11.30769231  9.69230769],0
p2,1,0.669552,0.182127,[26 14] ; [26 17],[25.06024096 14.93975904] ; [26.93975904 16.06024096],0
p3,1,0.696189,0.152467,[ 9 32] ; [11 32],[ 9.76190476 31.23809524] ; [10.23809524 32.76190476],0
r1,1,0.696189,0.152467,[ 9 32] ; [11 32],[ 9.76190476 31.23809524] ; [10.23809524 32.76190476],0
s3,1,0.696647,0.151983,[14 26] ; [13 29],[13.17073171 26.82926829] ; [13.82926829 28.17073171],0
a4,1,0.702761,0.145615,[ 9 32] ; [ 8 35],[ 8.29761905 32.70238095] ; [ 8.70238095 34.29761905],0
n6,1,0.734018,0.115454,[23 18] ; [22 20],[22.22891566 18.77108434] ; [22.77108434 19.22891566],0
s1,1,0.742103,0.108286,[ 3 38] ; [ 4 39],[ 3.41666667 37.58333333] ; [ 3.58333333 39.41666667],0
n2,1,0.757286,0.09551,[12  6] ; [13  8],[11.53846154  6.46153846] ; [13.46153846  7.53846154],0
n5,1,0.769634,0.085763,[27 14] ; [27 16],[26.35714286 14.64285714] ; [27.64285714 15.35714286],0
a1,1,0.781586,0.076869,[ 4 37] ; [ 5 38],[ 4.39285714 36.60714286] ; [ 4.60714286 38.39285714],0
b5,1,0.81892,0.052411,[22 19] ; [22 21],[21.47619048 19.52380952] ; [22.52380952 20.47619048],0
a3,1,0.837327,0.042154,[19 21] ; [19 23],[18.53658537 21.46341463] ; [19.46341463 22.53658537],0
b4,1,0.842738,0.03936,[22 19] ; [24 19],[22.45238095 18.54761905] ; [23.54761905 19.45238095],0
s6,1,0.877336,0.023823,[14 27] ; [14 29],[13.66666667 27.33333333] ; [14.33333333 28.66666667],0
v2,1,0.888277,0.019736,[ 9 31] ; [10 32],[ 9.26829268 30.73170732] ; [ 9.73170732 32.26829268],0
s5,1,0.902934,0.014873,[ 5 35] ; [ 5 38],[ 4.81927711 35.18072289] ; [ 5.18072289 37.81927711],0
s7,1,0.9039,0.014577,[10 29] ; [11 30],[10.2375 28.7625] ; [10.7625 30.2375],0
n1,1,0.920618,0.009931,[ 8 10] ; [ 9 12],[ 7.84615385 10.15384615] ; [ 9.15384615 11.84615385],0
p1,1,0.926713,0.00846,[ 3 37] ; [ 3 40],[ 2.89156627 37.10843373] ; [ 3.10843373 39.89156627],0
p7,1,0.974116,0.001053,[18 21] ; [20 23],[18.07317073 20.92682927] ; [19.92682927 23.07317073],0
p11,1,0.995852,2.7e-05,[20 21] ; [21 22],[20.01190476 20.98809524] ; [20.98809524 22.01190476],0
