Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,29.833839,[ 7 45] ; [22  8],[18.3902439 33.6097561] ; [10.6097561 19.3902439],1
s2,1,0.002815,8.923835,[15 36] ; [19 11],[21.40740741 29.59259259] ; [12.59259259 17.40740741],0
p4,1,0.005056,7.859465,[18 34] ; [20 10],[24.09756098 27.90243902] ; [13.90243902 16.09756098],0
p7,1,0.005622,7.667506,[23 28] ; [21  6],[28.76923077 22.23076923] ; [15.23076923 11.76923077],0
s6,1,0.00713,7.239978,[24 28] ; [23  7],[29.80487805 22.19512195] ; [17.19512195 12.80487805],0
s3,1,0.008505,6.923918,[19 33] ; [20 10],[24.73170732 27.26829268] ; [14.26829268 15.73170732],0
a7,1,0.027067,4.886512,[29 23] ; [24  6],[33.6097561 18.3902439] ; [19.3902439 10.6097561],0
p8,1,0.032363,4.579138,[19 32] ; [18 11],[23.5875 27.4125] ; [13.4125 15.5875],0
a3,1,0.0401,4.21364,[28 24] ; [23  7],[32.34146341 19.65853659] ; [18.65853659 11.34146341],0
s5,1,0.046324,3.96978,[ 7 45] ; [ 9 19],[10.4 41.6] ; [ 5.6 22.4],0
n6,1,0.047311,3.934286,[34 17] ; [26  4],[37.77777778 13.22222222] ; [22.22222222  7.77777778],0
p10,1,0.062771,3.462604,[35 17] ; [25  4],[38.51851852 13.48148148] ; [21.48148148  7.51851852],0
a2,1,0.079494,3.075221,[ 6 46] ; [ 8 22],[ 8.87804878 43.12195122] ; [ 5.12195122 24.87804878],0
v2,1,0.08243,3.016332,[21 31] ; [17 11],[24.7 27.3] ; [13.3 14.7],0
d2,1,0.08572,2.952976,[13 39] ; [13 17],[16.48780488 35.51219512] ; [ 9.51219512 20.48780488],0
p3,1,0.08572,2.952976,[13 39] ; [13 17],[16.48780488 35.51219512] ; [ 9.51219512 20.48780488],0
p6,1,0.103628,2.648805,[11 41] ; [11 18],[14.12345679 37.87654321] ; [ 7.87654321 21.12345679],0
u1,1,0.11206,2.524921,[ 2 50] ; [ 4 26],[ 3.80487805 48.19512195] ; [ 2.19512195 27.80487805],0
r2,1,0.121031,2.403932,[42 10] ; [28  2],[44.3902439  7.6097561] ; [25.6097561  4.3902439],0
r1,1,0.156672,2.006062,[30 22] ; [22  8],[32.97560976 19.02439024] ; [19.02439024 10.97560976],0
v3,1,0.168061,1.90015,[ 9 42] ; [ 9 20],[11.475 39.525] ; [ 6.525 22.475],0
s4,1,0.187021,1.740929,[12 40] ; [11 19],[14.58536585 37.41463415] ; [ 8.41463415 21.58536585],0
v4,1,0.200271,1.6404,[46  6] ; [29  1],[47.56097561  4.43902439] ; [27.43902439  2.56097561],0
d3,1,0.226768,1.461017,[27 24] ; [20 10],[29.59259259 21.40740741] ; [17.40740741 12.59259259],0
b1,1,0.233339,1.42039,[19 33] ; [15 15],[21.56097561 30.43902439] ; [12.43902439 17.56097561],0
p1,1,0.270439,1.214519,[ 1 51] ; [ 2 28],[ 1.90243902 50.09756098] ; [ 1.09756098 28.90243902],0
d1,1,0.300568,1.071671,[15 37] ; [12 18],[17.12195122 34.87804878] ; [ 9.87804878 20.12195122],0
p9,1,0.314354,1.012293,[40 12] ; [25  4],[41.72839506 10.27160494] ; [23.27160494  5.72839506],0
a5,1,0.315935,1.005701,[27 25] ; [19 11],[29.17073171 22.82926829] ; [16.82926829 13.17073171],0
b2,1,0.328218,0.955915,[ 7 18] ; [ 8 11],[ 8.52272727 16.47727273] ; [ 6.47727273 12.52272727],0
b3,1,0.328218,0.955915,[ 7 18] ; [ 8 11],[ 8.52272727 16.47727273] ; [ 6.47727273 12.52272727],0
p2,1,0.3767,0.781445,[37 15] ; [24  6],[38.68292683 13.31707317] ; [22.31707317  7.68292683],0
d4,1,0.47032,0.521225,[36 16] ; [23  7],[37.41463415 14.58536585] ; [21.58536585  8.41463415],0
v1,1,0.47379,0.513122,[23 28] ; [16 14],[24.55555556 26.44444444] ; [14.44444444 15.55555556],0
p11,1,0.481953,0.494442,[38 14] ; [24  6],[39.31707317 12.68292683] ; [22.68292683  7.31707317],0
n2,1,0.485972,0.485431,[16  6] ; [10  2],[16.82352941  5.17647059] ; [9.17647059 2.82352941],0
a4,1,0.538882,0.377616,[14 38] ; [10 20],[15.2195122 36.7804878] ; [ 8.7804878 21.2195122],0
a6,1,0.547569,0.361691,[33 19] ; [21  9],[34.24390244 17.75609756] ; [19.75609756 10.24390244],0
p5,1,0.581878,0.303209,[ 2 49] ; [ 2 28],[ 2.51851852 48.48148148] ; [ 1.48148148 28.51851852],0
u2,1,0.598309,0.277555,[11 13] ; [4 3],[11.61290323 12.38709677] ; [3.38709677 3.61290323],0
