Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,31.745431,[182 117] ; [20 59],[159.78306878 139.21693122] ; [42.21693122 36.78306878],1
d1,1,0.0,28.808915,[214  87] ; [31 49],[193.55643045 107.44356955] ; [51.44356955 28.55643045],1
a4,1,0.0,25.658273,[163 137] ; [18 62],[142.89473684 157.10526316] ; [38.10526316 41.89473684],1
a3,1,1e-06,23.348894,[246  54] ; [45 35],[229.73684211  70.26315789] ; [61.26315789 18.73684211],1
u1,1,3e-06,22.102088,[ 81 220] ; [ 2 78],[ 65.57217848 235.42782152] ; [17.42782152 62.57217848],1
r1,1,1.8e-05,18.340697,[266  35] ; [55 25],[253.5984252  47.4015748] ; [67.4015748 12.5984252],1
r4,1,5e-05,16.455943,[284  17] ; [64 16],[274.92913386  26.07086614] ; [73.07086614  6.92913386],1
p9,1,0.00016,14.24727,[275  21] ; [62 17],[266.00533333  29.99466667] ; [70.99466667  8.00533333],1
r2,1,0.000234,13.539861,[288  10] ; [67 11],[281.35638298  16.64361702] ; [73.64361702  4.35638298],1
d4,1,0.000888,11.047885,[265  35] ; [58 21],[255.67282322  44.32717678] ; [67.32717678 11.67282322],1
a6,1,0.001012,10.805758,[218  81] ; [43 37],[205.90765172  93.09234828] ; [55.09234828 24.90765172],0
s5,1,0.002655,9.030276,[120 168] ; [18 60],[108.59016393 179.40983607] ; [29.40983607 48.59016393],0
d3,1,0.004026,8.271988,[222  78] ; [46 34],[211.57894737  88.42105263] ; [56.42105263 23.57894737],0
n4,1,0.004708,7.988266,[277  24] ; [65 15],[270.18897638  30.81102362] ; [71.81102362  8.18897638],0
s7,1,0.00641,7.431388,[174 109] ; [33 42],[163.63407821 119.36592179] ; [43.36592179 31.63407821],0
d5,1,0.011,6.465278,[260  40] ; [60 20],[252.63157895  47.36842105] ; [67.36842105 12.63157895],0
p3,1,0.01252,6.235731,[184 114] ; [37 43],[174.22751323 123.77248677] ; [46.77248677 33.22751323],0
p4,1,0.03445,4.472241,[210  87] ; [46 33],[202.21276596  94.78723404] ; [53.78723404 25.21276596],0
r3,1,0.03628,4.383905,[292   8] ; [72  6],[288.88888889  11.11111111] ; [75.11111111  2.88888889],0
p10,1,0.037533,4.326077,[269  28] ; [65 14],[263.82446809  33.17553191] ; [70.17553191  8.82446809],0
n6,1,0.039892,4.222475,[277  23] ; [67 12],[272.29551451  27.70448549] ; [71.70448549  7.29551451],0
b3,1,0.042504,4.11502,[ 83 113] ; [13 36],[ 76.8 119.2] ; [19.2 29.8],0
b2,1,0.042504,4.11502,[ 83 113] ; [13 36],[ 76.8 119.2] ; [19.2 29.8],0
s8,1,0.04471,4.029541,[159 136] ; [33 47],[151.04 143.96] ; [40.96 39.04],0
p8,1,0.087154,2.92617,[179 113] ; [40 39],[172.36657682 119.63342318] ; [46.63342318 32.36657682],0
v4,1,0.093754,2.808711,[290  10] ; [73  6],[287.33509235  12.66490765] ; [75.66490765  3.33509235],0
p11,1,0.108838,2.571012,[259  42] ; [63 17],[254.38845144  46.61154856] ; [67.61154856 12.38845144],0
a7,1,0.12561,2.345936,[230  71] ; [53 25],[224.75725594  76.24274406] ; [58.24274406 19.75725594],0
a1,1,0.135088,2.233033,[ 21 280] ; [ 2 78],[ 18.17060367 282.82939633] ; [ 4.82939633 75.17060367],0
s1,1,0.149494,2.077411,[  4 291] ; [ 3 75],[  5.53619303 289.46380697] ; [ 1.46380697 76.53619303],0
p5,1,0.162868,1.947397,[ 38 262] ; [15 65],[ 41.84210526 258.15789474] ; [11.15789474 68.84210526],0
s4,1,0.208037,1.585035,[ 36 261] ; [14 66],[ 39.38992042 257.61007958] ; [10.61007958 69.38992042],0
a8,1,0.20817,1.584106,[ 48 213] ; [ 9 65],[ 44.40895522 216.59104478] ; [12.59104478 61.40895522],0
s2,1,0.208207,1.583852,[169 126] ; [39 40],[164.06417112 130.93582888] ; [43.93582888 35.06417112],0
p12,1,0.312831,1.018687,[ 34 264] ; [ 6 74],[ 31.53439153 266.46560847] ; [ 8.46560847 71.53439153],0
u4,1,0.32518,0.968,[ 10 291] ; [ 1 79],[  8.69028871 292.30971129] ; [ 2.30971129 77.69028871],0
u3,1,0.330632,0.946422,[34 21] ; [18 17],[31.77777778 23.22222222] ; [20.22222222 14.77777778],0
p2,1,0.348828,0.877717,[259  40] ; [66 14],[256.39841689  42.60158311] ; [68.60158311 11.39841689],0
b4,1,0.392507,0.731161,[176 125] ; [51 29],[179.33595801 121.66404199] ; [47.66404199 32.33595801],0
n2,1,0.496527,0.462352,[42  7] ; [15  4],[41.07352941  7.92647059] ; [15.92647059  3.07352941],0
u2,1,0.496817,0.461728,[31 23] ; [17 17],[29.45454545 24.54545455] ; [18.54545455 15.45454545],0
p1,1,0.498117,0.458946,[ 23 277] ; [ 8 72],[ 24.47368421 275.52631579] ; [ 6.52631579 73.47368421],0
b1,1,0.604993,0.26753,[111 190] ; [27 53],[109.02362205 191.97637795] ; [28.97637795 51.02362205],0
b5,1,0.641406,0.216908,[178 123] ; [45 35],[176.17585302 124.82414698] ; [46.82414698 33.17585302],0
s6,1,0.641415,0.216896,[208  86] ; [58 21],[209.66219839  84.33780161] ; [56.33780161 22.66219839],0
n1,1,0.652675,0.202544,[17 30] ; [ 8 11],[17.8030303 29.1969697] ; [ 7.1969697 11.8030303],0
p7,1,0.65456,0.200199,[209  85] ; [56 20],[210.56756757  83.43243243] ; [54.43243243 21.56756757],0
p6,1,0.801927,0.062928,[126 170] ; [34 43],[126.97050938 169.02949062] ; [33.02949062 43.97050938],0
s3,1,0.820253,0.051629,[167 127] ; [46 33],[167.88739946 126.11260054] ; [45.11260054 33.88739946],0
v3,1,0.848387,0.036549,[179 116] ; [47 32],[178.26203209 116.73796791] ; [47.73796791 31.26203209],0
v1,1,0.878022,0.023555,[208  87] ; [55 24],[207.44652406  87.55347594] ; [55.55347594 23.44652406],0
n3,1,0.932083,0.007263,[39 11] ; [15  4],[39.13043478 10.86956522] ; [14.86956522  4.13043478],0
