Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,53.980294,[51 35] ; [ 40 191],[24.68769716 61.31230284] ; [ 66.31230284 164.68769716],1
s6,1,1.2e-05,19.085528,[57 30] ; [ 94 151],[39.56927711 47.43072289] ; [111.43072289 133.56927711],1
p6,1,0.000304,13.045074,[37 51] ; [ 53 188],[24.07294833 63.92705167] ; [ 65.92705167 175.07294833],1
v3,1,0.001393,10.215127,[42 45] ; [ 69 167],[29.89783282 57.10216718] ; [ 81.10216718 154.89783282],0
r1,1,0.001489,10.092767,[81  7] ; [188  58],[70.8742515 17.1257485] ; [198.1257485  47.8742515],0
p9,1,0.001742,9.802854,[79  8] ; [182  61],[68.80909091 18.19090909] ; [192.19090909  50.80909091],0
r4,1,0.003853,8.351877,[83  5] ; [202  46],[74.64285714 13.35714286] ; [210.35714286  37.64285714],0
p10,1,0.00401,8.279069,[76 11] ; [175  68],[66.17272727 20.82727273] ; [184.82727273  58.17272727],0
s5,1,0.0058,7.611514,[26 60] ; [ 40 204],[17.2 68.8] ; [ 48.8 195.2],0
n4,1,0.009555,6.715954,[77 11] ; [183  64],[68.29850746 19.70149254] ; [191.70149254  55.29850746],0
p5,1,0.013871,6.054545,[16 72] ; [ 21 224],[ 9.77777778 78.22222222] ; [ 27.22222222 217.77777778],0
p7,1,0.014972,5.919797,[61 25] ; [136 107],[51.49544073 34.50455927] ; [145.50455927  97.49544073],0
p11,1,0.024438,5.063254,[75 13] ; [182  66],[67.30952381 20.69047619] ; [189.69047619  58.30952381],0
p3,1,0.032633,4.56494,[49 39] ; [104 141],[40.43243243 47.56756757] ; [112.56756757 132.43243243],0
r3,1,0.040645,4.190774,[85  3] ; [220  26],[80.35928144  7.64071856] ; [224.64071856  21.35928144],0
b4,1,0.053662,3.723167,[59 29] ; [137 111],[51.33333333 36.66666667] ; [144.66666667 103.33333333],0
a6,1,0.065567,3.39066,[59 29] ; [191  57],[65.47619048 22.52380952] ; [184.52380952  63.47619048],0
d2,1,0.066802,3.359897,[54 34] ; [123 123],[46.63473054 41.36526946] ; [130.36526946 115.63473054],0
d1,1,0.072183,3.232669,[60 28] ; [142 106],[52.9047619 35.0952381] ; [149.0952381  98.9047619],0
v4,1,0.072961,3.215124,[84  4] ; [218  27],[79.80780781  8.19219219] ; [222.19219219  22.80780781],0
p8,1,0.074438,3.182331,[51 34] ; [118 124],[43.92966361 41.07033639] ; [125.07033639 116.92966361],0
u1,1,0.075784,3.153079,[20 68] ; [ 36 212],[14.66666667 73.33333333] ; [ 41.33333333 206.66666667],0
p12,1,0.098438,2.730674,[ 7 79] ; [  9 235],[ 4.16969697 81.83030303] ; [ 11.83030303 232.16969697],0
n5,1,0.121475,2.398206,[69 18] ; [174  72],[63.48648649 23.51351351] ; [179.51351351  66.48648649],0
s3,1,0.142197,2.154022,[24 63] ; [ 49 196],[19.12951807 67.87048193] ; [ 53.87048193 191.12951807],0
p4,1,0.155617,2.016306,[53 35] ; [126 119],[47.3033033 40.6966967] ; [131.6966967 113.3033033],0
b2,1,0.165353,1.924575,[30 36] ; [51 93],[25.45714286 40.54285714] ; [55.54285714 88.45714286],0
b3,1,0.165353,1.924575,[30 36] ; [51 93],[25.45714286 40.54285714] ; [55.54285714 88.45714286],0
a8,1,0.189488,1.72159,[12 66] ; [ 22 200],[ 8.84 69.16] ; [ 25.16 196.84],0
d4,1,0.200579,1.638156,[76 12] ; [199  49],[72.02380952 15.97619048] ; [202.97619048  45.02380952],0
v1,1,0.254951,1.295967,[47 40] ; [114 129],[42.44545455 44.55454545] ; [118.55454545 124.44545455],0
n6,1,0.29336,1.104136,[73 15] ; [191  55],[69.55688623 18.44311377] ; [194.44311377  51.55688623],0
u2,1,0.346779,0.885207,[13  8] ; [30 30],[11.14814815  9.85185185] ; [31.85185185 28.14814815],0
p2,1,0.352042,0.866083,[72 16] ; [188  56],[68.91566265 19.08433735] ; [191.08433735  52.91566265],0
d5,1,0.368912,0.807325,[77 11] ; [207  41],[74.38095238 13.61904762] ; [209.61904762  38.38095238],0
a4,1,0.456106,0.555432,[41 47] ; [126 120],[44. 44.] ; [123. 123.],0
b1,1,0.466963,0.529154,[33 55] ; [104 144],[35.88095238 52.11904762] ; [101.11904762 146.88095238],0
u3,1,0.572875,0.317896,[12  9] ; [30 30],[10.88888889 10.11111111] ; [31.11111111 28.88888889],0
s4,1,0.59466,0.283126,[10 78] ; [ 23 222],[ 8.72072072 79.27927928] ; [ 24.27927928 220.72072072],0
r2,1,0.597082,0.27942,[81  6] ; [220  21],[79.83841463  7.16158537] ; [221.16158537  19.83841463],0
b5,1,0.602495,0.27125,[49 39] ; [146 102],[51.07142857 36.92857143] ; [143.92857143 104.07142857],0
a7,1,0.640018,0.218719,[65 23] ; [176  71],[63.30746269 24.69253731] ; [177.69253731  69.30746269],0
n1,1,0.742428,0.108004,[ 8 12] ; [23 41],[ 7.38095238 12.61904762] ; [23.61904762 40.38095238],0
u4,1,0.777444,0.079892,[ 1 87] ; [  2 246],[ 0.78571429 87.21428571] ; [  2.21428571 245.78571429],0
a1,1,0.797866,0.065592,[ 4 84] ; [ 13 235],[ 4.45238095 83.54761905] ; [ 12.54761905 235.45238095],0
d3,1,0.826111,0.048265,[61 27] ; [175  73],[61.80952381 26.19047619] ; [174.19047619  73.80952381],0
p1,1,0.874072,0.025118,[ 8 80] ; [ 21 225],[ 7.64071856 80.35928144] ; [ 21.35928144 224.64071856],0
s1,1,0.874527,0.024936,[ 2 84] ; [  5 240],[ 1.81873112 84.18126888] ; [  5.18126888 239.81873112],0
v2,1,0.887342,0.02007,[47 40] ; [127 112],[46.43558282 40.56441718] ; [127.56441718 111.43558282],0
n2,1,0.897004,0.016757,[14  7] ; [45 21],[14.24137931  6.75862069] ; [44.75862069 21.24137931],0
n3,1,0.926232,0.008572,[13  7] ; [41 21],[13.17073171  6.82926829] ; [40.82926829 21.17073171],0
a2,1,0.930644,0.007575,[23 65] ; [ 66 182],[23.30952381 64.69047619] ; [ 65.69047619 182.30952381],0
a3,1,0.935845,0.006479,[67 21] ; [187  60],[66.72238806 21.27761194] ; [187.27761194  59.72238806],0
