Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,38.500199,[51 49] ; [ 1 54],[33.5483871 66.4516129] ; [18.4516129 36.5483871],1
d3,1,0.0,32.466825,[66 34] ; [10 45],[49.03225806 50.96774194] ; [26.96774194 28.03225806],1
d5,1,3e-06,21.671848,[76 24] ; [21 34],[62.58064516 37.41935484] ; [34.41935484 20.58064516],1
a3,1,0.001554,10.013428,[64 35] ; [21 34],[54.64285714 44.35714286] ; [30.35714286 24.64285714],0
a5,1,0.00242,9.199927,[60 40] ; [19 36],[50.96774194 49.03225806] ; [28.03225806 26.96774194],0
s6,1,0.006457,7.418182,[52 47] ; [16 38],[44. 55.] ; [24. 30.],0
a7,1,0.007751,7.090233,[64 36] ; [23 32],[56.12903226 43.87096774] ; [30.87096774 24.12903226],0
d2,1,0.023718,5.115111,[43 55] ; [14 41],[36.50980392 61.49019608] ; [20.49019608 34.50980392],0
a4,1,0.024756,5.040888,[35 64] ; [10 45],[28.92857143 70.07142857] ; [16.07142857 38.92857143],0
r3,1,0.031924,4.602599,[82 18] ; [36 18],[76.62337662 23.37662338] ; [41.37662338 12.62337662],0
s5,1,0.03288,4.552011,[22 74] ; [ 5 50],[17.16556291 78.83443709] ; [ 9.83443709 45.16556291],0
u2,1,0.033692,4.510264,[18 17] ; [ 9 25],[13.69565217 21.30434783] ; [13.30434783 20.69565217],0
s2,1,0.052942,3.745748,[41 59] ; [14 41],[35.48387097 64.51612903] ; [19.51612903 35.48387097],0
p5,1,0.062508,3.469567,[10 89] ; [ 1 52],[ 7.16447368 91.83552632] ; [ 3.83552632 49.16447368],0
v3,1,0.069371,3.297833,[25 73] ; [ 7 47],[20.63157895 77.36842105] ; [11.36842105 42.63157895],0
b5,1,0.104548,2.634753,[66 34] ; [29 26],[61.29032258 38.70967742] ; [33.70967742 21.29032258],0
v2,1,0.109187,2.565948,[34 64] ; [12 42],[29.65789474 68.34210526] ; [16.34210526 37.65789474],0
a6,1,0.134029,2.245208,[58 42] ; [25 30],[53.5483871 46.4516129] ; [29.4516129 25.5483871],0
p10,1,0.136564,2.216257,[68 32] ; [29 23],[63.81578947 36.18421053] ; [33.18421053 18.81578947],0
a2,1,0.139598,2.18238,[13 87] ; [ 3 52],[10.32258065 89.67741935] ; [ 5.67741935 49.32258065],0
n6,1,0.17206,1.864907,[75 24] ; [36 19],[71.35714286 27.64285714] ; [39.64285714 15.35714286],0
b3,1,0.220448,1.501455,[22 39] ; [ 7 23],[19.43956044 41.56043956] ; [ 9.56043956 20.43956044],0
b2,1,0.220448,1.501455,[22 39] ; [ 7 23],[19.43956044 41.56043956] ; [ 9.56043956 20.43956044],0
s1,1,0.244148,1.356485,[ 2 98] ; [ 3 52],[ 3.22580645 96.77419355] ; [ 1.77419355 53.22580645],0
n5,1,0.265348,1.240641,[62 38] ; [39 16],[65.16129032 34.83870968] ; [35.83870968 19.16129032],0
n2,1,0.277125,1.181135,[25  8] ; [13  8],[23.22222222  9.77777778] ; [14.77777778  6.22222222],0
u3,1,0.284853,1.143791,[15 21] ; [10 24],[12.85714286 23.14285714] ; [12.14285714 21.85714286],0
n3,1,0.304112,1.056073,[19 14] ; [15  6],[20.77777778 12.22222222] ; [13.22222222  7.77777778],0
p3,1,0.324783,0.969589,[35 65] ; [15 40],[32.25806452 67.74193548] ; [17.74193548 37.25806452],0
v1,1,0.363269,0.826562,[36 58] ; [17 38],[33.43624161 60.56375839] ; [19.56375839 35.43624161],0
a8,1,0.365888,0.817581,[10 87] ; [ 3 48],[ 8.52027027 88.47972973] ; [ 4.47972973 46.52027027],0
p8,1,0.376473,0.782189,[28 71] ; [19 35],[30.41176471 68.58823529] ; [16.58823529 37.41176471],0
b4,1,0.395373,0.722355,[58 42] ; [28 27],[55.48387097 44.51612903] ; [30.51612903 24.48387097],0
n4,1,0.418408,0.654782,[63 37] ; [31 24],[60.64516129 39.35483871] ; [33.35483871 21.64516129],0
r4,1,0.435497,0.608119,[52 48] ; [25 30],[49.67741935 50.32258065] ; [27.32258065 27.67741935],0
p4,1,0.438391,0.600491,[39 61] ; [18 37],[36.77419355 63.22580645] ; [20.22580645 34.77419355],0
s7,1,0.466039,0.531352,[26 68] ; [12 42],[24.13513514 69.86486486] ; [13.86486486 40.13513514],0
p11,1,0.5557,0.347205,[63 37] ; [32 23],[61.29032258 38.70967742] ; [33.70967742 21.29032258],0
