Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.201491,[49 41] ; [216  39],[69.13043478 20.86956522] ; [195.86956522  59.13043478],1
v4,1,1e-06,23.772197,[63 24] ; [235  19],[76.02932551 10.97067449] ; [221.97067449  32.02932551],1
p9,1,2e-06,22.181576,[46 41] ; [197  52],[62.91964286 24.08035714] ; [180.08035714  68.91964286],1
p10,1,3e-06,22.022061,[42 45] ; [190  62],[59.53982301 27.46017699] ; [172.46017699  79.53982301],1
r3,1,1.1e-05,19.407095,[66 23] ; [234  20],[77.8425656 11.1574344] ; [222.1574344  31.8425656],1
p2,1,3.8e-05,16.990115,[51 38] ; [203  52],[65.71511628 23.28488372] ; [188.28488372  66.71511628],1
n4,1,0.000149,14.387472,[43 47] ; [178  76],[57.81976744 32.18023256] ; [163.18023256  90.81976744],1
a5,1,0.000204,13.791887,[40 50] ; [170  85],[54.7826087 35.2173913] ; [155.2173913  99.7826087],1
s6,1,0.000316,12.974258,[34 55] ; [152 100],[48.54545455 40.45454545] ; [137.45454545 114.54545455],1
p11,1,0.000389,12.583223,[49 41] ; [190  65],[62.34782609 27.65217391] ; [176.65217391  78.34782609],1
b1,1,0.000621,11.710477,[48 42] ; [ 84 171],[34.43478261 55.56521739] ; [ 97.56521739 157.43478261],1
r2,1,0.000853,11.1214,[67 20] ; [228  23],[75.93195266 11.06804734] ; [219.06804734  31.93195266],1
n5,1,0.001707,9.841117,[46 43] ; [178  76],[58.12244898 30.87755102] ; [165.87755102  88.12244898],0
a1,1,0.003946,8.308583,[ 7 83] ; [  4 251],[ 2.86956522 87.13043478] ; [  8.13043478 246.86956522],0
r1,1,0.007574,7.131629,[53 37] ; [187  66],[62.97376093 27.02623907] ; [177.02623907  75.97376093],0
d1,1,0.016918,5.704824,[31 59] ; [125 130],[40.69565217 49.30434783] ; [115.30434783 139.69565217],0
s5,1,0.019607,5.446576,[13 75] ; [ 67 180],[21.01492537 66.98507463] ; [ 58.98507463 188.01492537],0
s8,1,0.037868,4.310938,[18 72] ; [ 80 174],[25.63953488 64.36046512] ; [ 72.36046512 181.63953488],0
p8,1,0.064823,3.409483,[22 65] ; [ 91 161],[29. 58.] ; [ 84. 168.],0
s2,1,0.067687,3.338244,[28 62] ; [106 146],[35.26315789 54.73684211] ; [ 98.73684211 153.26315789],0
d4,1,0.078638,3.092824,[60 29] ; [196  59],[66.23255814 22.76744186] ; [189.76744186  65.23255814],0
p6,1,0.090369,2.867796,[14 73] ; [ 63 190],[19.70294118 67.29705882] ; [ 57.29705882 195.70294118],0
d5,1,0.098429,2.730813,[58 32] ; [187  67],[64.09883721 25.90116279] ; [180.90116279  73.09883721],0
d3,1,0.100863,2.691843,[48 41] ; [162  92],[54.48979592 34.51020408] ; [155.51020408  98.48979592],0
u2,1,0.116512,2.463588,[24 16] ; [42 51],[19.84962406 20.15037594] ; [46.15037594 46.84962406],0
a7,1,0.124162,2.364018,[54 36] ; [175  79],[59.9127907 30.0872093] ; [169.0872093  84.9127907],0
u1,1,0.125407,2.348454,[ 6 84] ; [ 32 223],[ 9.91304348 80.08695652] ; [ 28.08695652 226.91304348],0
p4,1,0.127583,2.321665,[24 65] ; [ 91 163],[29.83965015 59.16034985] ; [ 85.16034985 168.83965015],0
b3,1,0.128807,2.306819,[12 40] ; [49 93],[16.35051546 35.64948454] ; [44.64948454 97.35051546],0
b2,1,0.128807,2.306819,[12 40] ; [49 93],[16.35051546 35.64948454] ; [44.64948454 97.35051546],0
s7,1,0.131309,2.276959,[23 60] ; [ 92 158],[28.66366366 54.33633634] ; [ 86.33633634 163.66366366],0
n2,1,0.160257,1.971802,[27 16] ; [57 19],[30.35294118 12.64705882] ; [53.64705882 22.35294118],0
a3,1,0.239215,1.385213,[50 39] ; [160  93],[54.64912281 34.35087719] ; [155.35087719  97.64912281],0
p1,1,0.254404,1.298957,[ 2 87] ; [ 13 241],[ 3.89212828 85.10787172] ; [ 11.10787172 242.89212828],0
u3,1,0.257346,1.282979,[23 17] ; [44 50],[20. 20.] ; [47. 47.],0
p7,1,0.313912,1.014146,[36 48] ; [123 127],[39.98802395 44.01197605] ; [119.01197605 130.98802395],0
a4,1,0.320641,0.986329,[29 61] ; [ 96 156],[32.89473684 57.10526316] ; [ 92.10526316 159.89473684],0
v1,1,0.331774,0.941961,[28 59] ; [ 95 155],[31.7537092 55.2462908] ; [ 91.2462908 158.7537092],0
d2,1,0.335547,0.927373,[32 58] ; [105 149],[35.84302326 54.15697674] ; [101.15697674 152.84302326],0
a2,1,0.34345,0.89751,[12 78] ; [ 45 210],[14.86956522 75.13043478] ; [ 42.13043478 212.86956522],0
v2,1,0.372712,0.794601,[26 58] ; [ 89 156],[29.36170213 54.63829787] ; [ 85.63829787 159.36170213],0
n3,1,0.41355,0.668571,[26 16] ; [52 23],[28. 14.] ; [50. 25.],0
s1,1,0.552977,0.352011,[ 4 84] ; [  8 243],[ 3.11504425 84.88495575] ; [  8.88495575 242.11504425],0
p12,1,0.56044,0.338942,[ 2 86] ; [  9 245],[ 2.83040936 85.16959064] ; [  8.16959064 245.83040936],0
b4,1,0.562027,0.336206,[48 42] ; [145 110],[50.34782609 39.65217391] ; [142.65217391 112.34782609],0
a8,1,0.567774,0.326421,[10 77] ; [ 33 204],[11.5462963 75.4537037] ; [ 31.4537037 205.5462963],0
n1,1,0.579589,0.306899,[18 24] ; [29 48],[16.58823529 25.41176471] ; [30.41176471 46.58823529],0
s4,1,0.595827,0.281336,[15 75] ; [ 48 202],[16.67647059 73.32352941] ; [ 46.32352941 203.67647059],0
b5,1,0.644558,0.21283,[54 36] ; [160  95],[55.82608696 34.17391304] ; [158.17391304  96.82608696],0
a6,1,0.692952,0.155909,[54 36] ; [159  96],[55.56521739 34.43478261] ; [157.43478261  97.56521739],0
s3,1,0.816933,0.053588,[42 47] ; [123 130],[42.93859649 46.06140351] ; [122.06140351 130.93859649],0
p5,1,0.93924,0.00581,[ 3 86] ; [  9 245],[ 3.11370262 85.88629738] ; [  8.88629738 245.11370262],0
u4,1,0.960284,0.00248,[ 1 89] ; [  3 252],[ 1.04347826 88.95652174] ; [  2.95652174 252.04347826],0
