Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-06,24.803703,[38  8] ; [20 39],[25.40952381 20.59047619] ; [32.59047619 26.40952381],1
v4,1,0.271529,1.209009,[45  1] ; [55  4],[43.80952381  2.19047619] ; [56.19047619  2.80952381],0
s2,1,0.29551,1.094345,[35 11] ; [38 19],[32.60194175 13.39805825] ; [40.39805825 16.60194175],0
v1,1,0.314448,1.0119,[26 20] ; [28 32],[23.43396226 22.56603774] ; [30.56603774 29.43396226],0
r2,1,0.373015,0.793595,[42  3] ; [52  7],[40.67307692  4.32692308] ; [53.32692308  5.67307692],0
n1,1,0.393921,0.726803,[1 5] ; [ 6 11],[1.82608696 4.17391304] ; [ 5.17391304 11.82608696],0
b4,1,0.471185,0.519196,[27 19] ; [31 29],[25.16981132 20.83018868] ; [32.83018868 27.16981132],0
n2,1,0.541045,0.373606,[5 1] ; [12  5],[4.43478261 1.56521739] ; [12.56521739  4.43478261],0
n6,1,0.592554,0.286374,[39  7] ; [53  7],[39.9245283  6.0754717] ; [52.0754717  7.9245283],0
u2,1,0.654001,0.200893,[5 7] ; [9 9],[5.6 6.4] ; [8.4 9.6],0
a3,1,0.657581,0.196476,[34 12] ; [42 18],[32.98113208 13.01886792] ; [43.01886792 16.98113208],0
b5,1,0.663384,0.189439,[28 18] ; [34 26],[26.90566038 19.09433962] ; [35.09433962 24.90566038],0
p11,1,0.695097,0.153623,[36 10] ; [45 15],[35.1509434 10.8490566] ; [45.8490566 14.1509434],0
s1,1,0.713495,0.134811,[ 4 42] ; [ 4 55],[ 3.5047619 42.4952381] ; [ 4.4952381 54.5047619],0
b1,1,0.756596,0.096072,[19 27] ; [23 37],[18.22641509 27.77358491] ; [23.77358491 36.22641509],0
s3,1,0.784149,0.07503,[33 13] ; [43 15],[33.61538462 12.38461538] ; [42.38461538 15.61538462],0
a1,1,0.785883,0.073799,[ 2 44] ; [ 2 58],[ 1.73584906 44.26415094] ; [ 2.26415094 57.73584906],0
n5,1,0.840284,0.040614,[39  7] ; [50 10],[38.62264151  7.37735849] ; [50.37735849  9.62264151],0
r3,1,0.847787,0.036842,[41  4] ; [54  6],[40.71428571  4.28571429] ; [54.28571429  5.71428571],0
a8,1,0.866062,0.028447,[ 3 42] ; [ 4 49],[ 3.21428571 41.78571429] ; [ 3.78571429 49.21428571],0
u3,1,0.880438,0.022624,[7 5] ; [10  8],[6.8 5.2] ; [10.2  7.8],0
v3,1,0.900912,0.015503,[14 32] ; [17 41],[13.71153846 32.28846154] ; [17.28846154 40.71153846],0
v2,1,0.936188,0.00641,[21 24] ; [28 31],[21.20192308 23.79807692] ; [27.79807692 31.20192308],0
