Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,7.5e-05,15.673849,[26  5] ; [61 76],[16.05357143 14.94642857] ; [70.94642857 66.05357143],1
p8,1,0.000819,11.197393,[22 11] ; [48 90],[13.50877193 19.49122807] ; [56.49122807 81.50877193],1
b4,1,0.003819,8.367895,[11 22] ; [85 54],[18.41860465 14.58139535] ; [77.58139535 61.41860465],0
s2,1,0.015586,5.848972,[16 17] ; [ 37 101],[10.22807018 22.77192982] ; [42.77192982 95.22807018],0
b1,1,0.028134,4.819839,[19 14] ; [51 88],[13.43023256 19.56976744] ; [56.56976744 82.43023256],0
p4,1,0.030464,4.6829,[19 14] ; [51 87],[13.50877193 19.49122807] ; [56.49122807 81.50877193],0
v3,1,0.044733,4.028688,[ 3 29] ; [34 97],[ 7.26380368 24.73619632] ; [ 29.73619632 101.26380368],0
b5,1,0.048344,3.897979,[26  7] ; [84 55],[21.10465116 11.89534884] ; [88.89534884 50.10465116],0
p11,1,0.074168,3.188271,[25  8] ; [82 57],[20.52906977 12.47093023] ; [86.47093023 52.52906977],0
u2,1,0.08265,3.012009,[13  4] ; [29 26],[9.91666667 7.08333333] ; [32.08333333 22.91666667],0
a8,1,0.08832,2.904726,[ 4 27] ; [  6 123],[ 1.9375 29.0625] ; [  8.0625 120.9375],0
p5,1,0.109232,2.565294,[ 3 30] ; [  4 133],[ 1.35882353 31.64117647] ; [  5.64117647 131.35882353],0
a5,1,0.13245,2.263553,[13 20] ; [75 64],[16.88372093 16.11627907] ; [71.11627907 67.88372093],0
a7,1,0.147914,2.093629,[26  6] ; [95 44],[22.64327485  9.35672515] ; [98.35672515 40.64327485],0
a4,1,0.164905,1.928664,[12 21] ; [ 34 105],[ 8.8255814 24.1744186] ; [ 37.1744186 101.8255814],0
p3,1,0.228286,1.451507,[12 21] ; [ 36 103],[ 9.20930233 23.79069767] ; [ 38.79069767 100.20930233],0
s8,1,0.244341,1.355374,[10 23] ; [ 29 110],[ 7.48255814 25.51744186] ; [ 31.51744186 107.48255814],0
d1,1,0.256974,1.284987,[10 23] ; [57 82],[12.85465116 20.14534884] ; [54.14534884 84.85465116],0
p2,1,0.259086,1.273632,[26  7] ; [95 43],[23.35087719  9.64912281] ; [97.64912281 40.35087719],0
n1,1,0.27103,1.211529,[4 8] ; [10 43],[2.58461538 9.41538462] ; [11.41538462 41.58461538],0
a3,1,0.273071,1.201257,[16 17] ; [82 57],[18.80232558 14.19767442] ; [79.19767442 59.80232558],0
n5,1,0.299606,1.075947,[15 17] ; [51 87],[12.42352941 19.57647059] ; [53.57647059 84.42352941],0
b3,1,0.356981,0.848485,[ 6 12] ; [15 51],[ 4.5 13.5] ; [16.5 49.5],0
b2,1,0.356981,0.848485,[ 6 12] ; [15 51],[ 4.5 13.5] ; [16.5 49.5],0
p9,1,0.407683,0.685548,[25  8] ; [93 43],[23.04142012  9.95857988] ; [94.95857988 41.04142012],0
s4,1,0.457646,0.551645,[ 7 26] ; [ 22 117],[ 5.56395349 27.43604651] ; [ 23.43604651 115.56395349],0
r2,1,0.47171,0.517968,[29  4] ; [115  24],[27.62790698  5.37209302] ; [116.37209302  22.62790698],0
n2,1,0.473259,0.514355,[9 3] ; [34 19],[7.93846154 4.06153846] ; [35.06153846 17.93846154],0
a2,1,0.482421,0.493385,[ 5 28] ; [ 15 124],[ 3.8372093 29.1627907] ; [ 16.1627907 122.8372093],0
a1,1,0.530137,0.394128,[ 1 32] ; [  2 137],[ 0.5755814 32.4244186] ; [  2.4244186 136.5755814],0
p10,1,0.568851,0.324608,[22 11] ; [84 53],[20.57647059 12.42352941] ; [85.42352941 51.57647059],0
s7,1,0.582508,0.302198,[ 9 24] ; [ 30 102],[ 7.8 25.2] ; [ 31.2 100.8],0
d3,1,0.589979,0.290377,[21 10] ; [87 52],[19.69411765 11.30588235] ; [88.30588235 50.69411765],0
s6,1,0.595519,0.281808,[15 17] ; [58 81],[13.66081871 18.33918129] ; [59.33918129 79.66081871],0
u1,1,0.595896,0.28123,[ 3 30] ; [  9 130],[ 2.30232558 30.69767442] ; [  9.69767442 129.30232558],0
v4,1,0.604221,0.268677,[30  3] ; [121  17],[29.14035088  3.85964912] ; [121.85964912  16.14035088],0
v2,1,0.607887,0.263263,[15 17] ; [54 75],[13.71428571 18.28571429] ; [55.28571429 73.71428571],0
d4,1,0.623818,0.240537,[22 11] ; [98 40],[23.15789474  9.84210526] ; [96.84210526 41.15789474],0
d5,1,0.635001,0.225339,[20 12] ; [93 46],[21.14619883 10.85380117] ; [91.85380117 47.14619883],0
r3,1,0.661666,0.191506,[29  4] ; [118  21],[28.20348837  4.79651163] ; [118.79651163  20.20348837],0
r4,1,0.78009,0.077954,[25  8] ; [102  37],[24.36627907  8.63372093] ; [102.63372093  36.36627907],0
v1,1,0.800328,0.06397,[11 21] ; [50 86],[11.61904762 20.38095238] ; [49.38095238 86.61904762],0
r1,1,0.835328,0.043211,[22 11] ; [90 49],[21.48837209 11.51162791] ; [90.51162791 48.48837209],0
s3,1,0.855512,0.033157,[13 20] ; [52 86],[12.54385965 20.45614035] ; [52.45614035 85.54385965],0
s1,1,0.873251,0.02545,[ 1 32] ; [  5 134],[ 1.15116279 31.84883721] ; [  4.84883721 134.15116279],0
d2,1,0.880447,0.022621,[10 23] ; [44 95],[10.36046512 22.63953488] ; [43.63953488 95.36046512],0
n6,1,0.912319,0.012125,[19 13] ; [84 55],[19.2748538 12.7251462] ; [83.7251462 55.2748538],0
a6,1,0.953974,0.003331,[20 13] ; [85 54],[20.14534884 12.85465116] ; [84.85465116 54.14534884],0
u3,1,0.962588,0.0022,[10  7] ; [32 23],[9.91666667 7.08333333] ; [32.08333333 22.91666667],0
p1,1,0.967809,0.001629,[ 1 32] ; [  4 134],[ 0.96491228 32.03508772] ; [  4.03508772 133.96491228],0
n3,1,1.0,0.0,[8 4] ; [36 18],[8. 4.] ; [36. 18.],0
