Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,26.518807,[ 11 115] ; [30 48],[ 25.32352941 100.67647059] ; [15.67647059 62.32352941],1
s5,1,4e-06,21.480305,[  9 115] ; [25 52],[ 20.97512438 103.02487562] ; [13.02487562 63.97512438],1
p7,1,0.000234,13.532467,[46 80] ; [48 28],[58.63366337 67.36633663] ; [35.36633663 40.63366337],1
r4,1,0.000342,12.822748,[81 45] ; [68 10],[92.02941176 33.97058824] ; [56.97058824 21.02941176],1
p9,1,0.00068,11.543402,[74 48] ; [65 13],[84.79 37.21] ; [54.21 23.79],1
s7,1,0.000909,11.004395,[ 19 102] ; [27 47],[28.54358974 92.45641026] ; [17.45641026 56.54358974],1
s2,1,0.001167,10.541267,[  8 117] ; [17 61],[ 15.39408867 109.60591133] ; [ 9.60591133 68.39408867],0
p8,1,0.002493,9.145667,[42 83] ; [43 35],[52.33990148 72.66009852] ; [32.66009852 45.33990148],0
p10,1,0.005138,7.830143,[71 54] ; [58 18],[80.2238806 44.7761194] ; [48.7761194 27.2238806],0
p4,1,0.006039,7.53849,[44 82] ; [42 35],[53.37931034 72.62068966] ; [32.62068966 44.37931034],0
p5,1,0.006365,7.443816,[  3 123] ; [ 9 68],[  7.44827586 118.55172414] ; [ 4.55172414 72.44827586],0
v4,1,0.013504,6.10184,[100  26] ; [72  6],[106.23529412  19.76470588] ; [65.76470588 12.23529412],0
n6,1,0.014487,5.97778,[88 36] ; [67 11],[95.14851485 28.85148515] ; [59.85148515 18.14851485],0
v1,1,0.017896,5.60627,[32 93] ; [32 45],[39.6039604 85.3960396] ; [24.3960396 52.6039604],0
r1,1,0.027268,4.873737,[67 58] ; [54 24],[74.50738916 50.49261084] ; [46.49261084 31.50738916],0
r3,1,0.027569,4.85485,[97 28] ; [70  8],[102.83251232  22.16748768] ; [64.16748768 13.83251232],0
p3,1,0.03707,4.347177,[36 90] ; [33 44],[42.82758621 83.17241379] ; [26.17241379 50.82758621],0
s4,1,0.038788,4.27015,[ 12 114] ; [15 61],[ 16.84158416 109.15841584] ; [10.15841584 65.84158416],0
a5,1,0.046047,3.979864,[73 53] ; [56 22],[79.67647059 46.32352941] ; [49.32352941 28.67647059],0
u2,1,0.066409,3.369621,[22 29] ; [21 12],[26.10714286 24.89285714] ; [16.89285714 16.10714286],0
p12,1,0.067698,3.337974,[  2 123] ; [ 5 73],[  4.31034483 120.68965517] ; [ 2.68965517 75.31034483],0
p6,1,0.068541,3.317622,[26 98] ; [25 52],[31.46268657 92.53731343] ; [19.53731343 57.46268657],0
p2,1,0.076806,3.131233,[81 44] ; [59 18],[86.63366337 38.36633663] ; [53.36633663 23.63366337],0
v3,1,0.086788,2.932966,[ 17 107] ; [18 60],[ 21.48514851 102.51485149] ; [13.51485149 64.48514851],0
p11,1,0.095512,2.778925,[76 50] ; [56 22],[81.52941176 44.47058824] ; [50.47058824 27.52941176],0
d4,1,0.098266,2.733455,[85 41] ; [61 17],[90.17647059 35.82352941] ; [55.82352941 22.17647059],0
n4,1,0.139883,2.179246,[76 50] ; [55 23],[80.91176471 45.08823529] ; [50.08823529 27.91176471],0
n3,1,0.149481,2.077537,[22 21] ; [16  7],[24.75757576 18.24242424] ; [13.24242424  9.75757576],0
r2,1,0.204497,1.609966,[102  23] ; [68  9],[105.1980198  19.8019802] ; [64.8019802 12.1980198],0
n2,1,0.21444,1.541197,[23 22] ; [16  8],[25.43478261 19.56521739] ; [13.56521739 10.43478261],0
d3,1,0.246025,1.345735,[66 58] ; [48 30],[69.98019802 54.01980198] ; [44.01980198 33.98019802],0
u3,1,0.274404,1.194598,[24 27] ; [19 13],[26.42168675 24.57831325] ; [16.57831325 15.42168675],0
a2,1,0.314884,1.01008,[ 21 105] ; [ 9 69],[ 18.52941176 107.47058824] ; [11.47058824 66.52941176],0
d5,1,0.396175,0.719906,[86 39] ; [58 20],[88.66995074 36.33004926] ; [55.33004926 22.66995074],0
d2,1,0.576299,0.312257,[51 73] ; [29 49],[49.10891089 74.89108911] ; [30.89108911 47.10891089],0
n1,1,0.66083,0.192517,[13 31] ; [ 8 15],[13.79104478 30.20895522] ; [ 7.20895522 15.79104478],0
b1,1,0.661133,0.192151,[54 72] ; [31 47],[52.5 73.5] ; [32.5 45.5],0
b5,1,0.668408,0.18347,[77 49] ; [50 28],[78.44117647 47.55882353] ; [48.55882353 29.44117647],0
d1,1,0.693899,0.154897,[53 73] ; [35 43],[54.35294118 71.64705882] ; [33.64705882 44.35294118],0
a3,1,0.694058,0.154728,[75 49] ; [45 33],[73.66336634 50.33663366] ; [46.33663366 31.66336634],0
a4,1,0.698365,0.150178,[45 80] ; [26 52],[43.71921182 81.28078818] ; [27.28078818 50.71921182],0
a6,1,0.761803,0.091878,[77 49] ; [46 32],[75.97058824 50.02941176] ; [47.02941176 30.97058824],0
s1,1,0.76234,0.091451,[  6 119] ; [ 3 74],[  5.56930693 119.43069307] ; [ 3.43069307 73.56930693],0
a8,1,0.774583,0.082016,[ 11 106] ; [ 8 67],[ 11.578125 105.421875] ; [ 7.421875 67.578125],0
n5,1,0.777638,0.079749,[81 45] ; [51 26],[81.93103448 44.06896552] ; [50.06896552 26.93103448],0
u1,1,0.794372,0.067932,[ 10 116] ; [ 7 71],[ 10.5 115.5] ; [ 6.5 71.5],0
b2,1,0.831926,0.045042,[29 45] ; [16 27],[28.46153846 45.53846154] ; [16.53846154 26.46153846],0
b3,1,0.831926,0.045042,[29 45] ; [16 27],[28.46153846 45.53846154] ; [16.53846154 26.46153846],0
b4,1,0.864473,0.029133,[71 55] ; [43 35],[70.41176471 55.58823529] ; [43.58823529 34.41176471],0
a1,1,0.895516,0.017247,[  7 119] ; [ 4 74],[  6.79411765 119.20588235] ; [ 4.20588235 73.79411765],0
p1,1,0.966094,0.001807,[ 11 114] ; [ 7 71],[ 11.08374384 113.91625616] ; [ 6.91625616 71.08374384],0
a7,1,0.974947,0.000986,[82 43] ; [51 27],[81.89655172 43.10344828] ; [51.10344828 26.89655172],0
