Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000354,12.758621,[22 15] ; [ 7 30],[14.5 22.5] ; [14.5 22.5],1
p6,1,0.000828,11.176812,[15 20] ; [ 3 33],[ 8.87323944 26.12676056] ; [ 9.12676056 26.87323944],1
p8,1,0.001795,9.748131,[19 18] ; [ 6 30],[12.67123288 24.32876712] ; [12.32876712 23.67123288],0
p3,1,0.003035,8.786091,[20 18] ; [ 7 29],[13.86486486 24.13513514] ; [13.13513514 22.86486486],0
n3,1,0.010194,6.600713,[13  3] ; [4 8],[9.71428571 6.28571429] ; [7.28571429 4.71428571],0
p2,1,0.012051,6.303329,[30  8] ; [19 18],[24.82666667 13.17333333] ; [24.17333333 12.82666667],0
s3,1,0.088376,2.903704,[17 19] ; [10 26],[13.5 22.5] ; [13.5 22.5],0
a1,1,0.095194,2.784263,[ 5 33] ; [ 1 36],[ 3.04 34.96] ; [ 2.96 34.04],0
b3,1,0.098099,2.736173,[ 5 16] ; [11 12],[ 7.63636364 13.36363636] ; [ 8.36363636 14.63636364],0
b2,1,0.098099,2.736173,[ 5 16] ; [11 12],[ 7.63636364 13.36363636] ; [ 8.36363636 14.63636364],0
v4,1,0.114511,2.490832,[34  4] ; [28  9],[31.41333333  6.58666667] ; [30.58666667  6.41333333],0
s8,1,0.11936,2.425694,[12 26] ; [ 6 31],[ 9.12 28.88] ; [ 8.88 28.12],0
d1,1,0.131394,2.27596,[12 26] ; [18 19],[15.2 22.8] ; [14.8 22.2],0
n1,1,0.143606,2.138889,[ 5 11] ; [ 1 11],[ 3.42857143 12.57142857] ; [2.57142857 9.42857143],0
s6,1,0.161639,1.958824,[20 17] ; [14 23],[17. 20.] ; [17. 20.],0
r4,1,0.205728,1.601237,[23 15] ; [17 20],[20.26666667 17.73333333] ; [19.73333333 17.26666667],0
d4,1,0.207547,1.588453,[26 12] ; [30  7],[28.37333333  9.62666667] ; [27.62666667  9.37333333],0
d5,1,0.209171,1.577153,[23 14] ; [28  9],[25.5 11.5] ; [25.5 11.5],0
r2,1,0.220493,1.501158,[30  7] ; [24 11],[27.75  9.25] ; [26.25  8.75],0
a7,1,0.227274,1.457841,[21 16] ; [26 11],[23.5 13.5] ; [23.5 13.5],0
d3,1,0.227274,1.457841,[21 16] ; [26 11],[23.5 13.5] ; [23.5 13.5],0
s7,1,0.284378,1.146047,[13 25] ; [ 8 27],[10.93150685 27.06849315] ; [10.06849315 24.93150685],0
u1,1,0.291295,1.113625,[ 1 37] ; [ 3 34],[ 2.02666667 35.97333333] ; [ 1.97333333 35.02666667],0
b5,1,0.291549,1.112453,[27 11] ; [22 15],[24.82666667 13.17333333] ; [24.17333333 12.82666667],0
s2,1,0.396102,0.720128,[17 21] ; [13 24],[15.2 22.8] ; [14.8 22.2],0
v1,1,0.403545,0.697737,[10 27] ; [13 23],[11.65753425 25.34246575] ; [11.34246575 24.65753425],0
v3,1,0.407082,0.687307,[ 7 30] ; [10 27],[ 8.5 28.5] ; [ 8.5 28.5],0
b4,1,0.410661,0.676887,[19 19] ; [22 15],[20.77333333 17.22666667] ; [20.22666667 16.77333333],0
a6,1,0.415855,0.661998,[20 18] ; [16 21],[18.24 19.76] ; [17.76 19.24],0
n6,1,0.418882,0.65345,[26 12] ; [22 15],[24.32 13.68] ; [23.68 13.32],0
r3,1,0.496253,0.462939,[33  5] ; [30  7],[31.92  6.08] ; [31.08  5.92],0
a4,1,0.553906,0.350365,[ 9 29] ; [11 26],[10.13333333 27.86666667] ; [ 9.86666667 27.13333333],0
n2,1,0.56917,0.324074,[11  5] ; [7 5],[10.28571429  5.71428571] ; [7.71428571 4.28571429],0
p12,1,0.571573,0.320057,[ 2 36] ; [ 1 36],[ 1.52 36.48] ; [ 1.48 35.52],0
s5,1,0.598725,0.276923,[ 9 27] ; [11 25],[10. 26.] ; [10. 26.],0
u3,1,0.61093,0.258824,[10  7] ; [8 8],[9.27272727 7.72727273] ; [8.72727273 7.27272727],0
