Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000423,12.42838,[17 40] ; [12  3],[22.95833333 34.04166667] ; [6.04166667 8.95833333],1
p7,1,0.006913,7.295435,[30 26] ; [13  1],[34.4 21.6] ; [8.6 5.4],0
v1,1,0.013803,6.063158,[23 34] ; [ 1 14],[19. 38.] ; [ 5. 10.],0
p5,1,0.025383,4.997581,[ 2 55] ; [ 3 12],[ 3.95833333 53.04166667] ; [ 1.04166667 13.95833333],0
p3,1,0.026506,4.92269,[11 47] ; [7 8],[14.30136986 43.69863014] ; [ 3.69863014 11.30136986],0
a7,1,0.027771,4.842257,[28 30] ; [12  3],[31.78082192 26.21917808] ; [8.21917808 6.78082192],0
s2,1,0.038331,4.290255,[18 40] ; [9 6],[21.45205479 36.54794521] ; [5.54794521 9.45205479],0
a8,1,0.039295,4.248087,[ 4 50] ; [ 4 11],[ 6.26086957 47.73913043] ; [ 1.73913043 13.26086957],0
a1,1,0.043498,4.075933,[ 1 57] ; [ 2 13],[ 2.38356164 55.61643836] ; [ 0.61643836 14.38356164],0
p4,1,0.080055,3.063791,[20 37] ; [9 6],[22.95833333 34.04166667] ; [6.04166667 8.95833333],0
s4,1,0.118235,2.440546,[ 9 49] ; [ 5 10],[11.12328767 46.87671233] ; [ 2.87671233 12.12328767],0
p9,1,0.156205,2.010583,[42 16] ; [8 7],[39.7260274 18.2739726] ; [10.2739726  4.7260274],0
v3,1,0.159917,1.975006,[13 44] ; [ 1 14],[11.08333333 45.91666667] ; [ 2.91666667 12.08333333],0
b5,1,0.164891,1.928789,[31 27] ; [11  4],[33.36986301 24.63013699] ; [8.63013699 6.36986301],0
b4,1,0.196494,1.668245,[34 24] ; [6 9],[31.78082192 26.21917808] ; [8.21917808 6.78082192],0
a4,1,0.205742,1.601138,[12 46] ; [ 1 14],[10.32876712 47.67123288] ; [ 2.67123288 12.32876712],0
p11,1,0.233648,1.418517,[37 21] ; [12  3],[38.93150685 19.06849315] ; [10.06849315  4.93150685],0
n1,1,0.289471,1.122078,[ 4 18] ; [2 3],[ 4.88888889 17.11111111] ; [1.11111111 3.88888889],0
p2,1,0.337103,0.921418,[39 19] ; [12  3],[40.52054795 17.47945205] ; [10.47945205  4.52054795],0
s7,1,0.356581,0.849897,[12 43] ; [ 5 10],[13.35714286 41.64285714] ; [ 3.64285714 11.35714286],0
