Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,54.544408,[ 4 50] ; [117  64],[27.80425532 26.19574468] ; [93.19574468 87.80425532],1
a5,1,0.0,32.180035,[18 36] ; [136  45],[35.38723404 18.61276596] ; [118.61276596  62.38723404],1
n4,1,1.1e-05,19.384632,[26 28] ; [142  38],[38.76923077 15.23076923] ; [129.23076923  50.76923077],1
d4,1,4.8e-05,16.544683,[31 22] ; [153  28],[41.67521368 11.32478632] ; [142.32478632  38.67521368],1
a4,1,0.00053,12.008361,[10 43] ; [82 99],[20.83760684 32.16239316] ; [ 71.16239316 109.83760684],1
p9,1,0.000656,11.609065,[34 20] ; [151  28],[42.87553648 11.12446352] ; [142.12446352  36.87553648],1
r2,1,0.00146,10.128086,[43 10] ; [167   9],[48.60262009  4.39737991] ; [161.39737991  14.60262009],0
r4,1,0.001627,9.928563,[40 14] ; [164  17],[46.87659574  7.12340426] ; [157.12340426  23.87659574],0
d3,1,0.001719,9.827298,[27 27] ; [131  49],[36.46153846 17.53846154] ; [121.53846154  58.46153846],0
p10,1,0.005165,7.820608,[34 19] ; [148  32],[41.39914163 11.60085837] ; [140.60085837  39.39914163],0
v4,1,0.009458,6.734268,[46  6] ; [173   5],[49.51304348  2.48695652] ; [169.48695652   8.51304348],0
a2,1,0.010633,6.525697,[ 3 51] ; [ 37 144],[ 9.19148936 44.80851064] ; [ 30.80851064 150.19148936],0
r3,1,0.011164,6.439054,[48  6] ; [175   5],[51.46153846  2.53846154] ; [171.53846154   8.46153846],0
r1,1,0.019153,5.487509,[37 17] ; [148  30],[43.06034483 10.93965517] ; [141.93965517  36.06034483],0
a6,1,0.024028,5.092624,[26 28] ; [118  63],[33.0893617 20.9106383] ; [110.9106383  70.0893617],0
b1,1,0.02441,5.06526,[27 27] ; [ 60 121],[19.99148936 34.00851064] ; [ 67.00851064 113.99148936],0
d2,1,0.028623,4.790154,[16 38] ; [84 97],[22.9787234 31.0212766] ; [ 77.0212766 103.9787234],0
a3,1,0.036118,4.391526,[30 23] ; [130  51],[36.23931624 16.76068376] ; [123.76068376  57.23931624],0
n5,1,0.0399,4.222123,[33 21] ; [135  44],[38.93562232 15.06437768] ; [129.06437768  49.93562232],0
s6,1,0.042281,4.123939,[29 25] ; [121  55],[35.2173913 18.7826087] ; [114.7826087  61.2173913],0
a7,1,0.055112,3.678687,[31 23] ; [129  52],[36.76595745 17.23404255] ; [123.23404255  57.76595745],0
