Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,69.006657,[19 75] ; [177  76],[53.09510086 40.90489914] ; [142.90489914 110.09510086],1
s3,1,0.0,58.259767,[26 68] ; [184  69],[56.88760807 37.11239193] ; [153.11239193  99.88760807],1
s7,1,0.0,40.722073,[29 60] ; [171  69],[54.10334347 34.89665653] ; [145.89665653  94.10334347],1
s8,1,0.0,26.031103,[30 64] ; [159  95],[51.05172414 42.94827586] ; [137.94827586 116.05172414],1
s5,1,4e-06,21.101926,[19 73] ; [120 129],[37.50146628 54.49853372] ; [101.49853372 147.50146628],1
p4,1,0.001637,9.917128,[69 25] ; [223  32],[78.64756447 15.35243553] ; [213.35243553  41.64756447],0
s4,1,0.009877,6.656996,[ 8 86] ; [ 51 201],[16.02890173 77.97109827] ; [ 42.97109827 209.02890173],0
p5,1,0.011537,6.38065,[10 83] ; [ 58 195],[18.27745665 74.72254335] ; [ 49.72254335 203.27745665],0
n6,1,0.015396,5.870597,[83 10] ; [245  10],[87.65517241  5.34482759] ; [240.34482759  14.65517241],0
p12,1,0.018185,5.578209,[ 5 89] ; [ 37 216],[11.37752161 82.62247839] ; [ 30.62247839 222.37752161],0
p2,1,0.019158,5.487032,[76 18] ; [229  25],[82.38505747 11.61494253] ; [222.61494253  31.38505747],0
d4,1,0.023053,5.164539,[71 23] ; [218  36],[78.06321839 15.93678161] ; [210.93678161  43.06321839],0
a3,1,0.023677,5.11812,[64 29] ; [204  50],[71.82708934 21.17291066] ; [196.17291066  57.82708934],0
r2,1,0.033984,4.495516,[86  8] ; [246   8],[89.67816092  4.32183908] ; [242.32183908  11.67816092],0
u1,1,0.038155,4.298103,[16 78] ; [ 71 184],[23.43266476 70.56733524] ; [ 63.56733524 191.43266476],0
p6,1,0.046386,3.967532,[37 57] ; [130 123],[45.23919308 48.76080692] ; [121.76080692 131.23919308],0
r3,1,0.047999,3.910022,[87  7] ; [247   7],[90.2183908  3.7816092] ; [243.7816092  10.2183908],0
d2,1,0.052703,3.753311,[42 51] ; [145 110],[49.97413793 43.02586207] ; [137.02586207 117.97413793],0
d5,1,0.058617,3.57608,[75 19] ; [223  31],[80.49425287 13.50574713] ; [217.50574713  36.49425287],0
r1,1,0.064095,3.428112,[72 22] ; [216  38],[77.79310345 16.20689655] ; [210.20689655  43.79310345],0
r4,1,0.064232,3.424586,[84 10] ; [242  13],[87.80515759  6.19484241] ; [238.19484241  16.80515759],0
d1,1,0.064992,3.405179,[53 41] ; [171  84],[60.33237822 33.66762178] ; [163.66762178  91.33237822],0
p9,1,0.068752,3.312569,[82 12] ; [237  17],[86.16666667  7.83333333] ; [232.83333333  21.16666667],0
v4,1,0.111376,2.53459,[88  6] ; [248   7],[90.49856734  3.50143266] ; [245.50143266   9.49856734],0
a2,1,0.113519,2.504537,[20 74] ; [ 76 179],[25.85673352 68.14326648] ; [ 70.14326648 184.85673352],0
u4,1,0.139375,2.184848,[ 1 93] ; [ 11 244],[ 3.23209169 90.76790831] ; [  8.76790831 246.23209169],0
