Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,59.956727,[60 95] ; [119  25],[92.79264214 62.20735786] ; [86.20735786 57.79264214],1
p8,1,0.0,27.10122,[ 53 101] ; [93 51],[75.44966443 78.55033557] ; [70.55033557 73.44966443],1
p6,1,3e-06,21.901183,[ 40 114] ; [75 68],[59.62962963 94.37037037] ; [55.37037037 87.62962963],1
p7,1,0.000102,15.09924,[73 78] ; [101  42],[89.36734694 61.63265306] ; [84.63265306 58.36734694],1
s8,1,0.000438,12.362637,[ 50 106] ; [75 69],[65. 91.] ; [60. 84.],1
p9,1,0.000542,11.966642,[111  41] ; [128  16],[122.72972973  29.27027027] ; [116.27027027  27.72972973],1
s5,1,0.001385,10.225002,[ 40 109] ; [62 76],[52.95470383 96.04529617] ; [49.04529617 88.95470383],0
p5,1,0.001881,9.661838,[  6 150] ; [ 20 123],[ 13.56521739 142.43478261] ; [ 12.43478261 130.56521739],0
s6,1,0.002065,9.491067,[90 64] ; [107  35],[102.49324324  51.50675676] ; [94.50675676 47.49324324],0
p2,1,0.004237,8.179331,[114  41] ; [125  19],[123.89632107  31.10367893] ; [115.10367893  28.89632107],0
v1,1,0.004457,8.087461,[54 99] ; [72 67],[66.02054795 86.97945205] ; [59.97945205 79.02054795],0
p10,1,0.007104,7.246582,[110  45] ; [121  23],[119.74916388  35.25083612] ; [111.25083612  32.74916388],0
s2,1,0.016929,5.703763,[69 86] ; [84 60],[79.31438127 75.68561873] ; [73.68561873 70.31438127],0
n4,1,0.017847,5.611104,[108  48] ; [116  27],[116.86956522  39.13043478] ; [107.13043478  35.86956522],0
p12,1,0.018956,5.505585,[  3 152] ; [ 11 132],[  7.28187919 147.71812081] ; [  6.71812081 136.28187919],0
u1,1,0.023584,5.125005,[ 31 125] ; [45 99],[ 39.52 116.48] ; [ 36.48 107.52],0
s7,1,0.025,5.023886,[60 91] ; [72 64],[69.44947735 81.55052265] ; [62.55052265 73.44947735],0
p1,1,0.041506,4.15522,[  6 150] ; [ 14 130],[ 10.4 145.6] ; [  9.6 134.4],0
a4,1,0.044438,4.039839,[79 76] ; [90 54],[87.60869565 67.39130435] ; [81.39130435 62.60869565],0
r4,1,0.06866,3.314777,[131  25] ; [131  13],[136.24  19.76] ; [125.76  18.24],0
v4,1,0.076591,3.135794,[139  16] ; [137   7],[143.07692308  11.92307692] ; [132.92307692  11.07692308],0
a3,1,0.082007,3.024676,[116  40] ; [119  25],[122.2  33.8] ; [112.8  31.2],0
a5,1,0.091813,2.842289,[124  32] ; [125  19],[129.48  26.52] ; [119.52  24.48],0
s3,1,0.11681,2.459585,[78 78] ; [85 59],[84.76 71.24] ; [78.24 65.76],0
