Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000117,14.843724,[48 35] ; [ 93 179],[32.96619718 50.03380282] ; [108.03380282 163.96619718],1
s7,1,0.019305,5.473677,[24 53] ; [ 49 213],[16.58112094 60.41887906] ; [ 56.41887906 205.58112094],0
p7,1,0.047286,3.935172,[44 36] ; [115 156],[36.23931624 43.76068376] ; [122.76068376 148.23931624],0
s8,1,0.087309,2.923304,[21 62] ; [ 46 226],[15.66478873 67.33521127] ; [ 51.33521127 220.66478873],0
b4,1,0.100781,2.693148,[53 30] ; [147 127],[46.49859944 36.50140056] ; [153.50140056 120.49859944],0
p1,1,0.123378,2.3739,[ 2 81] ; [ 19 254],[ 4.89606742 78.10393258] ; [ 16.10393258 256.89606742],0
s5,1,0.153626,2.035875,[ 9 72] ; [ 48 222],[13.15384615 67.84615385] ; [ 43.84615385 226.15384615],0
u3,1,0.17283,1.858224,[19 14] ; [43 55],[15.61832061 17.38167939] ; [46.38167939 51.61832061],0
r3,1,0.179878,1.798635,[75  8] ; [229  42],[71.27683616 11.72316384] ; [232.72316384  38.27683616],0
r2,1,0.185019,1.756844,[75  7] ; [231  38],[71.48717949 10.51282051] ; [234.51282051  34.48717949],0
p2,1,0.218137,1.516588,[63 20] ; [188  85],[58.51966292 24.48033708] ; [192.48033708  80.51966292],0
p12,1,0.262802,1.253936,[ 1 81] ; [ 10 263],[ 2.54084507 79.45915493] ; [  8.45915493 264.54084507],0
d4,1,0.28124,1.161086,[57 25] ; [206  67],[60.74929577 21.25070423] ; [202.25070423  70.74929577],0
n2,1,0.288858,1.124936,[18  6] ; [50 29],[15.84466019  8.15533981] ; [52.15533981 26.84466019],0
a7,1,0.299716,1.075458,[52 31] ; [187  85],[55.87887324 27.12112676] ; [183.12112676  88.87887324],0
d1,1,0.308283,1.038019,[35 48] ; [133 141],[39.05882353 43.94117647] ; [128.94117647 145.05882353],0
n6,1,0.317879,0.997655,[58 25] ; [205  67],[61.49014085 21.50985915] ; [201.50985915  70.49014085],0
v2,1,0.322978,0.976847,[33 45] ; [128 135],[36.82697947 41.17302053] ; [124.17302053 138.82697947],0
p3,1,0.38108,0.767216,[32 51] ; [ 91 182],[28.67696629 54.32303371] ; [ 94.32303371 178.67696629],0
s4,1,0.382207,0.76359,[10 73] ; [ 24 248],[ 7.94929577 75.05070423] ; [ 26.05070423 245.94929577],0
v1,1,0.384038,0.757737,[28 51] ; [110 159],[31.32758621 47.67241379] ; [106.67241379 162.32758621],0
b3,1,0.421379,0.646466,[14 34] ; [ 56 102],[16.31067961 31.68932039] ; [ 53.68932039 104.31067961],0
b2,1,0.421379,0.646466,[14 34] ; [ 56 102],[16.31067961 31.68932039] ; [ 53.68932039 104.31067961],0
a2,1,0.424532,0.637735,[12 71] ; [ 50 224],[14.41456583 68.58543417] ; [ 47.58543417 226.41456583],0
p9,1,0.436855,0.604529,[56 27] ; [192  75],[58.81142857 24.18857143] ; [189.18857143  77.81142857],0
u1,1,0.456046,0.555582,[ 7 76] ; [ 31 243],[ 8.83473389 74.16526611] ; [ 29.16526611 244.83473389],0
a5,1,0.494354,0.467036,[53 30] ; [186  88],[55.56582633 27.43417367] ; [183.43417367  90.56582633],0
d5,1,0.497223,0.460859,[59 24] ; [205  69],[61.37815126 21.62184874] ; [202.62184874  71.37815126],0
u2,1,0.511172,0.431668,[18 15] ; [46 50],[16.37209302 16.62790698] ; [47.62790698 48.37209302],0
d2,1,0.54201,0.371828,[33 50] ; [118 153],[35.4039548 47.5960452] ; [115.5960452 155.4039548],0
a3,1,0.564112,0.332634,[50 32] ; [176  97],[52.2028169 29.7971831] ; [173.7971831  99.2028169],0
p10,1,0.585349,0.297667,[54 29] ; [185  86],[56.03672316 26.96327684] ; [182.96327684  88.03672316],0
a6,1,0.598339,0.277508,[58 25] ; [183  91],[56.03081232 26.96918768] ; [184.96918768  89.03081232],0
b5,1,0.600306,0.274534,[47 36] ; [164 110],[49.05602241 33.94397759] ; [161.94397759 112.05602241],0
n1,1,0.609212,0.261323,[10 14] ; [28 50],[ 8.94117647 15.05882353] ; [29.05882353 48.94117647],0
p5,1,0.626909,0.236276,[ 5 77] ; [ 21 252],[ 6.0056338 75.9943662] ; [ 19.9943662 253.0056338],0
r4,1,0.630811,0.230963,[66 17] ; [211  63],[64.40056022 18.59943978] ; [212.59943978  61.40056022],0
n3,1,0.643588,0.21408,[15  7] ; [49 29],[14.08  7.92] ; [49.92 28.08],0
u4,1,0.677979,0.17241,[ 1 82] ; [  2 272],[ 0.69747899 82.30252101] ; [  2.30252101 271.69747899],0
s1,1,0.679006,0.171247,[ 2 81] ; [  9 263],[ 2.57183099 80.42816901] ; [  8.42816901 263.57183099],0
a8,1,0.709826,0.138451,[ 8 71] ; [ 29 220],[ 8.91158537 70.08841463] ; [ 28.08841463 220.91158537],0
n4,1,0.733062,0.116318,[57 26] ; [182  91],[55.72191011 27.27808989] ; [183.27808989  89.72191011],0
a4,1,0.744907,0.105861,[31 52] ; [107 165],[32.26478873 50.73521127] ; [105.73521127 166.26478873],0
a1,1,0.760841,0.092645,[ 3 80] ; [ 12 262],[ 3.48739496 79.51260504] ; [ 11.51260504 262.48739496],0
v3,1,0.797292,0.065974,[25 57] ; [ 76 186],[24.0755814 57.9244186] ; [ 76.9244186 185.0755814],0
b1,1,0.813688,0.055541,[33 50] ; [105 169],[32.08403361 50.91596639] ; [105.91596639 168.08403361],0
p8,1,0.838654,0.041459,[32 50] ; [102 168],[31.21590909 50.78409091] ; [102.78409091 167.21590909],0
v4,1,0.843269,0.039091,[71 10] ; [237  36],[70.47457627 10.52542373] ; [237.52542373  35.47457627],0
p4,1,0.896379,0.016962,[31 51] ; [105 167],[31.50282486 50.49717514] ; [104.49717514 167.50282486],0
d3,1,0.921705,0.00966,[51 32] ; [170 104],[51.38095238 31.61904762] ; [169.61904762 104.38095238],0
p11,1,0.922288,0.009516,[58 25] ; [193  81],[58.3557423 24.6442577] ; [192.6442577  81.3557423],0
r1,1,0.932809,0.007108,[59 23] ; [197  75],[59.29943503 22.70056497] ; [196.70056497  75.29943503],0
n5,1,0.978271,0.000742,[55 27] ; [182  90],[54.89830508 27.10169492] ; [182.10169492  89.89830508],0
