Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,41.305673,[197  52] ; [26 41],[175.71835443  73.28164557] ; [47.28164557 19.71835443],1
s3,1,0.0,25.359426,[200  47] ; [34 33],[184.07006369  62.92993631] ; [49.92993631 17.07006369],1
s6,1,3e-06,21.874739,[220  26] ; [45 23],[207.61146497  38.38853503] ; [57.38853503 10.61146497],1
a3,1,6e-06,20.374507,[215  34] ; [43 26],[202.01886792  46.98113208] ; [55.98113208 13.01886792],1
p5,1,0.001417,10.18343,[ 51 195] ; [ 3 66],[ 42.17142857 203.82857143] ; [11.82857143 57.17142857],0
s5,1,0.001532,10.039613,[115 121] ; [17 47],[103.84 132.16] ; [28.16 35.84],0
n5,1,0.003914,8.323057,[226  23] ; [53 15],[219.15141956  29.84858044] ; [59.84858044  8.15141956],0
n6,1,0.008512,6.922459,[236  13] ; [59 10],[230.99056604  18.00943396] ; [64.00943396  4.99056604],0
u1,1,0.025551,4.986139,[ 69 181] ; [10 59],[ 61.91222571 188.08777429] ; [17.08777429 51.91222571],0
v3,1,0.031981,4.599514,[131 111] ; [25 39],[123.37254902 118.62745098] ; [32.62745098 31.37254902],0
b4,1,0.045985,3.982162,[133 117] ; [46 23],[140.28213166 109.71786834] ; [38.71786834 30.28213166],0
a7,1,0.078247,3.100941,[163  87] ; [52 16],[169.02515723  80.97484277] ; [45.97484277 22.02515723],0
v2,1,0.083286,2.99958,[159  86] ; [34 30],[153.02588997  91.97411003] ; [39.97411003 24.02588997],0
r2,1,0.087596,2.918,[238   7] ; [63  5],[235.60702875   9.39297125] ; [65.39297125  2.60702875],0
p1,1,0.119726,2.420896,[ 26 223] ; [ 3 66],[ 22.70754717 226.29245283] ; [ 6.29245283 62.70754717],0
p9,1,0.125203,2.351001,[231  18] ; [60  9],[227.85849057  21.14150943] ; [63.14150943  5.85849057],0
p6,1,0.150066,2.071581,[127 118] ; [29 40],[121.71974522 123.28025478] ; [34.28025478 34.71974522],0
v4,1,0.155656,2.015932,[242   6] ; [65  4],[240.17665615   7.82334385] ; [66.82334385  2.17665615],0
