Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,61.765157,[277  48] ; [16 30],[256.67115903  68.32884097] ; [36.32884097  9.67115903],1
n4,1,0.0,30.548855,[285  41] ; [26 21],[271.81233244  54.18766756] ; [39.18766756  7.81233244],1
p10,1,2.6e-05,17.707703,[286  36] ; [31 16],[276.62330623  45.37669377] ; [40.37669377  6.62330623],1
p6,1,0.000352,12.76924,[155 166] ; [ 9 36],[143.83606557 177.16393443] ; [20.16393443 24.83606557],1
p4,1,0.000552,11.931886,[266  60] ; [28 19],[256.95442359  69.04557641] ; [37.04557641  9.95442359],1
s7,1,0.000608,11.749884,[177 128] ; [13 30],[166.52298851 138.47701149] ; [23.47701149 19.52298851],1
p9,1,0.00073,11.41055,[294  29] ; [35 12],[287.20810811  35.79189189] ; [41.79189189  5.20810811],1
p11,1,0.005096,7.845068,[276  50] ; [32 15],[269.19034853  56.80965147] ; [38.80965147  8.19034853],0
v3,1,0.0073,7.197699,[156 158] ; [12 31],[147.76470588 166.23529412] ; [20.23529412 22.76470588],0
u1,1,0.010851,6.489607,[ 73 253] ; [ 3 44],[ 66.42359249 259.57640751] ; [ 9.57640751 37.42359249],0
d5,1,0.011963,6.316389,[276  49] ; [33 14],[269.95967742  55.04032258] ; [39.04032258  7.95967742],0
b1,1,0.013463,6.10729,[132 194] ; [28 19],[139.83914209 186.16085791] ; [20.16085791 26.83914209],0
v4,1,0.013774,6.066891,[315  10] ; [42  5],[311.89516129  13.10483871] ; [45.10483871  1.89516129],0
p5,1,0.023055,5.164331,[ 65 258] ; [ 3 44],[ 59.36216216 263.63783784] ; [ 8.63783784 38.36216216],0
p12,1,0.040187,4.209992,[ 39 284] ; [ 1 46],[ 34.91891892 288.08108108] ; [ 5.08108108 41.91891892],0
s5,1,0.041788,4.143763,[119 196] ; [10 35],[112.875 202.125] ; [16.125 28.875],0
r3,1,0.04744,3.929722,[312  13] ; [42  5],[309.27419355  15.72580645] ; [44.72580645  2.27419355],0
s8,1,0.060604,3.520788,[171 152] ; [18 29],[164.99189189 158.00810811] ; [24.00810811 22.99189189],0
a4,1,0.072835,3.217938,[156 169] ; [16 31],[150.2688172 174.7311828] ; [21.7311828 25.2688172],0
s2,1,0.075678,3.155354,[169 155] ; [18 29],[163.30997305 160.69002695] ; [23.69002695 23.30997305],0
d1,1,0.080317,3.058471,[203 123] ; [23 24],[197.5227882 128.4772118] ; [28.4772118 18.5227882],0
p8,1,0.09108,2.855185,[212 110] ; [25 22],[206.81300813 115.18699187] ; [30.18699187 16.81300813],0
s6,1,0.105178,2.625222,[221  98] ; [27 20],[216.15300546 102.84699454] ; [31.84699454 15.15300546],0
p7,1,0.112547,2.518084,[245  77] ; [30 16],[240.625  81.375] ; [34.375 11.625],0
d2,1,0.14875,2.08502,[168 157] ; [19 28],[163.37365591 161.62634409] ; [23.62634409 23.37365591],0
v2,1,0.196662,1.666988,[204 112] ; [24 20],[200.13333333 115.86666667] ; [27.86666667 16.13333333],0
v1,1,0.212968,1.551133,[194 120] ; [24 22],[190.14444444 123.85555556] ; [27.85555556 18.14444444],0
b3,1,0.232949,1.422765,[ 96 118] ; [10 20],[ 92.96721311 121.03278689] ; [13.03278689 16.96721311],0
b2,1,0.232949,1.422765,[ 96 118] ; [10 20],[ 92.96721311 121.03278689] ; [13.03278689 16.96721311],0
u3,1,0.265423,1.24025,[47 34] ; [11  4],[48.9375 32.0625] ; [9.0625 5.9375],0
p2,1,0.271656,1.208367,[287  37] ; [39  8],[284.70080863  39.29919137] ; [41.29919137  5.70080863],0
a3,1,0.288994,1.124304,[244  80] ; [32 15],[241.03504043  82.96495957] ; [34.96495957 12.03504043],0
u2,1,0.303901,1.056998,[46 35] ; [10  4],[47.74736842 33.25263158] ; [8.25263158 5.74736842],0
a8,1,0.316968,1.001416,[ 45 248] ; [ 4 38],[ 42.85671642 250.14328358] ; [ 6.14328358 35.85671642],0
b5,1,0.319026,0.992936,[183 143] ; [30 17],[186.16085791 139.83914209] ; [26.83914209 20.16085791],0
s3,1,0.348729,0.878078,[181 141] ; [23 24],[178.01626016 143.98373984] ; [25.98373984 21.01626016],0
d3,1,0.406455,0.689146,[221 105] ; [29 18],[218.49865952 107.50134048] ; [31.50134048 15.49865952],0
a2,1,0.429226,0.624916,[ 87 239] ; [10 37],[ 84.77747989 241.22252011] ; [12.22252011 34.77747989],0
r4,1,0.432928,0.614956,[302  24] ; [42  5],[300.6541555  25.3458445] ; [43.3458445  3.6541555],0
r2,1,0.460761,0.544045,[309  13] ; [44  3],[308.03794038  13.96205962] ; [44.96205962  2.03794038],0
d4,1,0.462557,0.539701,[270  55] ; [37 10],[268.21236559  56.78763441] ; [38.78763441  8.21236559],0
b4,1,0.562056,0.336157,[188 138] ; [25 22],[186.16085791 139.83914209] ; [26.83914209 20.16085791],0
n2,1,0.597697,0.278483,[39 12] ; [4 2],[38.47368421 12.52631579] ; [4.52631579 1.47368421],0
a5,1,0.615671,0.251999,[253  73] ; [38  9],[254.33243968  71.66756032] ; [36.66756032 10.33243968],0
n1,1,0.645457,0.211676,[22 29] ; [2 4],[21.47368421 29.52631579] ; [2.52631579 3.47368421],0
a1,1,0.661855,0.191278,[ 19 307] ; [ 2 45],[ 18.3538874 307.6461126] ; [ 2.6461126 44.3538874],0
a7,1,0.82662,0.047978,[240  85] ; [34 13],[239.38172043  85.61827957] ; [34.61827957 12.38172043],0
a6,1,0.873782,0.025235,[225 100] ; [32 15],[224.52956989 100.47043011] ; [32.47043011 14.52956989],0
r1,1,0.937196,0.006209,[263  62] ; [37  9],[262.8032345  62.1967655] ; [37.1967655  8.8032345],0
p1,1,0.982845,0.000462,[ 41 283] ; [ 6 41],[ 41.0458221 282.9541779] ; [ 5.9541779 41.0458221],0
