Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,9e-06,19.750272,[15 93] ; [48 71],[29.97356828 78.02643172] ; [33.02643172 85.97356828],1
d5,1,0.000595,11.791197,[74 37] ; [107  18],[85.13135593 25.86864407] ; [95.86864407 29.13135593],1
d1,1,0.00063,11.684506,[45 67] ; [78 47],[58.12658228 53.87341772] ; [64.87341772 60.12658228],1
v1,1,0.000727,11.41875,[29 81] ; [58 63],[41.42857143 68.57142857] ; [45.57142857 75.42857143],1
d3,1,0.006388,7.437365,[67 44] ; [96 29],[76.66525424 34.33474576] ; [86.33474576 38.66525424],0
r1,1,0.011418,6.399108,[73 39] ; [99 25],[81.62711864 30.37288136] ; [90.37288136 33.62711864],0
a3,1,0.014098,6.025843,[61 50] ; [88 37],[70.08050847 40.91949153] ; [78.91949153 46.08050847],0
d4,1,0.015886,5.815487,[84 28] ; [109  16],[91.20675105 20.79324895] ; [101.79324895  23.20675105],0
a5,1,0.016585,5.739793,[63 49] ; [89 36],[71.83122363 40.16877637] ; [80.16877637 44.83122363],0
r2,1,0.02212,5.236293,[96 15] ; [116   6],[100.99570815  10.00429185] ; [111.00429185  10.99570815],0
a6,1,0.032879,4.552058,[62 50] ; [86 39],[69.94092827 42.05907173] ; [78.05907173 46.94092827],0
u1,1,0.051287,3.798879,[  8 104] ; [ 19 106],[12.75949367 99.24050633] ; [ 14.24050633 110.75949367],0
p12,1,0.075759,3.153623,[  2 109] ; [  8 115],[  4.74358974 106.25641026] ; [  5.25641026 117.74358974],0
d2,1,0.166035,1.918385,[42 70] ; [58 67],[47.25738397 64.74261603] ; [52.74261603 72.25738397],0
a2,1,0.194197,1.685485,[13 99] ; [ 22 103],[16.54008439 95.45991561] ; [ 18.45991561 106.54008439],0
n6,1,0.208183,1.58402,[68 44] ; [85 39],[72.61016949 39.38983051] ; [80.38983051 43.61016949],0
n4,1,0.254575,1.29802,[42 70] ; [56 69],[46.31223629 65.68776371] ; [51.68776371 73.31223629],0
u3,1,0.320593,0.986525,[31 19] ; [19 18],[28.73563218 21.26436782] ; [21.26436782 15.73563218],0
s8,1,0.358915,0.841687,[32 79] ; [43 82],[35.27542373 75.72457627] ; [39.72457627 85.27542373],0
p1,1,0.429809,0.62334,[  6 104] ; [ 10 114],[  7.52136752 102.47863248] ; [  8.47863248 115.52136752],0
s1,1,0.430259,0.622125,[  7 105] ; [  5 120],[  5.67088608 106.32911392] ; [  6.32911392 118.67088608],0
b2,1,0.450174,0.570213,[18 49] ; [22 45],[20. 47.] ; [20. 47.],0
b3,1,0.450174,0.570213,[18 49] ; [22 45],[20. 47.] ; [20. 47.],0
a7,1,0.484974,0.487659,[79 32] ; [94 31],[81.36864407 29.63135593] ; [91.63135593 33.36864407],0
b4,1,0.492917,0.470153,[65 47] ; [78 47],[67.57805907 44.42194093] ; [75.42194093 49.57805907],0
a8,1,0.502391,0.449882,[ 9 97] ; [  7 107],[ 7.70909091 98.29090909] ; [  8.29090909 105.70909091],0
p9,1,0.505067,0.444273,[74 36] ; [87 35],[76.3362069 33.6637931] ; [84.6637931 37.3362069],0
u2,1,0.537571,0.38006,[29 21] ; [19 18],[27.5862069 22.4137931] ; [20.4137931 16.5862069],0
a4,1,0.556292,0.346166,[38 74] ; [47 78],[40.16877637 71.83122363] ; [44.83122363 80.16877637],0
s6,1,0.606029,0.265998,[58 52] ; [69 54],[59.95708155 50.04291845] ; [67.04291845 55.95708155],0
p10,1,0.634587,0.225892,[67 43] ; [78 44],[68.75 41.25] ; [76.25 45.75],0
