Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,68.786569,[69  7] ; [22 63],[42.95652174 33.04347826] ; [48.04347826 36.95652174],1
s2,1,1.6e-05,18.619855,[47 30] ; [24 63],[33.33536585 43.66463415] ; [37.66463415 49.33536585],1
s8,1,5e-05,16.447949,[35 42] ; [14 72],[23.14723926 53.85276074] ; [25.85276074 60.14723926],1
s6,1,0.000413,12.472079,[52 24] ; [35 51],[40.81481481 35.18518519] ; [46.18518519 39.81481481],1
n6,1,0.000443,12.341361,[58 18] ; [42 43],[47.20496894 28.79503106] ; [52.79503106 32.20496894],1
p6,1,0.001386,10.223796,[25 52] ; [10 75],[16.63580247 60.36419753] ; [18.36419753 66.63580247],0
v2,1,0.001465,10.122215,[41 34] ; [25 59],[31.13207547 43.86792453] ; [34.86792453 49.13207547],0
p2,1,0.001529,10.042827,[52 24] ; [38 49],[41.96319018 34.03680982] ; [48.03680982 38.96319018],0
s5,1,0.001564,10.002149,[29 42] ; [15 69],[20.15483871 50.84516129] ; [23.84516129 60.15483871],0
r3,1,0.001951,9.595182,[67 10] ; [57 29],[58.57668712 18.42331288] ; [65.42331288 20.57668712],0
r4,1,0.002518,9.127498,[59 18] ; [47 40],[49.76829268 27.23170732] ; [56.23170732 30.76829268],0
v4,1,0.002682,9.012399,[69  8] ; [60 25],[61.31481481 15.68518519] ; [67.68518519 17.31481481],0
r2,1,0.007504,7.148178,[71  5] ; [66 18],[65.075 10.925] ; [71.925 12.075],0
p7,1,0.008531,6.918366,[36 39] ; [24 62],[27.95031056 47.04968944] ; [32.04968944 53.95031056],0
r1,1,0.009113,6.80053,[58 19] ; [48 38],[50.07361963 26.92638037] ; [55.92638037 30.07361963],0
s7,1,0.0101,6.61722,[35 37] ; [22 56],[27.36 44.64] ; [29.64 48.36],0
v1,1,0.030083,4.704571,[36 41] ; [26 60],[29.28834356 47.71165644] ; [32.71165644 53.28834356],0
s3,1,0.055127,3.678226,[42 35] ; [34 52],[35.90184049 41.09815951] ; [40.09815951 45.90184049],0
a7,1,0.074884,3.172583,[56 20] ; [52 34],[50.66666667 25.33333333] ; [57.33333333 28.66666667],0
p4,1,0.085251,2.96184,[32 45] ; [25 62],[26.76219512 50.23780488] ; [30.23780488 56.76219512],0
d3,1,0.089123,2.890144,[50 25] ; [46 40],[44.72049689 30.27950311] ; [51.27950311 34.72049689],0
n3,1,0.090069,2.873132,[20  7] ; [22 19],[16.67647059 10.32352941] ; [25.32352941 15.67647059],0
n2,1,0.091627,2.845559,[19  8] ; [22 22],[15.5915493 11.4084507] ; [25.4084507 18.5915493],0
a6,1,0.092708,2.82671,[52 25] ; [47 39],[46.76687117 30.23312883] ; [52.23312883 33.76687117],0
a3,1,0.093398,2.81481,[55 22] ; [50 35],[49.90740741 27.09259259] ; [55.09259259 29.90740741],0
d4,1,0.104403,2.636969,[62 15] ; [59 26],[57.51234568 19.48765432] ; [63.48765432 21.51234568],0
b1,1,0.107136,2.595974,[40 37] ; [56 31],[45.07317073 31.92682927] ; [50.92682927 36.07317073],0
d1,1,0.128568,2.309714,[41 36] ; [36 51],[36.15243902 40.84756098] ; [40.84756098 46.15243902],0
a5,1,0.14073,2.16996,[52 25] ; [49 38],[47.42073171 29.57926829] ; [53.57926829 33.42073171],0
d2,1,0.156793,2.004889,[43 34] ; [38 47],[38.5 38.5] ; [42.5 42.5],0
d5,1,0.169211,1.889917,[61 15] ; [61 25],[57.2345679 18.7654321] ; [64.7654321 21.2345679],0
a2,1,0.175409,1.836095,[23 54] ; [18 69],[19.25 57.75] ; [21.75 65.25],0
n5,1,0.235974,1.404488,[49 27] ; [47 38],[45.31677019 30.68322981] ; [50.68322981 34.31677019],0
a1,1,0.26755,1.229266,[ 5 72] ; [10 77],[ 7.04268293 69.95731707] ; [ 7.95731707 79.04268293],0
n1,1,0.271718,1.208055,[ 7 20] ; [17 27],[ 9.12676056 17.87323944] ; [14.87323944 29.12676056],0
u1,1,0.324761,0.969677,[14 63] ; [11 76],[11.73780488 65.26219512] ; [13.26219512 73.73780488],0
v3,1,0.359298,0.840344,[23 53] ; [19 61],[20.46153846 55.53846154] ; [21.53846154 58.46153846],0
u3,1,0.41242,0.671815,[12  9] ; [17 20],[10.5 10.5] ; [18.5 18.5],0
a8,1,0.502508,0.449635,[ 6 63] ; [10 73],[ 7.26315789 61.73684211] ; [ 8.73684211 74.26315789],0
p5,1,0.542596,0.37075,[ 3 73] ; [ 2 85],[ 2.33128834 73.66871166] ; [ 2.66871166 84.33128834],0
a4,1,0.632583,0.228574,[36 41] ; [37 49],[34.48466258 42.51533742] ; [38.51533742 47.48466258],0
n4,1,0.634405,0.226135,[49 28] ; [51 34],[47.5308642 29.4691358] ; [52.4691358 32.5308642],0
b5,1,0.720276,0.128229,[49 28] ; [53 34],[47.8902439 29.1097561] ; [54.1097561 32.8902439],0
u2,1,0.725837,0.122969,[ 8 13] ; [15 20],[ 8.625 12.375] ; [14.375 20.625],0
s1,1,0.750336,0.101249,[ 6 70] ; [ 8 78],[ 6.56790123 69.43209877] ; [ 7.43209877 78.56790123],0
b4,1,0.804871,0.061033,[41 36] ; [48 39],[41.78658537 35.21341463] ; [47.21341463 39.78658537],0
s4,1,0.828554,0.046897,[17 60] ; [18 69],[16.43292683 60.56707317] ; [18.56707317 68.43292683],0
b3,1,0.85294,0.034361,[13 24] ; [20 34],[13.41758242 23.58241758] ; [19.58241758 34.41758242],0
b2,1,0.85294,0.034361,[13 24] ; [20 34],[13.41758242 23.58241758] ; [19.58241758 34.41758242],0
p12,1,0.930731,0.007556,[ 1 76] ; [ 1 86],[ 0.93902439 76.06097561] ; [ 1.06097561 85.93902439],0
