Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,40.221421,[ 18 241] ; [22 37],[ 32.57861635 226.42138365] ; [ 7.42138365 51.57861635],1
p1,1,3e-06,21.760035,[ 24 236] ; [19 40],[ 35.04702194 224.95297806] ; [ 7.95297806 51.04702194],1
p8,1,6e-06,20.445868,[163  96] ; [55  4],[177.55345912  81.44654088] ; [40.44654088 18.55345912],1
s5,1,1.2e-05,19.205107,[ 94 155] ; [38 16],[108.47524752 140.52475248] ; [23.52475248 30.47524752],1
a1,1,1.5e-05,18.755412,[ 11 250] ; [12 47],[ 18.759375 242.240625] ; [ 4.240625 54.759375],1
p3,1,8.7e-05,15.392551,[159 102] ; [51  7],[171.81818182  89.18181818] ; [38.18181818 19.81818182],1
s6,1,0.000363,12.71482,[184  72] ; [52  3],[194.26366559  61.73633441] ; [41.73633441 13.26366559],1
p4,1,0.000403,12.520412,[198  63] ; [56  2],[207.81818182  53.18181818] ; [46.18181818 11.81818182],1
v3,1,0.001129,10.603856,[ 94 160] ; [35 23],[105.01923077 148.98076923] ; [23.98076923 34.01923077],0
n5,1,0.001192,10.503354,[197  62] ; [56  3],[206.05974843  52.94025157] ; [46.94025157 12.05974843],0
s7,1,0.00162,9.936666,[144 108] ; [44 11],[154.31921824  97.68078176] ; [33.68078176 21.31921824],0
b5,1,0.001817,9.725833,[168  93] ; [25 34],[157.415625 103.584375] ; [35.584375 23.415625],0
p7,1,0.004854,7.933082,[210  47] ; [56  2],[217.02222222  39.97777778] ; [48.97777778  9.02222222],0
n4,1,0.00864,6.895855,[211  50] ; [56  3],[217.771875  43.228125] ; [49.228125  9.771875],0
u4,1,0.008923,6.838148,[  5 256] ; [ 5 54],[  8.15625 252.84375] ; [ 1.84375 57.15625],0
n6,1,0.010531,6.542742,[224  35] ; [57  1],[229.58675079  29.41324921] ; [51.41324921  6.58675079],0
s3,1,0.027369,4.867351,[149 111] ; [43 16],[156.48902821 103.51097179] ; [35.51097179 23.48902821],0
s8,1,0.035664,4.413101,[140 120] ; [40 18],[147.16981132 112.83018868] ; [32.83018868 25.16981132],0
p10,1,0.047006,3.945186,[214  44] ; [55  4],[218.93375394  39.06624606] ; [50.06624606  8.93375394],0
p9,1,0.052011,3.775415,[229  31] ; [57  2],[233.10344828  26.89655172] ; [52.89655172  6.10344828],0
s2,1,0.085151,2.963744,[149 111] ; [41 18],[154.85893417 105.14106583] ; [35.14106583 23.85893417],0
r4,1,0.109491,2.561552,[242  19] ; [58  1],[244.6875  16.3125] ; [55.3125  3.6875],0
s1,1,0.123641,2.370581,[  7 251] ; [ 4 55],[  8.95268139 249.04731861] ; [ 2.04731861 56.95268139],0
p11,1,0.133508,2.251228,[208  53] ; [52  7],[212.0625  48.9375] ; [47.9375 11.0625],0
r1,1,0.149406,2.078301,[209  52] ; [52  7],[212.878125  48.121875] ; [48.121875 10.878125],0
d5,1,0.152753,2.044546,[217  42] ; [44 14],[213.24605678  45.75394322] ; [47.75394322 10.24605678],0
b1,1,0.16909,1.890992,[114 147] ; [20 39],[109.29375 151.70625] ; [24.70625 34.29375],0
d3,1,0.20594,1.599743,[191  68] ; [38 20],[187.10094637  71.89905363] ; [41.89905363 16.10094637],0
n1,1,0.206202,1.597896,[20 32] ; [6 4],[21.80645161 30.19354839] ; [4.19354839 5.80645161],0
d1,1,0.304839,1.052904,[169  92] ; [34 25],[165.571875  95.428125] ; [37.428125 21.571875],0
a3,1,0.337054,0.921605,[186  73] ; [46 13],[188.95597484  70.04402516] ; [43.04402516 15.95597484],0
v1,1,0.365012,0.820574,[157 101] ; [39 19],[160.02531646  97.97468354] ; [35.97468354 22.02531646],0
n3,1,0.404092,0.696115,[38 14] ; [6 4],[36.90322581 15.09677419] ; [7.09677419 2.90322581],0
a2,1,0.415085,0.66419,[ 71 190] ; [13 46],[ 68.5125 192.4875] ; [15.4875 43.5125],0
n2,1,0.445375,0.582396,[36 17] ; [8 2],[37.01587302 15.98412698] ; [6.98412698 3.01587302],0
a8,1,0.447391,0.577254,[ 34 202] ; [10 44],[ 35.80689655 200.19310345] ; [ 8.19310345 45.80689655],0
p2,1,0.455033,0.558084,[230  31] ; [54  5],[231.6375  29.3625] ; [52.3625  6.6375],0
d2,1,0.459256,0.547707,[140 121] ; [28 30],[137.45454545 123.54545455] ; [30.54545455 27.45454545],0
a6,1,0.480292,0.498201,[174  86] ; [36 22],[171.69811321  88.30188679] ; [38.30188679 19.69811321],0
a4,1,0.487456,0.482137,[132 128] ; [27 32],[129.59247649 130.40752351] ; [29.40752351 29.59247649],0
a5,1,0.560167,0.339416,[194  67] ; [46 13],[195.75  65.25] ; [44.25 14.75],0
s4,1,0.64129,0.217059,[ 51 205] ; [10 48],[ 49.73248408 206.26751592] ; [11.26751592 46.73248408],0
d4,1,0.669001,0.182772,[221  39] ; [48 10],[219.93710692  40.06289308] ; [49.06289308  8.93710692],0
v4,1,0.68206,0.167816,[249  12] ; [57  2],[249.58125  11.41875] ; [56.41875  2.58125],0
u1,1,0.70515,0.14317,[ 59 202] ; [12 47],[ 57.909375 203.090625] ; [13.090625 45.909375],0
a7,1,0.711841,0.136445,[187  72] ; [44 15],[188.14150943  70.85849057] ; [42.85849057 16.14150943],0
u2,1,0.845846,0.0378,[44 31] ; [8 5],[44.31818182 30.68181818] ; [7.68181818 5.31818182],0
r2,1,0.859888,0.031158,[248  10] ; [57  2],[248.23343849   9.76656151] ; [56.76656151  2.23343849],0
b4,1,0.878674,0.023302,[152 109] ; [35 24],[152.521875 108.478125] ; [34.478125 24.521875],0
b2,1,0.95702,0.002904,[73 86] ; [20 24],[72.84236453 86.15763547] ; [20.15763547 23.84236453],0
b3,1,0.95702,0.002904,[73 86] ; [20 24],[72.84236453 86.15763547] ; [20.15763547 23.84236453],0
