Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,31.338472,[206 130] ; [13 46],[186.28860759 149.71139241] ; [32.71139241 26.28860759],1
p4,1,1e-06,23.874134,[237 101] ; [22 37],[220.50881612 117.49118388] ; [38.49118388 20.50881612],1
p9,1,4.4e-05,16.705365,[305  32] ; [43 17],[295.40554156  41.59445844] ; [52.59445844  7.40554156],1
n6,1,0.000372,12.666178,[310  28] ; [45 14],[302.2418136  35.7581864] ; [52.7581864  6.2418136],1
p11,1,0.000492,12.146614,[285  54] ; [39 21],[275.27819549  63.72180451] ; [48.72180451 11.27819549],1
v4,1,0.000762,11.332338,[326  11] ; [52  8],[320.87153652  16.12846348] ; [57.12846348  2.87153652],1
r3,1,0.000762,11.332338,[326  11] ; [52  8],[320.87153652  16.12846348] ; [57.12846348  2.87153652],1
r4,1,0.001418,10.182351,[318  21] ; [49 11],[311.81203008  27.18796992] ; [55.18796992  4.81203008],0
p10,1,0.00151,10.065805,[294  42] ; [43 17],[285.93939394  50.06060606] ; [51.06060606  8.93939394],0
b1,1,0.001905,9.63852,[136 203] ; [37 23],[146.98496241 192.01503759] ; [26.01503759 33.98496241],0
s1,1,0.00207,9.486525,[ 10 323] ; [ 7 52],[ 14.44132653 318.55867347] ; [ 2.55867347 56.44132653],0
s6,1,0.00251,9.133127,[287  43] ; [43 17],[279.23076923  50.76923077] ; [50.76923077  9.23076923],0
p7,1,0.002748,8.967993,[237  93] ; [29 27],[227.40932642 102.59067358] ; [38.59067358 17.40932642],0
r2,1,0.002843,8.905276,[328   8] ; [53  6],[324.09113924  11.90886076] ; [56.90886076  2.09113924],0
p6,1,0.003474,8.540089,[154 182] ; [15 44],[143.75696203 192.24303797] ; [25.24303797 33.75696203],0
p3,1,0.024335,5.070621,[191 147] ; [24 35],[183.04785894 154.95214106] ; [31.95214106 27.04785894],0
s5,1,0.027102,4.884313,[145 178] ; [17 41],[137.33858268 185.66141732] ; [24.66141732 33.33858268],0
b3,1,0.058837,3.569879,[ 87 121] ; [12 33],[ 81.39130435 126.60869565] ; [17.60869565 27.39130435],0
b2,1,0.058837,3.569879,[ 87 121] ; [12 33],[ 81.39130435 126.60869565] ; [17.60869565 27.39130435],0
d4,1,0.058954,3.566576,[284  53] ; [43 15],[278.98481013  58.01518987] ; [48.01518987  9.98481013],0
n1,1,0.064824,3.409456,[26 33] ; [13  6],[29.5 29.5] ; [9.5 9.5],0
s2,1,0.093315,2.816232,[275  64] ; [43 17],[270.18045113  68.81954887] ; [47.81954887 12.18045113],0
n4,1,0.094392,2.797831,[306  32] ; [50 10],[302.33165829  35.66834171] ; [53.66834171  6.33165829],0
d3,1,0.122172,2.389259,[239 100] ; [35 23],[233.9697733 105.0302267] ; [40.0302267 17.9697733],0
d5,1,0.129176,2.302382,[279  59] ; [43 15],[274.83838384  63.16161616] ; [47.16161616 10.83838384],0
v3,1,0.137114,2.21005,[149 180] ; [19 36],[143.9375 185.0625] ; [24.0625 30.9375],0
s7,1,0.157064,2.002264,[228  99] ; [35 23],[223.37922078 103.62077922] ; [39.62077922 18.37922078],0
b5,1,0.184512,1.760906,[195 144] ; [40 20],[199.66165414 139.33834586] ; [35.33834586 24.66165414],0
r1,1,0.231901,1.429166,[280  57] ; [46 14],[276.73047859  60.26952141] ; [49.26952141 10.73047859],0
u3,1,0.248932,1.329287,[46 34] ; [13  5],[48.16326531 31.83673469] ; [10.83673469  7.16326531],0
a2,1,0.264178,1.246727,[ 91 248] ; [12 48],[ 87.5112782 251.4887218] ; [15.4887218 44.5112782],0
a3,1,0.27051,1.214159,[259  79] ; [42 18],[255.62311558  82.37688442] ; [45.37688442 14.62311558],0
u4,1,0.316779,1.002201,[ 13 326] ; [ 4 56],[ 14.44360902 324.55639098] ; [ 2.55639098 57.44360902],0
v1,1,0.333296,0.936049,[192 136] ; [30 28],[188.64248705 139.35751295] ; [33.35751295 24.64248705],0
s8,1,0.415905,0.661856,[208 130] ; [33 26],[205.18387909 132.81612091] ; [35.81612091 23.18387909],0
a5,1,0.481999,0.494336,[252  87] ; [42 18],[249.78947368  89.21052632] ; [44.21052632 15.78947368],0
p5,1,0.539519,0.376432,[ 53 285] ; [ 7 49],[ 51.47208122 286.52791878] ; [ 8.52791878 47.47208122],0
n3,1,0.544453,0.367348,[44 17] ; [13  7],[42.92592593 18.07407407] ; [14.07407407  5.92592593],0
a1,1,0.597364,0.27899,[ 17 322] ; [ 4 56],[ 17.84210526 321.15789474] ; [ 3.15789474 56.84210526],0
v2,1,0.606255,0.265664,[183 142] ; [30 27],[181.21727749 143.78272251] ; [31.78272251 25.21727749],0
d1,1,0.613019,0.255803,[215 124] ; [36 24],[213.2556391 125.7443609] ; [37.7443609 22.2556391],0
s4,1,0.650772,0.204928,[ 70 265] ; [11 49],[ 68.69620253 266.30379747] ; [12.30379747 47.69620253],0
a6,1,0.679871,0.170272,[225 113] ; [37 21],[223.62626263 114.37373737] ; [38.37373737 19.62626263],0
u1,1,0.681049,0.168947,[ 70 269] ; [11 49],[ 68.81954887 270.18045113] ; [12.18045113 47.81954887],0
d2,1,0.707114,0.141177,[178 161] ; [32 26],[179.31989924 159.68010076] ; [30.68010076 27.31989924],0
p12,1,0.728748,0.120264,[ 39 299] ; [ 6 54],[ 38.2160804 299.7839196] ; [ 6.7839196 53.2160804],0
u2,1,0.741127,0.109139,[41 39] ; [10  8],[41.63265306 38.36734694] ; [9.36734694 8.63265306],0
a4,1,0.820352,0.051571,[158 180] ; [29 31],[158.80904523 179.19095477] ; [28.19095477 31.80904523],0
n2,1,0.868645,0.02735,[49 11] ; [16  4],[48.75 11.25] ; [16.25  3.75],0
a8,1,0.873474,0.02536,[ 56 259] ; [11 48],[ 56.43048128 258.56951872] ; [10.56951872 48.43048128],0
a7,1,0.917124,0.010828,[240  98] ; [43 17],[240.33668342  97.66331658] ; [42.66331658 17.33668342],0
p1,1,0.954681,0.00323,[ 33 305] ; [ 6 54],[ 33.12060302 304.87939698] ; [ 5.87939698 54.12060302],0
b4,1,0.974456,0.001025,[197 142] ; [35 25],[197.11278195 141.88721805] ; [34.88721805 25.11278195],0
