Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,60.837935,[ 15 130] ; [61 49],[ 43.21568627 101.78431373] ; [32.78431373 77.21568627],1
s6,1,0.0001,15.132427,[67 78] ; [77 32],[82.20472441 62.79527559] ; [61.79527559 47.20472441],1
p2,1,0.000177,14.057281,[88 58] ; [91 20],[101.68871595  44.31128405] ; [77.31128405 33.68871595],1
s2,1,0.000327,12.90752,[51 94] ; [62 45],[65.01984127 79.98015873] ; [47.98015873 59.01984127],1
p6,1,0.00062,11.715217,[ 13 132] ; [27 82],[ 22.83464567 122.16535433] ; [17.16535433 91.83464567],1
n4,1,0.00094,10.942745,[89 57] ; [89 22],[101.12062257  44.87937743] ; [76.87937743 34.12062257],1
n6,1,0.001288,10.359994,[103  43] ; [97 14],[113.61867704  32.38132296] ; [86.38132296 24.61867704],0
v1,1,0.001757,9.787149,[52 90] ; [60 46],[64.12903226 77.87096774] ; [47.87096774 58.12903226],0
r4,1,0.008028,7.027302,[115  31] ; [101  10],[122.70817121  23.29182879] ; [93.29182879 17.70817121],0
n5,1,0.008106,7.009898,[84 61] ; [82 29],[94.0234375 50.9765625] ; [71.9765625 39.0234375],0
d1,1,0.010937,6.475483,[77 69] ; [76 35],[86.91828794 59.08171206] ; [66.08171206 44.91828794],0
s8,1,0.014313,5.999111,[ 39 107] ; [45 64],[48.09411765 97.90588235] ; [35.90588235 73.09411765],0
s3,1,0.018045,5.591794,[61 83] ; [62 46],[70.28571429 73.71428571] ; [52.71428571 55.28571429],0
p12,1,0.019847,5.425314,[  5 139] ; [12 99],[  9.6 134.4] ; [  7.4 103.6],0
p8,1,0.020906,5.334634,[ 29 116] ; [36 74],[ 36.96078431 108.03921569] ; [28.03921569 81.96078431],0
v2,1,0.021171,5.312695,[62 75] ; [66 44],[70.99595142 66.00404858] ; [57.00404858 52.99595142],0
a5,1,0.023218,5.152106,[94 52] ; [86 25],[102.25680934  43.74319066] ; [77.74319066 33.25680934],0
d2,1,0.036292,4.383327,[63 83] ; [62 48],[71.2890625 74.7109375] ; [53.7109375 56.2890625],0
s7,1,0.037559,4.324882,[43 97] ; [45 58],[50.69958848 89.30041152] ; [37.30041152 65.69958848],0
v4,1,0.041469,4.156765,[127  19] ; [105   6],[131.79766537  14.20233463] ; [100.20233463  10.79766537],0
p5,1,0.053556,3.726495,[  5 141] ; [10 99],[  8.58823529 137.41176471] ; [  6.41176471 102.58823529],0
s5,1,0.086347,2.9412,[ 27 112] ; [30 74],[ 32.60493827 106.39506173] ; [24.39506173 79.60493827],0
a1,1,0.086984,2.92933,[  9 137] ; [  2 109],[  6.24902724 139.75097276] ; [  4.75097276 106.24902724],0
d5,1,0.09436,2.798382,[116  30] ; [97 14],[121.00389105  24.99610895] ; [91.99610895 19.00389105],0
r1,1,0.108791,2.571689,[104  42] ; [88 22],[109.5  36.5] ; [82.5 27.5],0
p11,1,0.110851,2.542041,[90 56] ; [79 32],[96.0077821 49.9922179] ; [72.9922179 38.0077821],0
r3,1,0.111269,2.536103,[129  16] ; [105   6],[132.5390625  12.4609375] ; [101.4609375   9.5390625],0
d3,1,0.113553,2.504061,[106  40] ; [90 21],[111.3463035  34.6536965] ; [84.6536965 26.3463035],0
p10,1,0.120124,2.415709,[96 49] ; [82 27],[101.61417323  43.38582677] ; [76.38582677 32.61417323],0
u1,1,0.121023,2.404031,[ 23 123] ; [26 85],[ 27.83657588 118.16342412] ; [21.16342412 89.83657588],0
s1,1,0.164166,1.935425,[  4 140] ; [  7 103],[  6.23622047 137.76377953] ; [  4.76377953 105.23622047],0
b4,1,0.166696,1.91241,[99 47] ; [66 45],[93.73540856 52.26459144] ; [71.26459144 39.73540856],0
n3,1,0.225336,1.470059,[28 18] ; [23  8],[30.46753247 15.53246753] ; [20.53246753 10.46753247],0
u4,1,0.240117,1.379906,[  2 144] ; [  4 107],[  3.40856031 142.59143969] ; [  2.59143969 108.40856031],0
p1,1,0.268131,1.226285,[ 10 135] ; [12 99],[ 12.4609375 132.5390625] ; [  9.5390625 101.4609375],0
a3,1,0.387844,0.745691,[97 47] ; [69 42],[93.74117647 50.25882353] ; [72.25882353 38.74117647],0
