Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,93.72119,[166 123] ; [ 39 201],[111.99432892 177.00567108] ; [ 93.00567108 146.99432892],1
s3,1,0.0,91.50271,[191  94] ; [ 60 179],[136.51717557 148.48282443] ; [114.48282443 124.51717557],1
s7,1,0.0,78.107927,[151 128] ; [ 36 190],[103.31287129 175.68712871] ; [ 83.68712871 142.31287129],1
s8,1,0.0,75.991459,[145 143] ; [ 35 208],[ 97.62711864 190.37288136] ; [ 82.37288136 160.62711864],1
s5,1,0.0,40.730932,[ 99 185] ; [ 26 212],[ 68.00766284 215.99233716] ; [ 56.99233716 181.00766284],1
r4,1,0.0,28.977225,[262  28] ; [176  67],[238.31144465  51.68855535] ; [199.68855535  43.31144465],1
p2,1,0.0,25.83726,[241  47] ; [156  86],[215.72830189  72.27169811] ; [181.27169811  60.72830189],1
v4,1,3e-06,21.779901,[275  12] ; [201  39],[259.22580645  27.77419355] ; [216.77419355  23.22580645],1
p9,1,3e-06,21.673506,[241  46] ; [157  79],[218.40535373  68.59464627] ; [179.59464627  56.40535373],1
r3,1,1.4e-05,18.920235,[275  14] ; [201  39],[260.04536862  28.95463138] ; [215.95463138  24.04536862],1
p4,1,3e-05,17.397269,[155 133] ; [ 86 155],[131.20604915 156.79395085] ; [109.79395085 131.20604915],1
p10,1,3.5e-05,17.126934,[231  56] ; [154  85],[210.06653992  76.93346008] ; [174.93346008  64.06653992],1
r1,1,9.9e-05,15.162837,[238  49] ; [165  76],[219.05492424  67.94507576] ; [183.94507576  57.05492424],1
v1,1,0.000126,14.695068,[148 128] ; [ 87 150],[126.43274854 149.56725146] ; [108.56725146 128.43274854],1
p12,1,0.000241,13.482036,[ 24 266] ; [  3 238],[ 14.74576271 275.25423729] ; [ 12.25423729 228.74576271],1
p3,1,0.000624,11.70256,[129 160] ; [ 73 169],[109.93973635 179.06026365] ; [ 92.06026365 149.93973635],1
v3,1,0.000797,11.247569,[119 157] ; [ 66 164],[100.90909091 175.09090909] ; [ 84.09090909 145.90909091],1
n6,1,0.000876,11.073136,[235  53] ; [166  74],[218.72727273  69.27272727] ; [182.27272727  57.72727273],1
u1,1,0.001357,10.263374,[ 53 237] ; [ 21 222],[ 40.26266417 249.73733583] ; [ 33.73733583 209.26266417],0
a5,1,0.001667,9.884306,[219  71] ; [153  90],[202.40150094  87.59849906] ; [169.59849906  73.40150094],0
v2,1,0.002522,9.12475,[158 115] ; [103 129],[141.0950495 131.9049505] ; [119.9049505 112.0950495],0
r2,1,0.003597,8.477071,[268  18] ; [205  33],[258.16412214  27.83587786] ; [214.83587786  23.16412214],0
d5,1,0.004337,8.137143,[236  53] ; [173  70],[222.18233083  66.81766917] ; [186.81766917  56.18233083],0
n5,1,0.004792,7.95646,[214  74] ; [151  89],[199.09090909  88.90909091] ; [165.90909091  74.09090909],0
a2,1,0.005929,7.571613,[ 75 215] ; [ 39 204],[ 62.02626642 227.97373358] ; [ 51.97373358 191.02626642],0
p7,1,0.008068,7.018301,[152 130] ; [101 138],[136.94049904 145.05950096] ; [116.05950096 122.94049904],0
a7,1,0.010747,6.506649,[215  75] ; [154  87],[201.52542373  88.47457627] ; [167.47457627  73.52542373],0
n4,1,0.011453,6.393707,[218  70] ; [159  83],[204.86037736  83.13962264] ; [172.13962264  69.86037736],0
u2,1,0.011772,6.344942,[54 32] ; [38 49],[45.73410405 40.26589595] ; [46.26589595 40.73410405],0
b5,1,0.016592,5.739043,[186 104] ; [131 112],[172.47654784 117.52345216] ; [144.52345216  98.47654784],0
d3,1,0.018965,5.50473,[195  94] ; [140 103],[181.98308271 107.01691729] ; [153.01691729  89.98308271],0
d4,1,0.0318,4.609251,[239  50] ; [181  60],[229.01886792  59.98113208] ; [190.98113208  50.01886792],0
