Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,36.708993,[1 7] ; [105  11],[6.83870968 1.16129032] ; [99.16129032 16.83870968],1
r2,1,2.6e-05,17.712069,[4 4] ; [108   7],[7.28455285 0.71544715] ; [104.71544715  10.28455285],1
d2,1,0.043104,4.091335,[3 5] ; [ 14 102],[1.09677419 6.90322581] ; [ 15.90322581 100.09677419],0
d3,1,0.074701,3.176569,[1 7] ; [51 63],[3.40983607 4.59016393] ; [48.59016393 65.40983607],0
n6,1,0.092235,2.834932,[5 3] ; [98 17],[6.69918699 1.30081301] ; [96.30081301 18.69918699],0
u3,1,0.103724,2.647333,[1 4] ; [29 21],[2.72727273 2.27272727] ; [27.27272727 22.72727273],0
s1,1,0.127236,2.325911,[1 7] ; [  3 112],[0.2601626 7.7398374] ; [  3.7398374 111.2601626],0
s7,1,0.130997,2.280655,[2 5] ; [63 46],[3.92241379 3.07758621] ; [61.07758621 47.92241379],0
r1,1,0.138816,2.19103,[4 4] ; [86 30],[5.80645161 2.19354839] ; [84.19354839 31.80645161],0
b5,1,0.147934,2.093428,[7 1] ; [72 44],[5.09677419 2.90322581] ; [73.90322581 42.09677419],0
s3,1,0.150195,2.070268,[6 2] ; [56 59],[4.03252033 3.96747967] ; [57.96747967 57.03252033],0
p11,1,0.153915,2.033013,[5 3] ; [96 20],[6.51612903 1.48387097] ; [94.48387097 21.51612903],0
b3,1,0.194984,1.679549,[1 4] ; [34 34],[2.39726027 2.60273973] ; [32.60273973 35.39726027],0
b2,1,0.194984,1.679549,[1 4] ; [34 34],[2.39726027 2.60273973] ; [32.60273973 35.39726027],0
a7,1,0.283321,1.151091,[4 4] ; [78 36],[5.37704918 2.62295082] ; [76.62295082 37.37704918],0
u1,1,0.296448,1.090103,[1 7] ; [  5 111],[0.38709677 7.61290323] ; [  5.61290323 110.38709677],0
a3,1,0.308267,1.038087,[3 5] ; [65 51],[4.38709677 3.61290323] ; [63.61290323 52.38709677],0
p8,1,0.374964,0.787147,[4 4] ; [76 40],[5.16129032 2.83870968] ; [74.83870968 41.16129032],0
n4,1,0.398568,0.712644,[5 3] ; [88 28],[6. 2.] ; [87. 29.],0
s5,1,0.428224,0.627635,[2 6] ; [43 67],[3.05084746 4.94915254] ; [41.94915254 68.05084746],0
v3,1,0.481698,0.495017,[2 6] ; [43 72],[2.92682927 5.07317073] ; [42.07317073 72.92682927],0
a5,1,0.493972,0.467864,[5 3] ; [58 58],[4.06451613 3.93548387] ; [58.93548387 57.06451613],0
s2,1,0.509164,0.435784,[5 3] ; [58 57],[4.09756098 3.90243902] ; [58.90243902 56.09756098],0
a6,1,0.530589,0.393263,[4 4] ; [71 45],[4.83870968 3.16129032] ; [70.16129032 45.83870968],0
n2,1,0.578932,0.307964,[1 1] ; [20  9],[1.35483871 0.64516129] ; [19.64516129  9.35483871],0
n3,1,0.578932,0.307964,[1 1] ; [20  9],[1.35483871 0.64516129] ; [19.64516129  9.35483871],0
d4,1,0.598057,0.277937,[4 4] ; [69 47],[4.70967742 3.29032258] ; [68.29032258 47.70967742],0
p4,1,0.624378,0.239762,[5 3] ; [82 34],[5.61290323 2.38709677] ; [81.38709677 34.61290323],0
p9,1,0.627399,0.235605,[6 2] ; [95 21],[6.51612903 1.48387097] ; [94.48387097 21.51612903],0
s6,1,0.627692,0.235203,[6 2] ; [74 37],[5.37815126 2.62184874] ; [74.62184874 36.37815126],0
a2,1,0.633817,0.226921,[1 7] ; [  9 107],[0.64516129 7.35483871] ; [  9.35483871 106.64516129],0
p3,1,0.667891,0.184079,[4 4] ; [67 49],[4.58064516 3.41935484] ; [66.41935484 49.58064516],0
a8,1,0.728296,0.120682,[1 7] ; [19 91],[1.3559322 6.6440678] ; [18.6440678 91.3559322],0
b4,1,0.739669,0.110418,[4 4] ; [65 51],[4.4516129 3.5483871] ; [64.5483871 51.4516129],0
v2,1,0.741273,0.109011,[5 3] ; [65 50],[4.55284553 3.44715447] ; [65.44715447 49.55284553],0
a4,1,0.745863,0.105041,[2 6] ; [35 80],[2.40650407 5.59349593] ; [34.59349593 80.40650407],0
s8,1,0.755874,0.096661,[4 4] ; [51 64],[3.57723577 4.42276423] ; [51.42276423 63.57723577],0
b1,1,0.776154,0.080846,[4 4] ; [52 64],[3.61290323 4.38709677] ; [52.38709677 63.61290323],0
p10,1,0.792127,0.069459,[6 2] ; [90 24],[6.29508197 1.70491803] ; [89.70491803 24.29508197],0
p5,1,0.819203,0.052244,[2 6] ; [25 91],[1.74193548 6.25806452] ; [25.25806452 90.74193548],0
d5,1,0.830071,0.046058,[4 4] ; [62 53],[4.29268293 3.70731707] ; [61.70731707 53.29268293],0
p12,1,0.847384,0.03704,[1 7] ; [ 12 104],[0.83870968 7.16129032] ; [ 12.16129032 103.83870968],0
n5,1,0.886619,0.02033,[6 2] ; [88 26],[6.16393443 1.83606557] ; [87.83606557 26.16393443],0
p2,1,0.918082,0.010578,[7 1] ; [100  16],[6.90322581 1.09677419] ; [100.09677419  15.90322581],0
v1,1,0.943106,0.005093,[4 4] ; [59 56],[4.09756098 3.90243902] ; [58.90243902 56.09756098],0
p7,1,0.957503,0.002839,[7 1] ; [99 15],[6.95081967 1.04918033] ; [99.04918033 14.95081967],0
u2,1,0.959302,0.002604,[3 2] ; [30 21],[2.94642857 2.05357143] ; [30.05357143 20.94642857],0
