Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,282.165942,[297  41] ; [ 66 235],[192.00938967 145.99061033] ; [170.99061033 130.00938967],1
s6,1,0.0,129.857634,[297  38] ; [139 159],[230.74249605 104.25750395] ; [205.25750395  92.74249605],1
s7,1,0.0,126.759542,[244  85] ; [ 83 205],[174.36466775 154.63533225] ; [152.63533225 135.36466775],1
s8,1,0.0,95.791405,[223 117] ; [ 81 220],[161.24804992 178.75195008] ; [142.75195008 158.24804992],1
s5,1,0.0,65.558519,[170 155] ; [ 62 235],[121.22186495 203.77813505] ; [110.77813505 186.22186495],1
p6,1,2.8e-05,17.554729,[152 186] ; [ 86 212],[126.48427673 211.51572327] ; [111.51572327 186.48427673],1
s4,1,5.5e-05,16.268217,[ 75 263] ; [ 31 270],[ 56.06885759 281.93114241] ; [ 49.93114241 251.06885759],1
p9,1,9.8e-05,15.17239,[306  33] ; [237  62],[288.52194357  50.47805643] ; [254.47805643  44.52194357],1
p12,1,0.000493,12.141864,[ 41 299] ; [ 13 285],[ 28.77742947 311.22257053] ; [ 25.22257053 272.77742947],1
p4,1,0.000724,11.42635,[231 108] ; [166 135],[210.2859375 128.7140625] ; [186.7140625 114.2859375],1
u1,1,0.00115,10.568876,[ 95 247] ; [ 52 253],[ 77.70324575 264.29675425] ; [ 69.29675425 235.70324575],0
p10,1,0.001672,9.878484,[295  45] ; [231  68],[279.87480438  60.12519562] ; [246.12519562  52.87480438],0
v1,1,0.001722,9.824791,[206 125] ; [149 150],[186.51587302 144.48412698] ; [168.48412698 130.51587302],0
d1,1,0.00249,9.147755,[251  91] ; [190 115],[233.10973725 108.89026275] ; [207.89026275  97.10973725],0
v3,1,0.002517,9.128256,[155 173] ; [103 189],[136.49032258 191.50967742] ; [121.50967742 170.49032258],0
a3,1,0.007203,7.221608,[288  53] ; [232  73],[274.48916409  66.51083591] ; [245.51083591  59.48916409],0
u4,1,0.008618,6.900287,[ 15 327] ; [  3 302],[  9.51468315 332.48531685] ; [  8.48531685 296.51468315],0
r4,1,0.008754,6.872396,[328  14] ; [277  28],[319.79907264  22.20092736] ; [285.20092736  19.79907264],0
d2,1,0.013338,6.1237,[215 124] ; [163 140],[199.59813084 139.40186916] ; [178.40186916 124.59813084],0
s1,1,0.014146,6.019848,[ 16 323] ; [  4 296],[ 10.61032864 328.38967136] ; [  9.38967136 290.61032864],0
v2,1,0.015117,5.902763,[209 117] ; [162 135],[194.13483146 131.86516854] ; [176.86516854 120.13483146],0
p3,1,0.022399,5.214547,[195 144] ; [147 156],[180.58878505 158.41121495] ; [161.41121495 141.58878505],0
n6,1,0.02507,5.019063,[297  41] ; [247  56],[286.85179407  51.14820593] ; [257.14820593  45.85179407],0
u3,1,0.026089,4.950116,[38 15] ; [38 35],[31.96825397 21.03174603] ; [44.03174603 28.96825397],0
a8,1,0.03007,4.705292,[ 52 262] ; [ 28 242],[ 43.01369863 270.98630137] ; [ 36.98630137 233.01369863],0
r3,1,0.030904,4.658267,[331  11] ; [283  21],[325.05882353  16.94117647] ; [288.94117647  15.05882353],0
d4,1,0.032836,4.554286,[301  38] ; [253  52],[291.6242236  47.3757764] ; [262.3757764  42.6242236],0
a2,1,0.042114,4.130636,[122 220] ; [ 86 219],[109.94744977 232.05255023] ; [ 98.05255023 206.94744977],0
v4,1,0.044162,4.05034,[334   7] ; [289  15],[329.36899225  11.63100775] ; [293.63100775  10.36899225],0
a4,1,0.065867,3.383135,[198 144] ; [153 149],[186.40062112 155.59937888] ; [164.59937888 137.40062112],0
a6,1,0.094553,2.795103,[238 101] ; [232  73],[247.4068323  91.5931677] ; [222.5931677  82.4068323],0
p7,1,0.14288,2.146663,[219 112] ; [181 118],[210.15873016 120.84126984] ; [189.84126984 109.15873016],0
n5,1,0.1505,2.067175,[268  71] ; [225  78],[260.32242991  78.67757009] ; [232.67757009  70.32242991],0
u2,1,0.180631,1.792424,[32 22] ; [34 38],[28.28571429 25.71428571] ; [37.71428571 34.28571429],0
b3,1,0.246501,1.343029,[ 94 118] ; [ 73 116],[ 88.28927681 123.71072319] ; [ 78.71072319 110.28927681],0
b2,1,0.246501,1.343029,[ 94 118] ; [ 73 116],[ 88.28927681 123.71072319] ; [ 78.71072319 110.28927681],0
n3,1,0.320211,0.988084,[58 18] ; [49 22],[55.31972789 20.68027211] ; [51.68027211 19.31972789],0
n4,1,0.323878,0.973221,[281  59] ; [242  62],[276.11801242  63.88198758] ; [246.88198758  57.11801242],0
a1,1,0.32912,0.952358,[ 23 319] ; [ 15 290],[ 20.08655332 321.91344668] ; [ 17.91344668 287.08655332],0
p2,1,0.351494,0.868056,[286  54] ; [244  56],[281.5625  58.4375] ; [248.4375  51.5625],0
n2,1,0.37797,0.777294,[58 17] ; [54 22],[55.62913907 19.37086093] ; [56.37086093 19.62913907],0
d5,1,0.448016,0.575666,[297  42] ; [261  44],[293.72981366  45.27018634] ; [264.27018634  40.72981366],0
a7,1,0.484875,0.487879,[255  87] ; [220  85],[251.08191654  90.91808346] ; [223.91808346  81.08191654],0
n1,1,0.542895,0.3702,[31 43] ; [27 46],[29.19727891 44.80272109] ; [28.80272109 44.19727891],0
p11,1,0.560349,0.339101,[270  72] ; [235  70],[266.93972179  75.06027821] ; [238.06027821  66.93972179],0
r1,1,0.567332,0.327167,[292  47] ; [257  47],[289.44167963  49.55832037] ; [259.55832037  44.44167963],0
d3,1,0.61763,0.249212,[249  91] ; [218  87],[246.17054264  93.82945736] ; [220.82945736  84.17054264],0
p5,1,0.634702,0.225738,[ 41 297] ; [ 33 269],[ 39.08125 298.91875] ; [ 34.91875 267.08125],0
b5,1,0.689351,0.159789,[206 136] ; [179 126],[203.50850077 138.49149923] ; [181.49149923 123.50850077],0
p8,1,0.902167,0.01511,[181 156] ; [157 138],[180.23101266 156.76898734] ; [157.76898734 137.23101266],0
b1,1,0.912782,0.011997,[136 206] ; [120 185],[135.31993818 206.68006182] ; [120.68006182 184.31993818],0
b4,1,0.964362,0.001996,[199 143] ; [178 127],[199.2797527 142.7202473] ; [177.7202473 127.2797527],0
p1,1,0.971214,0.001302,[ 29 311] ; [ 26 276],[ 29.12772586 310.87227414] ; [ 25.87227414 276.12772586],0
