Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,104.087418,[269  89] ; [ 8 62],[231.69626168 126.30373832] ; [45.30373832 24.69626168],1
a4,1,0.0,32.314949,[196 162] ; [12 57],[174.38875878 183.61124122] ; [33.61124122 35.38875878],1
d4,1,0.0,30.679507,[326  32] ; [46 23],[311.88758782  46.11241218] ; [60.11241218  8.88758782],1
d2,1,1e-06,23.188946,[209 148] ; [19 51],[190.62295082 166.37704918] ; [37.37704918 32.62295082],1
u1,1,4.3e-05,16.715269,[ 96 262] ; [ 3 67],[ 82.80841121 275.19158879] ; [16.19158879 53.80841121],1
r2,1,0.000111,14.934088,[356   1] ; [66  4],[352.81967213   4.18032787] ; [69.18032787  0.81967213],1
a2,1,0.000239,13.494644,[113 245] ; [ 7 63],[100.37383178 257.62616822] ; [19.62616822 50.37383178],1
a3,1,0.000638,11.661541,[281  76] ; [41 28],[269.84507042  87.15492958] ; [52.15492958 16.84507042],1
a5,1,0.000764,11.327195,[285  73] ; [42 27],[274.15925059  83.84074941] ; [52.84074941 16.15925059],1
d3,1,0.00124,10.43048,[266  92] ; [38 31],[254.87587822 103.12412178] ; [49.12412178 19.87587822],0
s8,1,0.002658,9.028709,[236 121] ; [33 37],[224.90163934 132.09836066] ; [44.09836066 25.90163934],0
s6,1,0.007249,7.210155,[314  35] ; [55 15],[307.35322196  41.64677804] ; [61.64677804  8.35322196],0
r1,1,0.063369,3.446939,[314  42] ; [56 14],[309.20187793  46.79812207] ; [60.79812207  9.20187793],0
n4,1,0.06431,3.422592,[289  67] ; [50 20],[283.29577465  72.70422535] ; [55.70422535 14.29577465],0
p2,1,0.066011,3.379519,[304  51] ; [53 16],[298.90330189  56.09669811] ; [58.09669811 10.90330189],0
p1,1,0.066604,3.364784,[ 31 324] ; [11 58],[ 35.16509434 319.83490566] ; [ 6.83490566 62.16509434],0
p3,1,0.0671,3.352562,[197 158] ; [30 39],[190.05896226 164.94103774] ; [36.94103774 32.05896226],0
p4,1,0.075743,3.153958,[240 115] ; [39 30],[233.59669811 121.40330189] ; [45.40330189 23.59669811],0
v2,1,0.086778,2.933147,[208 132] ; [34 34],[201.66666667 138.33333333] ; [40.33333333 27.66666667],0
v1,1,0.11329,2.507718,[211 135] ; [35 34],[205.09879518 140.90120482] ; [40.90120482 28.09879518],0
s7,1,0.133382,2.252694,[245  96] ; [42 25],[239.87009804 101.12990196] ; [47.12990196 19.87009804],0
v4,1,0.150464,2.067537,[355   3] ; [68  2],[353.81775701   4.18224299] ; [69.18224299  0.81775701],0
r3,1,0.16667,1.912639,[350   6] ; [67  3],[348.47887324   7.52112676] ; [68.52112676  1.47887324],0
n6,1,0.198634,1.652392,[313  41] ; [58 12],[309.75  44.25] ; [61.25  8.75],0
a1,1,0.244431,1.354855,[ 23 335] ; [ 2 68],[ 20.91121495 337.08878505] ; [ 4.08878505 65.91121495],0
u4,1,0.265341,1.240674,[ 15 343] ; [ 1 69],[ 13.38317757 344.61682243] ; [ 2.61682243 67.38317757],0
p10,1,0.273951,1.196857,[308  44] ; [57 12],[305.17814727  46.82185273] ; [59.82185273  9.17814727],0
a6,1,0.286369,1.136615,[236 121] ; [41 28],[232.13380282 124.86619718] ; [44.86619718 24.13380282],0
p9,1,0.310961,1.02659,[313  36] ; [59 10],[310.59330144  38.40669856] ; [61.40669856  7.59330144],0
a8,1,0.340215,0.909619,[ 51 278] ; [13 51],[ 53.57760814 275.42239186] ; [10.42239186 53.57760814],0
p5,1,0.451226,0.567571,[ 45 307] ; [11 57],[ 46.93333333 305.06666667] ; [ 9.06666667 58.93333333],0
s4,1,0.484441,0.488849,[ 84 268] ; [14 56],[ 81.74407583 270.25592417] ; [16.25592417 53.74407583],0
s5,1,0.492524,0.471008,[170 169] ; [31 37],[167.41769042 171.58230958] ; [33.58230958 34.41769042],0
n5,1,0.521287,0.411346,[281  74] ; [53 17],[278.98823529  76.01176471] ; [55.01176471 14.98823529],0
p7,1,0.521358,0.411206,[230 112] ; [43 25],[227.72195122 114.27804878] ; [45.27804878 22.72195122],0
b1,1,0.557488,0.344072,[140 218] ; [30 40],[142.19626168 215.80373832] ; [27.80373832 42.19626168],0
p8,1,0.5909,0.28894,[186 165] ; [39 30],[188.03571429 162.96428571] ; [36.96428571 32.03571429],0
u3,1,0.596258,0.280676,[53 23] ; [18 10],[51.88461538 24.11538462] ; [19.11538462  8.88461538],0
p6,1,0.630932,0.230799,[153 197] ; [28 41],[151.19331742 198.80668258] ; [29.80668258 39.19331742],0
s3,1,0.63139,0.23018,[312  44] ; [61  7],[313.17924528  42.82075472] ; [59.82075472  8.17924528],0
v3,1,0.632748,0.228353,[151 188] ; [29 41],[149.19315403 189.80684597] ; [30.80684597 39.19315403],0
s1,1,0.651173,0.204425,[ 16 337] ; [ 4 65],[ 16.72985782 336.27014218] ; [ 3.27014218 65.72985782],0
p11,1,0.664519,0.18808,[278  80] ; [56 14],[279.37383178  78.62616822] ; [54.62616822 15.37383178],0
p12,1,0.730634,0.11853,[ 41 313] ; [ 7 62],[ 40.17021277 313.82978723] ; [ 7.82978723 61.17021277],0
n3,1,0.776737,0.080414,[59 18] ; [8 3],[58.625 18.375] ; [8.375 2.625],0
n2,1,0.826114,0.048263,[60 16] ; [9 2],[60.27586207 15.72413793] ; [8.72413793 2.27586207],0
b2,1,0.866023,0.028464,[ 87 133] ; [18 26],[ 87.5 132.5] ; [17.5 26.5],0
b3,1,0.866023,0.028464,[ 87 133] ; [18 26],[ 87.5 132.5] ; [17.5 26.5],0
a7,1,0.878181,0.023494,[267  90] ; [51 18],[266.49295775  90.50704225] ; [51.50704225 17.49295775],0
b5,1,0.898496,0.016272,[217 141] ; [43 27],[217.47663551 140.52336449] ; [42.52336449 27.47663551],0
u2,1,0.916485,0.010996,[47 29] ; [17 11],[46.76923077 29.23076923] ; [17.23076923 10.76923077],0
b4,1,0.919855,0.010124,[212 146] ; [41 29],[211.62149533 146.37850467] ; [41.37850467 28.62149533],0
n1,1,0.993983,5.7e-05,[34 41] ; [5 6],[34.01162791 40.98837209] ; [4.98837209 6.01162791],0
