Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,42.711275,[38  7] ; [10 44],[21.81818182 23.18181818] ; [26.18181818 27.81818182],1
d5,1,0.0,42.207564,[43  2] ; [17 37],[27.27272727 17.72727273] ; [32.72727273 21.27272727],1
d4,1,0.0,30.801594,[44  1] ; [25 29],[31.36363636 13.63636364] ; [37.63636364 16.36363636],1
d2,1,2e-06,22.457425,[32 12] ; [13 40],[20.41237113 23.58762887] ; [24.58762887 28.41237113],1
a4,1,0.000892,11.039365,[26 18] ; [14 40],[17.95918367 26.04081633] ; [22.04081633 31.95918367],1
a7,1,0.001558,10.008986,[33 12] ; [22 31],[25.25510204 19.74489796] ; [29.74489796 23.25510204],0
a3,1,0.003469,8.542545,[35 10] ; [26 27],[28.01020408 16.98979592] ; [32.98979592 20.01020408],0
a2,1,0.003533,8.509286,[12 33] ; [ 3 51],[ 6.81818182 38.18181818] ; [ 8.18181818 45.81818182],0
a5,1,0.012863,6.187845,[32 13] ; [25 29],[25.90909091 19.09090909] ; [31.09090909 22.90909091],0
n2,1,0.014692,5.953083,[12 14] ; [17  4],[16.04255319  9.95744681] ; [12.95744681  8.04255319],0
s7,1,0.025369,4.998511,[10 31] ; [ 4 48],[ 6.17204301 34.82795699] ; [ 7.82795699 44.17204301],0
r2,1,0.026391,4.930187,[37  4] ; [38 15],[32.71276596  8.28723404] ; [42.28723404 10.71276596],0
n6,1,0.026865,4.899434,[29 15] ; [23 30],[23.58762887 20.41237113] ; [28.41237113 24.58762887],0
a6,1,0.037605,4.322807,[31 14] ; [26 28],[25.90909091 19.09090909] ; [31.09090909 22.90909091],0
u1,1,0.08003,3.064286,[ 6 39] ; [ 2 52],[ 3.63636364 41.36363636] ; [ 4.36363636 49.63636364],0
r1,1,0.146153,2.111951,[27 18] ; [24 29],[23.41836735 21.58163265] ; [27.58163265 25.41836735],0
s4,1,0.152237,2.049689,[ 5 40] ; [ 2 52],[ 3.18181818 41.81818182] ; [ 3.81818182 50.18181818],0
v2,1,0.163879,1.938066,[17 26] ; [13 37],[13.87096774 29.12903226] ; [16.12903226 33.87096774],0
n4,1,0.211236,1.562937,[31 14] ; [30 23],[28.01020408 16.98979592] ; [32.98979592 20.01020408],0
p8,1,0.243305,1.36134,[11 34] ; [ 8 45],[ 8.7244898 36.2755102] ; [10.2755102 42.7244898],0
s5,1,0.2765,1.184214,[ 4 39] ; [ 2 50],[ 2.71578947 40.28421053] ; [ 3.28421053 48.71578947],0
s1,1,0.286429,1.136329,[ 3 42] ; [ 7 46],[ 4.59183673 40.40816327] ; [ 5.40816327 47.59183673],0
a1,1,0.30059,1.071573,[ 3 42] ; [ 7 47],[ 4.54545455 40.45454545] ; [ 5.45454545 48.54545455],0
v1,1,0.36078,0.835178,[ 8 36] ; [14 40],[ 9.87755102 34.12244898] ; [12.12244898 41.87755102],0
a8,1,0.386682,0.749349,[ 2 40] ; [ 5 48],[ 3.09473684 38.90526316] ; [ 3.90526316 49.09473684],0
n3,1,0.388236,0.74446,[12 12] ; [12  7],[13.39534884 10.60465116] ; [10.60465116  8.39534884],0
b1,1,0.439754,0.596924,[19 26] ; [27 27],[20.90909091 24.09090909] ; [25.09090909 28.90909091],0
b4,1,0.462758,0.539216,[25 20] ; [26 28],[23.18181818 21.81818182] ; [27.81818182 26.18181818],0
r3,1,0.464046,0.536117,[32 13] ; [34 19],[30.30612245 14.69387755] ; [35.69387755 17.30612245],0
v4,1,0.464046,0.536117,[32 13] ; [34 19],[30.30612245 14.69387755] ; [35.69387755 17.30612245],0
u3,1,0.555818,0.346997,[5 5] ; [11 17],[4.21052632 5.78947368] ; [11.78947368 16.21052632],0
