Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,279.996895,[399  13] ; [28 74],[342.26459144  69.73540856] ; [84.73540856 17.26459144],1
p2,1,0.0,69.203259,[366  46] ; [57 49],[336.44015444  75.55984556] ; [86.55984556 19.44015444],1
n6,1,0.0,68.478267,[371  38] ; [61 45],[343.08349515  65.91650485] ; [88.91650485 17.08349515],1
r3,1,0.0,63.681277,[402  10] ; [80 26],[383.36679537  28.63320463] ; [98.63320463  7.36679537],1
r4,1,0.0,60.257042,[381  32] ; [67 39],[356.50096339  56.49903661] ; [91.49903661 14.50096339],1
v4,1,0.0,45.432766,[399  10] ; [84 21],[384.33268482  24.66731518] ; [98.66731518  6.33268482],1
p8,1,0.0,33.242493,[234 172] ; [27 77],[207.77647059 198.22352941] ; [53.22352941 50.77647059],1
r2,1,0.0,28.994275,[391  18] ; [84 21],[377.96692607  31.03307393] ; [97.03307393  7.96692607],1
n5,1,1e-06,24.449374,[318  91] ; [57 49],[297.81553398 111.18446602] ; [77.18446602 28.81553398],1
a7,1,3e-06,21.633458,[313 100] ; [56 50],[293.63583815 119.36416185] ; [75.36416185 30.63583815],1
v2,1,4e-06,21.222798,[243 154] ; [37 66],[222.32 174.68] ; [57.68 45.32],1
p4,1,7e-06,20.321017,[258 152] ; [41 65],[237.57751938 172.42248062] ; [61.42248062 44.57751938],1
s6,1,9e-06,19.718979,[288 119] ; [49 54],[268.93921569 138.06078431] ; [68.06078431 34.93921569],1
r1,1,1e-05,19.564574,[332  79] ; [64 42],[314.80851064  96.19148936] ; [81.19148936 24.80851064],1
s8,1,2.5e-05,17.739223,[185 225] ; [23 80],[166.23781676 243.76218324] ; [41.76218324 61.23781676],1
v1,1,3.1e-05,17.337626,[231 170] ; [37 69],[211.96844181 189.03155819] ; [56.03155819 49.96844181],1
p7,1,3.4e-05,17.16888,[266 135] ; [47 59],[247.56015779 153.43984221] ; [65.43984221 40.56015779],1
s7,1,5.3e-05,16.354072,[201 198] ; [26 69],[183.34615385 215.65384615] ; [43.65384615 51.34615385],1
a6,1,9.3e-05,15.266266,[291 121] ; [53 52],[274.13539652 137.86460348] ; [69.86460348 35.13539652],1
d3,1,0.00011,14.954304,[297 115] ; [55 50],[280.5106383 131.4893617] ; [71.4893617 33.5106383],1
s2,1,0.000188,13.945618,[212 197] ; [33 72],[194.95136187 214.04863813] ; [50.04863813 54.95136187],1
d1,1,0.000312,12.998099,[248 165] ; [43 63],[231.56647399 181.43352601] ; [59.43352601 46.56647399],1
a5,1,0.000346,12.8041,[307 106] ; [60 46],[292.04431599 120.95568401] ; [74.95568401 31.04431599],1
d5,1,0.000573,11.863091,[341  71] ; [71 34],[328.32495164  83.67504836] ; [83.67504836 21.32495164],1
s5,1,0.001936,9.608801,[144 256] ; [20 81],[130.93812375 269.06187625] ; [33.06187625 67.93812375],0
s3,1,0.002376,9.233399,[226 180] ; [41 64],[212.1369863 193.8630137] ; [54.8630137 50.1369863],0
a3,1,0.004048,8.261961,[287 126] ; [58 48],[274.53757225 138.46242775] ; [70.46242775 35.53757225],0
n4,1,0.004224,8.184922,[324  89] ; [69 37],[312.73410405 100.26589595] ; [80.26589595 25.73410405],0
p12,1,0.004537,8.055441,[ 44 368] ; [  2 104],[ 36.58687259 375.41312741] ; [ 9.41312741 96.58687259],0
d4,1,0.004932,7.904192,[340  72] ; [73 31],[329.75968992  82.24031008] ; [83.24031008 20.75968992],0
s1,1,0.006263,7.473037,[  9 398] ; [ 8 98],[ 13.48732943 393.51267057] ; [  3.51267057 102.48732943],0
v3,1,0.006605,7.377455,[167 229] ; [28 74],[155.06024096 240.93975904] ; [39.93975904 62.06024096],0
a1,1,0.008212,6.986742,[ 14 399] ; [10 96],[ 19.0982659 393.9017341] ; [  4.9017341 101.0982659],0
p3,1,0.016955,5.701035,[209 203] ; [40 66],[198.04633205 213.95366795] ; [50.95366795 55.04633205],0
p6,1,0.02693,4.89531,[146 262] ; [25 78],[136.53228963 271.46771037] ; [34.46771037 68.53228963],0
n2,1,0.029668,4.728399,[63 19] ; [25 18],[57.728 24.272] ; [30.272 12.728],0
u1,1,0.05594,3.653833,[ 70 343] ; [10 96],[ 63.66088632 349.33911368] ; [16.33911368 89.66088632],0
p5,1,0.056994,3.622778,[ 50 360] ; [ 6 99],[ 44.58252427 365.41747573] ; [11.41747573 93.58252427],0
n1,1,0.103019,2.658176,[26 56] ; [20 23],[30.176 51.824] ; [15.824 27.176],0
u2,1,0.113877,2.499574,[74 51] ; [21 25],[69.44444444 55.55555556] ; [25.55555556 20.44444444],0
b2,1,0.144965,2.124452,[101 147] ; [19 43],[ 96. 152.] ; [24. 38.],0
b3,1,0.144965,2.124452,[101 147] ; [19 43],[ 96. 152.] ; [24. 38.],0
n3,1,0.197793,1.658593,[60 22] ; [26 16],[56.87096774 25.12903226] ; [29.12903226 12.87096774],0
b5,1,0.222227,1.489934,[254 159] ; [72 34],[259.41811175 153.58188825] ; [66.58188825 39.41811175],0
p1,1,0.333061,0.936958,[ 40 372] ; [ 7 98],[ 37.45454545 374.54545455] ; [ 9.54545455 95.45454545],0
a2,1,0.580987,0.304641,[ 88 325] ; [20 86],[ 85.94219653 327.05780347] ; [22.05780347 83.94219653],0
u3,1,0.695707,0.152976,[72 54] ; [29 19],[73.13793103 52.86206897] ; [27.86206897 20.13793103],0
d2,1,0.803938,0.06163,[179 231] ; [44 60],[177.87937743 232.12062257] ; [45.12062257 58.87937743],0
s4,1,0.844208,0.038618,[ 70 338] ; [17 87],[ 69.328125 338.671875] ; [17.671875 86.328125],0
a8,1,0.844382,0.038531,[ 52 326] ; [13 87],[ 51.40167364 326.59832636] ; [13.59832636 86.40167364],0
a4,1,0.937884,0.006073,[167 245] ; [43 62],[167.35009671 244.64990329] ; [42.64990329 62.35009671],0
b4,1,0.980563,0.000594,[246 167] ; [63 43],[245.89017341 167.10982659] ; [63.10982659 42.89017341],0
