Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,50.519786,[125  24] ; [40 59],[99.13306452 49.86693548] ; [65.86693548 33.13306452],1
s2,1,3e-05,17.400598,[127  28] ; [60 43],[112.34496124  42.65503876] ; [74.65503876 28.34496124],1
s3,1,0.000215,13.693378,[120  34] ; [56 44],[106.70866142  47.29133858] ; [69.29133858 30.70866142],1
v3,1,0.000791,11.26324,[80 73] ; [32 71],[66.9375 86.0625] ; [45.0625 57.9375],1
v1,1,0.001712,9.835107,[109  46] ; [52 50],[97.10116732 57.89883268] ; [63.89883268 38.10116732],0
a3,1,0.004985,7.884874,[133  23] ; [73 30],[124.07722008  31.92277992] ; [81.92277992 21.07722008],0
a5,1,0.009068,6.809482,[136  21] ; [76 27],[128.01538462  28.98461538] ; [83.98461538 19.01538462],0
s6,1,0.013702,6.07616,[142  13] ; [82 19],[135.625  19.375] ; [88.375 12.625],0
d1,1,0.016089,5.793129,[114  43] ; [60 43],[105.06923077  51.93076923] ; [68.93076923 34.06923077],0
b1,1,0.020968,5.329448,[68 89] ; [30 73],[59.17692308 97.82307692] ; [38.82307692 64.17692308],0
u1,1,0.025607,4.982332,[ 43 114] ; [16 87],[ 35.62692308 121.37307692] ; [23.37307692 79.62692308],0
p7,1,0.0305,4.680898,[122  30] ; [69 32],[114.75098814  37.24901186] ; [76.24901186 24.75098814],0
n5,1,0.061987,3.483408,[131  25] ; [76 26],[125.1627907  30.8372093] ; [81.8372093 20.1627907],0
p6,1,0.06226,3.476132,[86 69] ; [44 57],[78.7109375 76.2890625] ; [51.2890625 49.7109375],0
b4,1,0.068139,3.327295,[89 68] ; [70 33],[96.01153846 60.98846154] ; [62.98846154 40.01153846],0
d2,1,0.076456,3.138679,[90 67] ; [47 55],[83.04633205 73.95366795] ; [53.95366795 48.04633205],0
d5,1,0.079441,3.076306,[138  18] ; [83 20],[133.11196911  22.88803089] ; [87.88803089 15.11196911],0
p8,1,0.08724,2.924573,[103  52] ; [57 45],[96.49805447 58.50194553] ; [63.50194553 38.49805447],0
a6,1,0.088883,2.894496,[107  49] ; [60 43],[100.58687259  55.41312741] ; [66.41312741 36.58687259],0
n1,1,0.091768,2.843087,[23 18] ; [ 5 11],[20.14035088 20.85964912] ; [7.85964912 8.14035088],0
r4,1,0.09634,2.765116,[151   6] ; [94  9],[147.94230769   9.05769231] ; [97.05769231  5.94230769],0
r1,1,0.103401,2.652291,[137  19] ; [82 20],[132.41860465  23.58139535] ; [86.58139535 15.41860465],0
a2,1,0.144535,2.129005,[ 48 109] ; [23 80],[ 42.87307692 114.12692308] ; [28.12692308 74.87307692],0
b5,1,0.149028,2.082176,[86 71] ; [47 56],[80.31153846 76.68846154] ; [52.68846154 50.31153846],0
v4,1,0.172268,1.863093,[153   3] ; [96  5],[151.14396887   4.85603113] ; [97.85603113  3.14396887],0
p11,1,0.189422,1.722108,[124  33] ; [88 15],[128.01538462  28.98461538] ; [83.98461538 19.01538462],0
b2,1,0.200255,1.640516,[47 49] ; [21 34],[43.23178808 52.76821192] ; [24.76821192 30.23178808],0
b3,1,0.200255,1.640516,[47 49] ; [21 34],[43.23178808 52.76821192] ; [24.76821192 30.23178808],0
v2,1,0.211136,1.563618,[96 57] ; [56 46],[91.2 61.8] ; [60.8 41.2],0
r3,1,0.284894,1.143594,[152   5] ; [95  6],[150.30620155   6.69379845] ; [96.69379845  4.30620155],0
n6,1,0.341787,0.903717,[139  16] ; [95  7],[141.12840467  13.87159533] ; [92.87159533  9.12840467],0
d3,1,0.35001,0.873419,[118  39] ; [72 31],[114.73076923  42.26923077] ; [75.26923077 27.73076923],0
p2,1,0.372162,0.796432,[136  21] ; [93 10],[138.28076923  18.71923077] ; [90.71923077 12.28076923],0
n2,1,0.416528,0.660091,[32  9] ; [14  2],[33.0877193  7.9122807] ; [12.9122807  3.0877193],0
u2,1,0.430756,0.620783,[15  9] ; [15 14],[13.58490566 10.41509434] ; [16.41509434 12.58490566],0
p4,1,0.445223,0.582784,[110  46] ; [68 35],[107.21235521  48.78764479] ; [70.78764479 32.21235521],0
p12,1,0.476071,0.507849,[ 23 133] ; [12 91],[ 21.08108108 134.91891892] ; [13.91891892 89.08108108],0
r2,1,0.47976,0.499408,[151   5] ; [96  5],[149.92996109   6.07003891] ; [97.07003891  3.92996109],0
d4,1,0.513179,0.42758,[139  17] ; [89 14],[137.32818533  18.67181467] ; [90.67181467 12.32818533],0
p1,1,0.567377,0.327091,[ 22 134] ; [12 91],[ 20.47876448 135.52123552] ; [13.52123552 89.47876448],0
s4,1,0.581468,0.303868,[ 42 113] ; [24 76],[ 40.11764706 114.88235294] ; [25.88235294 74.11764706],0
n4,1,0.615293,0.252539,[126  31] ; [80 23],[124.39230769  32.60769231] ; [81.60769231 21.39230769],0
a7,1,0.677758,0.172661,[112  45] ; [71 32],[110.50384615  46.49615385] ; [72.49615385 30.50384615],0
u3,1,0.743224,0.107313,[17  7] ; [20 10],[16.44444444  7.55555556] ; [20.55555556  9.44444444],0
n3,1,0.769537,0.085838,[29 12] ; [10  5],[28.55357143 12.44642857] ; [10.44642857  4.55357143],0
s1,1,0.774105,0.082374,[  5 149] ; [ 4 98],[  5.4140625 148.5859375] ; [ 3.5859375 98.4140625],0
