Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,1.1e-05,19.250916,[167 339] ; [51 38],[185.39159664 320.60840336] ; [32.60840336 56.39159664],1
s2,1,3.3e-05,17.248777,[261 255] ; [70 25],[279.53518822 236.46481178] ; [51.46481178 43.53518822],1
s6,1,5.2e-05,16.366806,[352 160] ; [83 10],[368.1322314 143.8677686] ; [66.8677686 26.1322314],1
s3,1,0.000103,15.078583,[290 222] ; [74 21],[307.03130148 204.96869852] ; [56.96869852 38.03130148],1
b3,1,0.0048,7.953251,[143 191] ; [10 37],[134.12598425 199.87401575] ; [18.87401575 28.12598425],0
b2,1,0.0048,7.953251,[143 191] ; [10 37],[134.12598425 199.87401575] ; [18.87401575 28.12598425],0
v3,1,0.007708,7.100196,[234 266] ; [30 64],[222.22222222 277.77777778] ; [41.77777778 52.22222222],0
n4,1,0.008127,7.005362,[470  49] ; [79 18],[462.55032468  56.44967532] ; [86.44967532 10.55032468],0
a8,1,0.008372,6.952148,[ 88 377] ; [ 7 85],[ 79.30879713 385.69120287] ; [15.69120287 76.30879713],0
v2,1,0.024274,5.074938,[300 197] ; [45 49],[290.12690355 206.87309645] ; [54.87309645 39.12690355],0
s8,1,0.088781,2.896335,[244 272] ; [55 42],[251.6867863 264.3132137] ; [47.3132137 49.6867863],0
u2,1,0.101596,2.680305,[81 59] ; [11 16],[77.1257485 62.8742515] ; [14.8742515 12.1257485],0
n1,1,0.121115,2.402848,[45 48] ; [ 7 16],[41.68965517 51.31034483] ; [10.31034483 12.68965517],0
p9,1,0.157905,1.994176,[449  63] ; [89  7],[453.05263158  58.94736842] ; [84.94736842 11.05263158],0
s7,1,0.182249,1.779189,[258 233] ; [57 38],[263.9334471 227.0665529] ; [51.0665529 43.9334471],0
s1,1,0.197742,1.65897,[ 14 495] ; [ 5 90],[ 16.0115894 492.9884106] ; [ 2.9884106 92.0115894],0
p6,1,0.208824,1.57956,[197 316] ; [43 52],[202.5 310.5] ; [37.5 57.5],0
u4,1,0.229155,1.446101,[ 17 503] ; [ 1 96],[ 15.17017828 504.82982172] ; [ 2.82982172 94.17017828],0
d3,1,0.25331,1.304956,[348 169] ; [71 26],[352.80618893 164.19381107] ; [66.19381107 30.80618893],0
n2,1,0.264199,1.246621,[74 23] ; [20  3],[75.98333333 21.01666667] ; [18.01666667  4.98333333],0
a6,1,0.289218,1.123259,[363 153] ; [63 34],[358.59053834 157.40946166] ; [67.40946166 29.59053834],0
p8,1,0.304407,1.054789,[285 224] ; [58 36],[289.53067993 219.46932007] ; [53.46932007 40.53067993],0
p4,1,0.369812,0.804296,[332 184] ; [67 30],[335.862969 180.137031] ; [63.137031 33.862969],0
a2,1,0.404322,0.695434,[139 381] ; [22 75],[135.68881686 384.31118314] ; [25.31118314 71.68881686],0
r2,1,0.417979,0.655989,[505  12] ; [96  1],[506.05374593  10.94625407] ; [94.94625407  2.05374593],0
r1,1,0.441569,0.592202,[447  70] ; [81 16],[444.58631922  72.41368078] ; [83.41368078 13.58631922],0
b5,1,0.452509,0.564359,[316 204] ; [55 42],[312.67423015 207.32576985] ; [58.32576985 38.67423015],0
a5,1,0.45918,0.547892,[398 121] ; [71 26],[395.14772727 123.85227273] ; [73.85227273 23.14772727],0
v4,1,0.476452,0.506973,[508  11] ; [96  1],[508.88961039  10.11038961] ; [95.11038961  1.88961039],0
d2,1,0.477072,0.505549,[265 251] ; [46 51],[261.78792822 254.21207178] ; [49.21207178 47.78792822],0
a7,1,0.482507,0.493192,[381 137] ; [68 29],[378.18211382 139.81788618] ; [70.81788618 26.18211382],0
u3,1,0.499127,0.456792,[83 58] ; [14 13],[81.41071429 59.58928571] ; [15.58928571 11.41071429],0
a1,1,0.549384,0.358422,[ 23 497] ; [ 3 94],[ 21.91247974 498.08752026] ; [ 4.08752026 92.91247974],0
