Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000354,12.758621,[15 30] ; [22  7],[22.5 22.5] ; [14.5 14.5],1
s2,1,0.005624,7.666911,[14 33] ; [18 11],[19.78947368 27.21052632] ; [12.21052632 16.78947368],0
p3,1,0.006023,7.543494,[11 35] ; [16 13],[16.56 29.44] ; [10.44 18.56],0
n1,1,0.016057,5.796672,[ 1 15] ; [5 6],[ 3.55555556 12.44444444] ; [2.44444444 8.55555556],0
a1,1,0.017617,5.633819,[ 1 46] ; [ 5 24],[ 3.71052632 43.28947368] ; [ 2.28947368 26.71052632],0
s6,1,0.020797,5.343741,[16 30] ; [18 11],[20.85333333 25.14666667] ; [13.14666667 15.85333333],0
s8,1,0.040857,4.181952,[ 8 39] ; [11 18],[11.75 35.25] ; [ 7.25 21.75],0
b3,1,0.061724,3.490433,[13 16] ; [ 3 14],[10.08695652 18.91304348] ; [ 5.91304348 11.08695652],0
b2,1,0.061724,3.490433,[13 16] ; [ 3 14],[10.08695652 18.91304348] ; [ 5.91304348 11.08695652],0
v3,1,0.075363,3.162167,[13 33] ; [ 3 25],[ 9.94594595 36.05405405] ; [ 6.05405405 21.94594595],0
r2,1,0.113836,2.500136,[36  8] ; [19 10],[33.15068493 10.84931507] ; [21.84931507  7.15068493],0
p2,1,0.128195,2.314232,[27 19] ; [22  7],[30.05333333 15.94666667] ; [18.94666667 10.05333333],0
s3,1,0.137205,2.209029,[15 31] ; [14 14],[18.02702703 27.97297297] ; [10.97297297 17.02702703],0
s5,1,0.160262,1.971755,[10 34] ; [11 18],[12.65753425 31.34246575] ; [ 8.34246575 20.65753425],0
d3,1,0.165847,1.920089,[26 20] ; [21  8],[28.82666667 17.17333333] ; [18.17333333 10.82666667],0
p6,1,0.181339,1.786615,[ 9 35] ; [10 19],[11.45205479 32.54794521] ; [ 7.54794521 21.45205479],0
u3,1,0.202892,1.621436,[ 9 11] ; [10  5],[10.85714286  9.14285714] ; [8.14285714 6.85714286],0
v4,1,0.204267,1.611601,[36 10] ; [26  3],[38.02666667  7.97333333] ; [23.97333333  5.02666667],0
n3,1,0.237625,1.394628,[8 8] ; [8 3],[9.48148148 6.51851852] ; [6.51851852 4.48148148],0
p9,1,0.259897,1.269307,[30 14] ; [16 13],[27.7260274 16.2739726] ; [18.2739726 10.7260274],0
a6,1,0.284484,1.145545,[20 27] ; [16 13],[22.26315789 24.73684211] ; [13.73684211 15.26315789],0
a5,1,0.296869,1.088207,[17 30] ; [14 15],[19.17105263 27.82894737] ; [11.82894737 17.17105263],0
p12,1,0.299656,1.075723,[ 1 46] ; [ 2 27],[ 1.85526316 45.14473684] ; [ 1.14473684 27.85526316],0
u2,1,0.324127,0.972222,[10 10] ; [10  5],[11.42857143  8.57142857] ; [8.57142857 6.42857143],0
a7,1,0.332103,0.94068,[32 14] ; [17 12],[30.05333333 15.94666667] ; [18.94666667 10.05333333],0
v2,1,0.338981,0.914282,[18 29] ; [ 8 21],[16.07894737 30.92105263] ; [ 9.92105263 19.07894737],0
b1,1,0.374047,0.790175,[21 26] ; [16 13],[22.88157895 24.11842105] ; [14.11842105 14.88157895],0
a3,1,0.377373,0.779242,[27 19] ; [14 15],[25.14666667 20.85333333] ; [15.85333333 13.14666667],0
s7,1,0.379535,0.772206,[12 34] ; [10 18],[13.67567568 32.32432432] ; [ 8.32432432 19.67567568],0
d5,1,0.381965,0.76437,[33 13] ; [18 11],[31.28 14.72] ; [19.72  9.28],0
n2,1,0.383666,0.758924,[9 7] ; [8 3],[10.07407407  5.92592593] ; [6.92592593 4.07407407],0
n6,1,0.409679,0.679733,[28 19] ; [20  9],[29.68421053 17.31578947] ; [18.31578947 10.68421053],0
b4,1,0.435868,0.607136,[27 20] ; [14 15],[25.35526316 21.64473684] ; [15.64473684 13.35526316],0
p8,1,0.440937,0.593844,[15 31] ; [12 17],[16.56 29.44] ; [10.44 18.56],0
a4,1,0.463065,0.538476,[11 36] ; [ 9 20],[12.36842105 34.63157895] ; [ 7.63157895 21.36842105],0
s4,1,0.522055,0.409831,[11 36] ; [ 5 24],[ 9.89473684 37.10526316] ; [ 6.10526316 22.89473684],0
r3,1,0.54695,0.36281,[38  9] ; [25  4],[38.96052632  8.03947368] ; [24.03947368  4.96052632],0
